Wavelength (nm)	I04 abs N
593.25	0.0016090
593.50	0.0016665
593.75	0.00086204
594.00	0.0016306
594.25	0.0025140
594.50	0.00026589
594.75	0.0023919
595.00	0.0014151
595.25	0.0029522
595.50	0.00031617
595.75	0.0013433
596.00	7.3174e-06
596.25	0.00080458
596.50	0.0014079
596.75	0.0017455
597.00	0.0028085
597.25	-0.00058884
597.50	0.0023560
597.75	0.0024063
598.00	0.00018688
598.25	0.0014592
598.50	0.00080458
598.75	0.0027511
599.00	0.00074712
599.25	0.00051010
599.50	0.0010703
599.75	0.0023345
600.00	0.0014295
