Wavelength (nm)	K15 abs N
373.25	0.019094
373.50	0.015028
373.75	0.015569
374.00	0.015275
374.25	0.014563
374.50	0.014422
374.75	0.013157
375.00	0.014381
375.25	0.015770
375.50	0.014810
375.75	0.014204
376.00	0.013928
376.25	0.016164
376.50	0.012145
376.75	0.012992
377.00	0.015352
377.25	0.013581
377.50	0.012545
377.75	0.012922
378.00	0.013604
378.25	0.010668
378.50	0.013545
378.75	0.011780
379.00	0.012357
379.25	0.010238
379.50	0.012015
379.75	0.012304
380.00	0.011274
380.25	0.012839
380.50	0.010433
380.75	0.012263
381.00	0.011945
381.25	0.010662
381.50	0.012798
381.75	0.011568
382.00	0.0098442
382.25	0.011445
382.50	0.010680
382.75	0.0096618
383.00	0.0096559
383.25	0.012168
383.50	0.012669
383.75	0.010280
384.00	0.011980
384.25	0.013845
384.50	0.0095617
384.75	0.012904
385.00	0.011133
385.25	0.012092
385.50	0.011598
385.75	0.010556
386.00	0.011398
386.25	0.010839
386.50	0.0097147
386.75	0.011474
387.00	0.011298
387.25	0.012204
387.50	0.011109
387.75	0.013033
388.00	0.012810
388.25	0.011739
388.50	0.012080
388.75	0.010050
389.00	0.011668
389.25	0.011115
389.50	0.012068
389.75	0.012110
390.00	0.012298
390.25	0.0097324
390.50	0.0096441
390.75	0.010150
391.00	0.0098324
391.25	0.011927
391.50	0.010150
391.75	0.010309
392.00	0.011009
392.25	0.011892
392.50	0.010727
392.75	0.012463
393.00	0.010003
393.25	0.011586
393.50	0.011762
393.75	0.010744
394.00	0.010238
394.25	0.011045
394.50	0.011103
394.75	0.012257
395.00	0.010415
395.25	0.010574
395.50	0.011492
395.75	0.012057
396.00	0.011003
396.25	0.010850
396.50	0.010862
396.75	0.011809
397.00	0.010568
397.25	0.010997
397.50	0.010021
397.75	0.011280
398.00	0.010486
398.25	0.011604
398.50	0.011621
398.75	0.011656
399.00	0.011580
399.25	0.011568
399.50	0.010886
399.75	0.011521
400.00	0.012027
400.25	0.011892
400.50	0.011933
400.75	0.012563
401.00	0.012045
401.25	0.011209
401.50	0.010491
401.75	0.010221
402.00	0.0098206
402.25	0.012439
402.50	0.011168
402.75	0.012204
403.00	0.012198
403.25	0.013433
403.50	0.011974
403.75	0.010238
404.00	0.011162
404.25	0.012133
404.50	0.011239
404.75	0.0099795
405.00	0.0099972
405.25	0.0099501
405.50	0.011515
405.75	0.012286
406.00	0.010527
406.25	0.012733
406.50	0.011868
406.75	0.012833
407.00	0.012839
407.25	0.013092
407.50	0.013186
407.75	0.012045
408.00	0.0096912
408.25	0.012486
408.50	0.011221
408.75	0.012333
409.00	0.010839
409.25	0.012062
409.50	0.012433
409.75	0.011880
410.00	0.013016
410.25	0.012498
410.50	0.011615
410.75	0.012610
411.00	0.012498
411.25	0.013539
411.50	0.013969
411.75	0.011633
412.00	0.012192
412.25	0.013687
412.50	0.012304
412.75	0.013510
413.00	0.012251
413.25	0.013357
413.50	0.010703
413.75	0.012710
414.00	0.012286
414.25	0.012574
414.50	0.012192
414.75	0.012486
415.00	0.013328
415.25	0.012851
415.50	0.011862
415.75	0.012916
416.00	0.012563
416.25	0.013422
416.50	0.012527
416.75	0.012674
417.00	0.012133
417.25	0.011298
417.50	0.013363
417.75	0.012645
418.00	0.013445
418.25	0.014098
418.50	0.012969
418.75	0.014287
419.00	0.013834
419.25	0.012674
419.50	0.012898
419.75	0.012627
420.00	0.011239
420.25	0.013104
420.50	0.012251
420.75	0.012969
421.00	0.013751
421.25	0.012957
421.50	0.013069
421.75	0.013063
422.00	0.013233
422.25	0.013180
422.50	0.012180
422.75	0.012457
423.00	0.011874
423.25	0.013822
423.50	0.012998
423.75	0.014822
424.00	0.014669
424.25	0.014098
424.50	0.014093
424.75	0.013239
425.00	0.013698
425.25	0.013763
425.50	0.013545
425.75	0.011686
426.00	0.012221
426.25	0.013775
426.50	0.013410
426.75	0.014051
427.00	0.013957
427.25	0.013904
427.50	0.013433
427.75	0.015758
428.00	0.014398
428.25	0.013516
428.50	0.011815
428.75	0.013751
429.00	0.013022
429.25	0.013322
429.50	0.013840
429.75	0.013728
430.00	0.013445
430.25	0.015646
430.50	0.015022
430.75	0.014034
431.00	0.014104
431.25	0.014681
431.50	0.012498
431.75	0.015446
432.00	0.014322
432.25	0.014010
432.50	0.014846
432.75	0.015205
433.00	0.015128
433.25	0.014757
433.50	0.013086
433.75	0.014475
434.00	0.015687
434.25	0.013734
434.50	0.014781
434.75	0.014028
435.00	0.013392
435.25	0.015346
435.50	0.014722
435.75	0.013534
436.00	0.015858
436.25	0.014034
436.50	0.013904
436.75	0.016034
437.00	0.014310
437.25	0.014710
437.50	0.014322
437.75	0.015434
438.00	0.014704
438.25	0.013863
438.50	0.014534
438.75	0.012433
439.00	0.014140
439.25	0.015711
439.50	0.015316
439.75	0.014975
440.00	0.015069
440.25	0.013981
440.50	0.014763
440.75	0.014728
441.00	0.014652
441.25	0.012580
441.50	0.016146
441.75	0.015152
442.00	0.015775
442.25	0.015705
442.50	0.016311
442.75	0.015358
443.00	0.016434
443.25	0.014181
443.50	0.015022
443.75	0.014775
444.00	0.017141
444.25	0.015699
444.50	0.014157
444.75	0.015505
445.00	0.014675
445.25	0.016040
445.50	0.015870
445.75	0.014263
446.00	0.014681
446.25	0.016276
446.50	0.015452
446.75	0.015722
447.00	0.015628
447.25	0.015246
447.50	0.016452
447.75	0.016540
448.00	0.016599
448.25	0.015752
448.50	0.014822
448.75	0.015752
449.00	0.015263
449.25	0.015093
449.50	0.014581
449.75	0.015534
450.00	0.016393
450.25	0.016293
450.50	0.016228
450.75	0.016205
451.00	0.014652
451.25	0.014587
451.50	0.016534
451.75	0.015281
452.00	0.016758
452.25	0.016052
452.50	0.015587
452.75	0.016387
453.00	0.016087
453.25	0.016081
453.50	0.016993
453.75	0.015434
454.00	0.015793
454.25	0.015469
454.50	0.016158
454.75	0.014834
455.00	0.016199
455.25	0.016005
455.50	0.015369
455.75	0.016323
456.00	0.016493
456.25	0.016211
456.50	0.015246
456.75	0.016399
457.00	0.014963
457.25	0.015640
457.50	0.015311
457.75	0.014693
458.00	0.016429
458.25	0.015052
458.50	0.016805
458.75	0.016252
459.00	0.016228
459.25	0.015628
459.50	0.015634
459.75	0.016417
460.00	0.015940
460.25	0.016846
460.50	0.016664
460.75	0.016346
461.00	0.015187
461.25	0.015717
461.50	0.016323
461.75	0.015734
462.00	0.015564
462.25	0.016158
462.50	0.016852
462.75	0.015634
463.00	0.016017
463.25	0.017193
463.50	0.016699
463.75	0.015699
464.00	0.016128
464.25	0.016499
464.50	0.015564
464.75	0.016729
465.00	0.017088
465.25	0.016552
465.50	0.015928
465.75	0.016264
466.00	0.017235
466.25	0.016882
466.50	0.016864
466.75	0.016299
467.00	0.017794
467.25	0.016452
467.50	0.015981
467.75	0.016417
468.00	0.016899
468.25	0.017994
468.50	0.016623
468.75	0.016240
469.00	0.016117
469.25	0.015558
469.50	0.016376
469.75	0.016381
470.00	0.016281
470.25	0.016458
470.50	0.016093
470.75	0.016629
471.00	0.016446
471.25	0.018017
471.50	0.016040
471.75	0.016823
472.00	0.016311
472.25	0.017076
472.50	0.017605
472.75	0.016793
473.00	0.017747
473.25	0.017017
473.50	0.016487
473.75	0.017570
474.00	0.017017
474.25	0.017099
474.50	0.017411
474.75	0.018200
475.00	0.016211
475.25	0.017217
475.50	0.017388
475.75	0.016682
476.00	0.017252
476.25	0.017535
476.50	0.017235
476.75	0.016552
477.00	0.016988
477.25	0.017076
477.50	0.016246
477.75	0.017570
478.00	0.016988
478.25	0.017017
478.50	0.017858
478.75	0.017258
479.00	0.016752
479.25	0.017558
479.50	0.016611
479.75	0.016676
480.00	0.018311
480.25	0.017358
480.50	0.018700
480.75	0.017441
481.00	0.017276
481.25	0.019129
481.50	0.017611
481.75	0.017617
482.00	0.016629
482.25	0.017299
482.50	0.018029
482.75	0.018700
483.00	0.017700
483.25	0.017729
483.50	0.017800
483.75	0.018141
484.00	0.018247
484.25	0.017800
484.50	0.018182
484.75	0.017535
485.00	0.018011
485.25	0.018400
485.50	0.017188
485.75	0.017441
486.00	0.018294
486.25	0.018317
