Wavelength (nm)	S09 abs N
579.25	0.0025598
579.44	0.0016938
579.62	0.0036041
579.81	0.0020567
580.00	0.0028145
580.19	0.0014009
580.37	0.0014455
580.56	0.0018402
580.75	0.0015473
580.94	0.0024388
581.12	0.0024452
581.31	0.0018785
581.50	0.0022096
581.69	0.0023688
581.87	0.0032348
582.06	0.0031329
582.25	0.0025343
582.44	0.0036232
582.62	0.0020886
582.81	0.0030374
583.00	0.0040817
583.19	0.0031520
583.38	0.0020631
583.56	0.0026235
583.75	0.0022223
583.94	0.0022669
584.13	0.0029227
584.31	0.0028145
584.50	0.0034831
584.69	0.0030628
584.87	0.0025662
585.06	0.0034640
585.25	0.0031138
585.44	0.0045147
585.63	0.0038333
585.81	0.0031010
586.00	0.0016174
586.19	0.0026680
586.38	0.0023942
586.56	0.0025343
586.75	0.0035659
586.94	0.0032220
587.12	0.0027572
587.31	0.0035149
587.50	0.0037123
587.69	0.0031584
587.88	0.0031329
588.06	0.0032093
588.25	0.0038015
588.44	0.0028463
588.62	0.0041199
588.81	0.0041262
589.00	0.0035404
589.19	0.0044319
589.37	0.0030119
589.56	0.0041963
589.75	0.0038588
589.94	0.0012735
590.12	0.0030692
590.31	0.0040435
590.50	0.0034831
590.69	0.0030183
590.87	0.0033430
591.06	0.0034767
591.25	0.0036614
591.44	0.0026553
591.62	0.0036996
591.81	0.0048776
592.00	0.0032284
592.19	0.0035022
592.37	0.0045720
592.56	0.0043491
592.75	0.0036168
592.94	0.0033557
593.13	0.0038524
593.31	0.0043236
593.50	0.0037569
593.69	0.0044574
593.88	0.0027699
594.06	0.0031647
594.25	0.0049158
594.44	0.0058200
594.62	0.0037442
594.81	0.0056226
595.00	0.0039479
595.19	0.0048713
595.38	0.0041262
595.56	0.0045592
595.75	0.0041008
595.94	0.0044382
596.12	0.0044637
596.31	0.0037760
596.50	0.0027126
596.69	0.0043427
596.87	0.0044701
597.06	0.0054061
597.25	0.0041644
597.44	0.0047948
597.63	0.0069662
597.81	0.0044382
598.00	0.0045401
598.19	0.0062976
598.37	0.0044382
598.56	0.0042281
598.75	0.0045465
598.94	0.0038524
599.12	0.0047439
599.31	0.0051578
599.50	0.0039097
599.69	0.0073037
599.87	0.0047757
600.06	0.0074820
600.25	0.0049859
600.44	0.0054507
600.62	0.0050241
600.81	0.0056099
601.00	0.0053425
601.19	0.0041835
601.37	0.0050750
601.56	0.0035659
601.75	0.0059983
601.94	0.0063995
602.13	0.0036932
602.31	0.0046484
602.50	0.0064504
602.69	0.0052788
602.88	0.0056417
603.06	0.0045019
603.25	0.0054061
603.44	0.0057500
603.62	0.0067688
603.81	0.0058009
604.00	0.0055781
604.19	0.0051896
604.38	0.0066924
604.56	0.0053234
604.75	0.0051960
604.94	0.0057054
605.13	0.0055844
605.31	0.0053042
605.50	0.0050686
605.69	0.0068707
605.87	0.0053234
606.06	0.0050304
606.25	0.0053361
606.44	0.0066542
606.63	0.0054634
606.81	0.0059920
607.00	0.0054443
607.19	0.0059283
607.37	0.0063103
607.56	0.0070999
607.75	0.0059601
607.94	0.0064632
608.12	0.0056863
608.31	0.0055590
608.50	0.0060174
608.69	0.0060365
608.87	0.0063358
609.06	0.0054889
609.25	0.0065778
609.44	0.0068580
609.62	0.0073610
609.81	0.0067179
610.00	0.0047948
610.19	0.0071445
610.37	0.0055908
610.56	0.0053297
610.75	0.0078322
610.94	0.0052979
611.12	0.0065905
611.31	0.0084562
611.50	0.0077112
611.69	0.0078131
611.88	0.0067242
612.06	0.0071318
612.25	0.0071318
612.44	0.0075011
612.63	0.0060747
612.81	0.0080232
613.00	0.0064250
613.19	0.0082206
613.37	0.0074438
613.56	0.0070299
613.75	0.0067561
613.94	0.0058391
614.13	0.0069344
614.31	0.0060747
614.50	0.0048267
614.69	0.0061129
614.87	0.0069025
615.06	0.0072527
615.25	0.0077303
615.44	0.0069980
615.62	0.0087937
615.81	0.0074692
616.00	0.0073737
616.19	0.0093541
616.38	0.0068134
616.56	0.0079277
616.75	0.0085008
616.94	0.0065841
617.12	0.0080933
617.31	0.0074183
617.50	0.0089529
617.69	0.0085326
617.87	0.0093031
618.06	0.0077494
618.25	0.010462
618.44	0.0088638
618.62	0.0098507
618.81	0.0095324
619.00	0.0087428
619.19	0.0087937
619.37	0.0091694
619.56	0.0082206
619.75	0.0076157
619.94	0.0098125
620.12	0.0079850
620.31	0.0098316
620.50	0.0081379
620.69	0.0098826
620.88	0.0089402
621.06	0.010494
621.25	0.010589
621.44	0.0098890
621.63	0.011595
621.81	0.012678
622.00	0.011385
622.19	0.012105
622.37	0.010341
622.56	0.0098635
622.75	0.0092968
622.94	0.011462
623.13	0.011220
623.31	0.013404
623.50	0.013015
623.69	0.011417
623.88	0.011283
624.06	0.010698
624.25	0.011112
624.44	0.011385
624.62	0.012506
624.81	0.012793
625.00	0.012372
625.19	0.011990
625.38	0.013557
625.56	0.013111
625.75	0.015359
625.94	0.014665
626.12	0.013086
626.31	0.014862
626.50	0.014155
626.69	0.014996
626.87	0.014735
627.06	0.015938
627.25	0.012933
627.44	0.015289
627.62	0.016460
627.81	0.017008
628.00	0.015957
628.19	0.016887
628.37	0.016804
628.56	0.015454
628.75	0.016830
628.94	0.017708
629.12	0.017307
629.31	0.016734
629.50	0.016734
629.69	0.017906
629.87	0.018052
630.06	0.018288
630.25	0.017447
630.44	0.018931
630.63	0.016543
630.81	0.018581
631.00	0.017817
631.19	0.019638
631.38	0.018899
631.56	0.019173
631.75	0.019192
631.94	0.018778
632.12	0.019727
632.31	0.019631
632.50	0.019122
632.69	0.019268
632.88	0.019994
633.06	0.019237
633.25	0.020829
633.44	0.020275
633.62	0.021109
633.81	0.019931
634.00	0.020224
634.19	0.020663
634.37	0.020657
634.56	0.020128
634.75	0.019918
634.94	0.021440
635.13	0.021274
635.31	0.022739
635.50	0.023598
635.69	0.020606
635.87	0.021332
636.06	0.021975
636.25	0.022306
636.44	0.020364
636.62	0.022134
636.81	0.023165
637.00	0.023395
637.19	0.022045
637.37	0.023923
637.56	0.023503
637.75	0.021752
637.94	0.023853
638.12	0.023433
638.31	0.024152
638.50	0.024433
638.69	0.024280
638.87	0.023108
639.06	0.023770
639.25	0.023751
639.44	0.023401
639.63	0.024121
639.81	0.024566
640.00	0.026629
640.19	0.024401
640.37	0.024827
640.56	0.023420
640.75	0.025050
640.94	0.026076
641.12	0.025471
641.31	0.025604
641.50	0.026770
641.69	0.026298
641.88	0.026311
642.06	0.025381
642.25	0.027508
642.44	0.024554
642.63	0.026458
642.81	0.025789
643.00	0.025025
643.19	0.025522
643.38	0.026222
643.56	0.026139
643.75	0.026642
643.94	0.026139
644.12	0.027871
644.31	0.025152
644.50	0.027808
644.69	0.025407
644.87	0.026693
645.06	0.027311
645.25	0.027909
645.44	0.025407
645.62	0.027387
645.81	0.026133
646.00	0.028368
646.19	0.027546
646.37	0.026400
646.56	0.028775
646.75	0.028381
646.94	0.027336
647.13	0.029030
647.31	0.029374
647.50	0.030386
647.69	0.028107
647.87	0.028744
648.06	0.030240
648.25	0.028724
648.44	0.029960
648.62	0.027941
648.81	0.027292
649.00	0.029138
649.19	0.030234
649.38	0.030647
649.56	0.031749
649.75	0.030310
649.94	0.031316
650.13	0.029425
650.31	0.028540
650.50	0.028884
650.69	0.030367
650.88	0.029145
651.06	0.031163
651.25	0.030539
651.44	0.030170
651.62	0.031080
651.81	0.033494
652.00	0.031348
652.19	0.032717
652.37	0.032125
652.56	0.031908
652.75	0.029826
652.94	0.032106
653.12	0.030310
653.31	0.032812
653.50	0.031584
653.69	0.032329
653.88	0.033927
654.06	0.031297
654.25	0.033952
654.44	0.031431
654.63	0.032074
654.81	0.034150
655.00	0.033303
655.19	0.033411
655.37	0.034678
655.56	0.034716
655.75	0.036315
655.94	0.034678
656.12	0.036270
656.31	0.035735
656.50	0.035455
656.69	0.035576
656.87	0.036939
657.06	0.037703
657.25	0.036531
657.44	0.037232
657.62	0.038913
657.81	0.037353
658.00	0.037798
658.19	0.038664
658.38	0.036805
658.56	0.035264
658.75	0.037626
658.94	0.039696
659.12	0.039435
659.31	0.037798
659.50	0.039148
659.69	0.040804
659.87	0.040422
660.06	0.041199
660.25	0.041237
660.44	0.040033
660.63	0.039912
660.81	0.042281
661.00	0.042491
661.19	0.040371
661.38	0.042937
661.56	0.041925
661.75	0.041199
661.94	0.043714
662.13	0.041148
662.31	0.043523
662.50	0.043529
662.69	0.042065
662.87	0.044204
663.06	0.042536
663.25	0.043599
663.44	0.044363
663.62	0.044554
663.81	0.043962
664.00	0.043211
664.19	0.043720
664.37	0.042810
664.56	0.041963
664.75	0.044879
664.94	0.044453
665.12	0.045522
665.31	0.042994
665.50	0.044287
665.69	0.046134
665.88	0.044854
666.06	0.045045
666.25	0.043988
666.44	0.044459
666.62	0.046630
666.81	0.044497
667.00	0.045879
667.19	0.045369
667.37	0.044484
667.56	0.045828
667.75	0.046732
667.94	0.045198
668.13	0.045217
668.31	0.046255
668.50	0.044943
668.69	0.044332
668.88	0.046930
669.06	0.048088
669.25	0.045930
669.44	0.048413
669.63	0.047191
669.81	0.046216
670.00	0.045879
670.19	0.046764
670.37	0.047108
670.56	0.049050
670.75	0.046630
670.94	0.046732
671.12	0.046509
671.31	0.046751
671.50	0.047757
671.69	0.048611
671.87	0.046662
672.06	0.046942
672.25	0.050788
672.44	0.048502
672.63	0.050247
672.81	0.049948
673.00	0.049674
673.19	0.051788
673.38	0.050960
673.56	0.050540
673.75	0.051954
673.94	0.053622
674.12	0.052043
674.31	0.051470
674.50	0.054520
674.69	0.054813
674.87	0.054061
675.06	0.056003
675.25	0.054080
675.44	0.057092
675.62	0.057850
675.81	0.056965
676.00	0.057341
676.19	0.057627
676.37	0.059824
676.56	0.060302
676.75	0.060945
676.94	0.059703
677.13	0.062046
677.31	0.061346
677.50	0.061862
677.69	0.064937
677.87	0.064727
678.06	0.063874
678.25	0.066325
678.44	0.067255
678.62	0.067478
678.81	0.069350
679.00	0.069929
679.19	0.071184
679.38	0.070560
679.56	0.074928
679.75	0.073820
679.94	0.075832
680.13	0.075960
680.31	0.077679
680.50	0.079220
680.69	0.081086
680.88	0.079634
681.06	0.082582
681.25	0.083009
681.44	0.084218
681.62	0.084836
681.81	0.086492
682.00	0.088211
682.19	0.089064
682.37	0.090618
682.56	0.092923
682.75	0.093744
682.94	0.095489
683.12	0.096508
683.31	0.098883
683.50	0.098004
683.69	0.10066
683.87	0.099851
684.06	0.10488
684.25	0.10358
684.44	0.10685
684.63	0.10700
684.81	0.10798
685.00	0.11019
685.19	0.11270
685.37	0.11275
685.56	0.11478
685.75	0.11581
685.94	0.11615
686.12	0.11974
686.31	0.12095
686.50	0.12062
686.69	0.12242
686.88	0.12542
687.06	0.12660
687.25	0.12747
687.44	0.12997
687.63	0.13110
687.81	0.13157
688.00	0.13258
688.19	0.13550
688.38	0.13542
688.56	0.13592
688.75	0.13589
688.94	0.13840
689.12	0.13948
689.31	0.14080
689.50	0.14360
689.69	0.14323
689.87	0.14432
690.06	0.14296
690.25	0.14579
690.44	0.14768
690.62	0.14874
690.81	0.14965
691.00	0.15165
691.19	0.15280
691.38	0.15334
691.56	0.15311
691.75	0.15749
691.94	0.15604
692.13	0.15775
692.31	0.15997
692.50	0.15890
692.69	0.16085
692.87	0.16213
693.06	0.16229
693.25	0.16439
693.44	0.16541
693.62	0.16591
693.81	0.16569
694.00	0.16690
694.19	0.16921
694.37	0.16898
694.56	0.16941
694.75	0.17186
694.94	0.17177
695.12	0.17239
695.31	0.17310
695.50	0.17387
695.69	0.17218
695.88	0.17201
696.06	0.17470
696.25	0.17505
696.44	0.17677
696.62	0.17412
696.81	0.17392
697.00	0.17490
697.19	0.17373
697.37	0.17447
697.56	0.17292
697.75	0.17325
697.94	0.17436
698.13	0.17481
698.31	0.17364
698.50	0.17231
698.69	0.17484
698.88	0.17573
699.06	0.17460
699.25	0.17284
699.44	0.17238
699.63	0.17148
699.81	0.17053
700.00	0.17067
700.19	0.17105
700.37	0.17103
700.56	0.16800
700.75	0.16880
700.94	0.16870
701.12	0.16997
701.31	0.16751
701.50	0.16744
701.69	0.16952
701.87	0.16742
702.06	0.16362
702.25	0.16481
702.44	0.16222
702.62	0.16252
702.81	0.16085
703.00	0.16229
703.19	0.16179
703.38	0.15865
703.56	0.15859
703.75	0.15972
703.94	0.15674
704.12	0.15665
704.31	0.15422
704.50	0.15594
704.69	0.15415
704.87	0.15454
705.06	0.15183
705.25	0.15290
705.44	0.15275
705.63	0.15269
705.81	0.14935
706.00	0.15114
706.19	0.14840
706.38	0.14918
706.56	0.14788
706.75	0.14548
706.94	0.14717
707.13	0.14947
707.31	0.14459
707.50	0.14633
707.69	0.14451
707.87	0.14321
708.06	0.14326
708.25	0.14369
708.44	0.14158
708.62	0.14230
708.81	0.13959
709.00	0.14122
709.19	0.13805
709.37	0.13861
709.56	0.13968
709.75	0.14161
709.94	0.13425
710.13	0.13717
710.31	0.13871
710.50	0.13638
710.69	0.13789
710.88	0.13525
711.06	0.13485
711.25	0.13748
711.44	0.13367
711.62	0.13228
711.81	0.13477
712.00	0.13296
712.19	0.13228
712.37	0.13310
712.56	0.13059
712.75	0.13291
712.94	0.13313
713.12	0.13382
713.31	0.13133
713.50	0.13099
713.69	0.12971
713.87	0.13061
714.06	0.13092
714.25	0.12859
714.44	0.12666
714.63	0.12735
714.81	0.12717
715.00	0.12814
715.19	0.12972
715.37	0.12786
715.56	0.12488
715.75	0.12372
715.94	0.12976
716.12	0.12591
716.31	0.12511
716.50	0.12876
716.69	0.12577
716.88	0.12752
717.06	0.12348
717.25	0.12340
717.44	0.12620
717.63	0.12584
717.81	0.12202
718.00	0.12528
718.19	0.12461
718.38	0.12233
718.56	0.12364
718.75	0.12262
718.94	0.12251
719.12	0.12197
719.31	0.12579
719.50	0.12171
719.69	0.12314
719.87	0.12455
720.06	0.12379
720.25	0.12235
720.44	0.12299
720.62	0.12423
720.81	0.12430
721.00	0.12380
721.19	0.12087
721.37	0.12348
721.56	0.12304
721.75	0.12266
721.94	0.12287
722.13	0.11873
722.31	0.11792
722.50	0.12028
722.69	0.12107
722.87	0.12327
723.06	0.12207
723.25	0.11952
723.44	0.12107
723.62	0.11965
723.81	0.11983
724.00	0.12103
724.19	0.12281
724.38	0.12121
724.56	0.11850
724.75	0.12109
724.94	0.12279
725.13	0.12121
725.31	0.12448
725.50	0.12093
725.69	0.12135
725.88	0.12041
726.06	0.12007
726.25	0.12317
726.44	0.12273
726.62	0.12213
726.81	0.12269
727.00	0.12326
727.19	0.12467
727.37	0.12591
727.56	0.12346
727.75	0.12423
727.94	0.12553
728.12	0.12887
728.31	0.12556
728.50	0.12899
728.69	0.12708
728.88	0.12679
729.06	0.13007
729.25	0.12554
729.44	0.12737
729.63	0.12502
729.81	0.12812
730.00	0.12788
730.19	0.12736
730.37	0.13009
730.56	0.12982
730.75	0.13094
730.94	0.13302
731.12	0.13534
731.31	0.13275
731.50	0.13247
731.69	0.13563
731.87	0.13540
732.06	0.13710
732.25	0.13726
732.44	0.13701
732.62	0.13817
732.81	0.14093
733.00	0.13993
733.19	0.14280
733.38	0.14304
733.56	0.14015
733.75	0.14113
733.94	0.14382
734.12	0.14414
734.31	0.14553
734.50	0.14674
734.69	0.15080
734.87	0.14644
735.06	0.15024
735.25	0.15231
735.44	0.15459
735.63	0.15056
735.81	0.15319
736.00	0.15581
736.19	0.15741
736.38	0.15539
736.56	0.15853
736.75	0.15919
736.94	0.15644
737.13	0.15812
737.31	0.16294
737.50	0.16174
737.69	0.16330
737.87	0.16262
738.06	0.16520
738.25	0.16746
738.44	0.16642
738.62	0.16856
738.81	0.17021
739.00	0.16711
739.19	0.16924
739.37	0.17287
739.56	0.17126
739.75	0.17516
739.94	0.17576
740.12	0.17473
740.31	0.17650
740.50	0.17641
740.69	0.17731
740.88	0.17887
741.06	0.17947
741.25	0.18012
741.44	0.17875
741.62	0.17901
741.81	0.18014
742.00	0.18245
742.19	0.18298
742.37	0.17978
742.56	0.18236
742.75	0.18211
742.94	0.18371
743.13	0.18597
743.31	0.18234
743.50	0.17946
743.69	0.18487
743.88	0.18358
744.06	0.18278
744.25	0.18366
744.44	0.18310
744.63	0.18853
744.81	0.18448
745.00	0.18124
745.19	0.18509
745.37	0.18511
745.56	0.18417
745.75	0.18317
745.94	0.18354
746.12	0.18292
746.31	0.18259
746.50	0.18248
746.69	0.18488
746.87	0.18064
747.06	0.18392
747.25	0.18320
747.44	0.18551
747.63	0.18216
747.81	0.18218
748.00	0.18140
748.19	0.18216
748.38	0.18481
748.56	0.18074
748.75	0.18471
748.94	0.18184
749.12	0.18161
749.31	0.18359
749.50	0.17998
749.69	0.18075
749.87	0.18048
750.06	0.17892
750.25	0.17837
750.44	0.17711
750.62	0.17447
750.81	0.17981
751.00	0.17763
751.19	0.17779
751.37	0.17680
751.56	0.17721
751.75	0.17684
751.94	0.17407
752.13	0.17950
752.31	0.17761
752.50	0.17752
752.69	0.17363
752.87	0.17605
753.06	0.18126
753.25	0.17507
753.44	0.17612
753.62	0.17558
753.81	0.17614
754.00	0.17351
754.19	0.17605
754.38	0.17466
754.56	0.17741
754.75	0.17765
754.94	0.18064
755.13	0.17853
755.31	0.18055
755.50	0.17963
755.69	0.17983
755.88	0.18667
756.06	0.18333
756.25	0.18787
756.44	0.18562
756.62	0.18514
756.81	0.19091
757.00	0.19277
757.19	0.18948
757.37	0.19139
757.56	0.19398
757.75	0.19390
757.94	0.19765
758.12	0.19822
758.31	0.20241
758.50	0.20292
758.69	0.20468
758.87	0.20377
759.06	0.21116
759.25	0.20576
759.44	0.21101
759.63	0.21411
759.81	0.21863
760.00	0.22385
760.19	0.22636
760.37	0.23353
760.56	0.23544
760.75	0.23604
760.94	0.23944
761.12	0.24247
761.31	0.24810
761.50	0.24848
761.69	0.25902
761.88	0.25421
762.06	0.26516
762.25	0.26809
762.44	0.27254
762.63	0.27854
762.81	0.28370
763.00	0.29064
763.19	0.29196
763.38	0.30007
763.56	0.30442
763.75	0.31007
763.94	0.31764
764.12	0.32392
764.31	0.32795
764.50	0.33458
764.69	0.34191
764.87	0.34792
765.06	0.35048
765.25	0.35830
765.44	0.36764
765.62	0.37297
765.81	0.38361
766.00	0.38893
766.19	0.40361
766.38	0.40100
766.56	0.41648
766.75	0.41814
766.94	0.43080
767.13	0.43439
767.31	0.44072
767.50	0.44923
767.69	0.45702
767.87	0.46700
768.06	0.47196
768.25	0.47549
768.44	0.47453
768.62	0.47871
768.81	0.48583
769.00	0.48912
769.19	0.49955
769.37	0.51056
769.56	0.51699
769.75	0.52917
769.94	0.53107
770.12	0.53466
770.31	0.54330
770.50	0.54920
770.69	0.55998
770.88	0.56388
771.06	0.57793
771.25	0.58325
771.44	0.59051
771.62	0.59621
771.81	0.60900
772.00	0.61528
772.19	0.62086
772.37	0.62793
772.56	0.64469
772.75	0.64880
772.94	0.65707
773.13	0.66182
773.31	0.66667
773.50	0.67652
773.69	0.68336
773.88	0.69434
774.06	0.69441
774.25	0.71467
774.44	0.71392
774.63	0.71604
774.81	0.73223
775.00	0.74512
775.19	0.75125
775.37	0.75436
775.56	0.75669
775.75	0.77396
775.94	0.77590
776.12	0.78576
776.31	0.79404
776.50	0.80431
776.69	0.80271
776.87	0.81184
777.06	0.81131
777.25	0.82695
777.44	0.83496
777.62	0.83386
777.81	0.85904
778.00	0.85344
778.19	0.85689
778.38	0.86873
778.56	0.88185
778.75	0.87562
778.94	0.88552
779.12	0.87616
779.31	0.88953
779.50	0.90109
779.69	0.91124
779.87	0.90407
780.06	0.91623
780.25	0.92876
780.44	0.93271
780.63	0.92614
780.81	0.94922
781.00	0.94107
781.19	0.95033
781.38	0.96304
781.56	0.95624
781.75	0.96264
781.94	0.97820
782.13	0.95803
782.31	0.97251
782.50	0.96337
782.69	0.97855
782.87	0.97803
783.06	0.98762
783.25	0.98269
783.44	0.97820
783.62	0.98278
783.81	0.97634
784.00	0.99461
784.19	0.99119
784.37	1.0000
784.56	0.98031
784.75	0.99873
784.94	0.99638
785.13	0.98211
785.31	0.98919
785.50	0.97719
785.69	0.99279
785.88	0.96193
786.06	0.97875
786.25	0.94504
786.44	0.96012
786.62	0.96069
786.81	0.97073
787.00	0.95656
787.19	0.94646
787.37	0.94369
787.56	0.93183
787.75	0.92816
787.94	0.92458
788.12	0.92395
788.31	0.91303
788.50	0.90252
788.69	0.88634
788.87	0.88500
789.06	0.88212
789.25	0.87123
789.44	0.85935
789.63	0.85451
789.81	0.85124
790.00	0.85105
790.19	0.83411
790.37	0.81514
790.56	0.80840
790.75	0.79840
790.94	0.79092
791.12	0.77706
791.31	0.77632
791.50	0.75885
791.69	0.75115
791.88	0.73435
792.06	0.73188
792.25	0.71498
792.44	0.70084
792.63	0.68368
792.81	0.67658
793.00	0.66271
793.19	0.65642
793.38	0.64316
793.56	0.62107
793.75	0.61933
793.94	0.60142
794.12	0.58661
794.31	0.58422
794.50	0.56433
794.69	0.54830
794.87	0.52868
795.06	0.52163
795.25	0.50638
795.44	0.49208
795.62	0.47911
795.81	0.46995
796.00	0.45648
796.19	0.44080
796.37	0.43895
796.56	0.42654
796.75	0.41563
796.94	0.39685
797.13	0.39335
797.31	0.37937
797.50	0.36666
797.69	0.35777
797.87	0.34949
798.06	0.33417
798.25	0.32982
798.44	0.32658
798.62	0.31917
798.81	0.30582
799.00	0.29939
799.19	0.28909
799.38	0.28196
799.56	0.27574
799.75	0.26696
799.94	0.25880
800.13	0.25199
800.31	0.24798
800.50	0.24470
800.69	0.23434
800.88	0.22395
801.06	0.22469
801.25	0.20792
801.44	0.21019
801.62	0.20511
801.81	0.20209
802.00	0.18735
802.19	0.18873
802.37	0.17978
802.56	0.17507
802.75	0.17589
802.94	0.16821
803.12	0.16427
803.31	0.15676
803.50	0.14983
803.69	0.15139
803.88	0.14448
804.06	0.14109
804.25	0.13846
804.44	0.13406
804.63	0.12779
804.81	0.12616
805.00	0.12591
805.19	0.11687
805.37	0.11136
805.56	0.11113
805.75	0.11030
805.94	0.10892
806.12	0.10438
806.31	0.10131
806.50	0.094489
806.69	0.096050
806.87	0.090924
807.06	0.087816
807.25	0.080780
807.44	0.086205
807.62	0.080201
807.81	0.078965
808.00	0.079952
808.19	0.076132
808.38	0.083849
808.56	0.078704
808.75	0.073349
808.94	0.074813
809.12	0.067440
809.31	0.074081
809.50	0.069821
809.69	0.062435
809.87	0.063390
810.06	0.058436
810.25	0.061531
810.44	0.062059
810.62	0.062702
810.81	0.053342
811.00	0.057525
811.19	0.056284
811.37	0.052278
811.56	0.056825
811.75	0.050253
811.94	0.050877
812.12	0.051234
812.31	0.050234
812.50	0.038543
812.69	0.046770
812.88	0.047019
813.06	0.041422
813.25	0.041090
813.44	0.042237
813.63	0.039282
813.81	0.039454
814.00	0.039518
814.19	0.040727
814.38	0.037601
814.56	0.035232
814.75	0.037060
814.94	0.037104
815.13	0.032392
815.31	0.035602
815.50	0.031424
815.69	0.027597
815.88	0.031978
816.06	0.026343
816.25	0.029565
816.44	0.030036
816.62	0.028393
816.81	0.020064
817.00	0.028979
817.19	0.023242
817.37	0.023032
817.56	0.027254
817.75	0.026050
817.94	0.020567
818.13	0.027120
818.31	0.024356
818.50	0.028654
818.69	0.024827
818.88	0.024522
819.06	0.027381
819.25	0.023885
819.44	0.023458
819.63	0.022586
819.81	0.020001
820.00	0.018683
820.19	0.020950
820.37	0.018269
820.56	0.025643
820.75	0.017263
820.94	0.018294
821.12	0.016479
821.31	0.022058
821.50	0.023643
821.69	0.021293
821.87	0.017778
822.06	0.015607
822.25	0.017390
822.44	0.015034
822.63	0.015238
822.81	0.015881
823.00	0.017728
823.19	0.013983
823.38	0.016983
823.56	0.018332
823.75	0.018231
823.94	0.016142
824.12	0.013086
824.31	0.017753
824.50	0.014397
824.69	0.015225
824.87	0.012551
825.06	0.018434
825.25	0.016422
825.44	0.019300
825.62	0.014569
825.81	0.015957
826.00	0.015690
826.19	0.015072
826.37	0.0096661
826.56	0.014900
826.75	0.014989
826.94	0.016467
827.13	0.017244
827.31	0.014779
827.50	0.0091312
827.69	0.016709
827.87	0.015263
828.06	0.016021
828.25	0.017880
828.44	0.012971
828.62	0.014423
828.81	0.018307
829.00	0.016148
829.19	0.0075075
829.37	0.013423
829.56	0.012398
829.75	0.013028
829.94	0.011271
830.12	0.013105
830.31	0.013340
830.50	0.011570
830.69	0.0075138
830.87	0.012468
831.06	0.0059920
831.25	0.012321
831.44	0.010105
831.63	0.013901
831.81	0.013410
832.00	0.012411
832.19	0.016288
832.38	0.013633
832.56	0.0026235
832.75	0.0013881
832.94	0.0099590
833.13	0.013525
833.31	0.017899
833.50	0.013671
833.69	0.0086154
833.88	0.011086
834.06	0.0077303
834.25	0.010685
834.44	0.0064313
834.63	0.012347
834.81	0.0079787
835.00	0.0047630
835.19	0.010812
835.37	0.0074565
835.56	0.013442
835.75	0.0094241
835.94	0.0022414
836.12	0.013601
836.31	0.015244
836.50	0.010997
836.69	0.010475
836.88	0.0079022
837.06	0.015626
837.25	0.0039861
837.44	0.0084753
837.63	0.0090739
837.81	0.0089211
838.00	0.013308
838.19	0.0046229
838.38	0.010787
838.56	0.0057946
838.75	0.012754
838.94	0.010774
839.12	0.0011589
839.31	0.0089402
839.50	0.0048713
839.69	0.013200
839.87	0.0041199
840.06	0.0087046
840.25	0.0083926
840.44	0.0045274
840.62	0.00038206
840.81	0.0098507
841.00	0.00066223
841.19	0.0027636
841.38	0.0063231
841.56	0.011716
841.75	0.0062530
841.94	0.0072018
842.13	0.0014964
842.31	0.0073101
842.50	0.013073
842.69	0.0086918
842.87	0.0079978
843.06	0.014155
843.25	0.0062594
843.44	0.0042600
843.62	0.0039861
843.81	0.0075329
844.00	0.0071254
844.19	0.0075329
844.37	0.0011207
844.56	0.0058264
844.75	0.0044382
844.94	0.0024197
845.12	0.010844
845.31	0.00049668
845.50	0.0056035
845.69	0.0065077
845.88	0.0075457
846.06	0.0039670
846.25	0.0012290
846.44	0.0074756
846.62	0.0020695
846.81	0.0051833
847.00	0.0073292
847.19	0.0067497
847.37	0.0056736
847.56	0.012945
847.75	0.0099717
847.94	0.011869
848.12	0.013831
848.31	0.011417
848.50	0.0012417
848.69	0.0060747
848.87	0.00071318
849.06	0.00057946
849.25	0.0043427
849.44	0.0057436
849.62	0.0041708
849.81	0.0064886
850.00	0.00048814
