Wavelength (nm)	I21 abs N
334.00	0.16264
334.25	0.16181
334.50	0.15918
334.75	0.15692
335.00	0.14721
335.25	0.15079
335.50	0.14576
335.75	0.14789
336.00	0.14612
336.25	0.14180
336.50	0.14309
336.75	0.13855
337.00	0.14203
337.25	0.13459
337.50	0.13276
337.75	0.13355
338.00	0.13037
338.25	0.12889
338.50	0.13294
338.75	0.13519
339.00	0.12636
339.25	0.11868
339.50	0.13076
339.75	0.11805
340.00	0.11781
340.25	0.11817
340.50	0.12086
340.75	0.12797
341.00	0.12230
341.25	0.11388
341.50	0.11909
341.75	0.11823
342.00	0.11521
342.25	0.11566
342.50	0.11130
342.75	0.11470
343.00	0.10499
343.25	0.11330
343.50	0.10961
343.75	0.10430
344.00	0.10864
344.25	0.10008
344.50	0.10891
344.75	0.098013
345.00	0.10316
345.25	0.10107
345.50	0.10013
345.75	0.10563
346.00	0.099003
346.25	0.099784
346.50	0.089968
346.75	0.10028
347.00	0.097107
347.25	0.10227
347.50	0.095118
347.75	0.096625
348.00	0.095488
348.25	0.098744
348.50	0.094266
348.75	0.093086
349.00	0.092031
349.25	0.093295
349.50	0.092579
349.75	0.095336
350.00	0.091910
350.25	0.092936
350.50	0.091306
350.75	0.091673
351.00	0.090271
351.25	0.093208
351.50	0.090315
351.75	0.090454
352.00	0.091280
352.25	0.089827
352.50	0.088267
352.75	0.089518
353.00	0.085447
353.25	0.089184
353.50	0.088097
353.75	0.085840
354.00	0.085244
354.25	0.087544
354.50	0.086504
354.75	0.083275
355.00	0.085482
355.25	0.084645
355.50	0.084853
355.75	0.084003
356.00	0.085213
356.25	0.083494
356.50	0.078833
356.75	0.081828
357.00	0.082441
357.25	0.079807
357.50	0.083035
357.75	0.081143
358.00	0.078693
358.25	0.080067
358.50	0.077679
358.75	0.079719
359.00	0.079642
359.25	0.079384
359.50	0.078837
359.75	0.074958
360.00	0.075797
360.25	0.077233
360.50	0.077188
360.75	0.077400
361.00	0.076141
361.25	0.078361
361.50	0.075244
361.75	0.077270
362.00	0.076302
362.25	0.077036
362.50	0.073266
362.75	0.070797
363.00	0.071496
363.25	0.068725
363.50	0.069364
363.75	0.069649
364.00	0.074015
364.25	0.070593
364.50	0.066567
364.75	0.068612
365.00	0.068010
365.25	0.069155
365.50	0.069735
365.75	0.067091
366.00	0.066493
366.25	0.067239
366.50	0.064805
366.75	0.066103
367.00	0.064896
367.25	0.064267
367.50	0.066404
367.75	0.063099
368.00	0.063463
368.25	0.063933
368.50	0.062799
368.75	0.061155
369.00	0.061010
369.25	0.058058
369.50	0.060542
369.75	0.059707
370.00	0.061267
370.25	0.060255
370.50	0.059675
370.75	0.058745
371.00	0.062410
371.25	0.057114
371.50	0.059874
371.75	0.059739
372.00	0.058303
372.25	0.056852
372.50	0.057487
372.75	0.058274
373.00	0.052774
373.25	0.058437
373.50	0.056454
373.75	0.056172
374.00	0.055715
374.25	0.053704
374.50	0.054747
374.75	0.052402
375.00	0.053804
375.25	0.051542
375.50	0.051795
375.75	0.053978
376.00	0.050541
376.25	0.051507
376.50	0.050303
376.75	0.049518
377.00	0.051378
377.25	0.052173
377.50	0.051553
377.75	0.052379
378.00	0.050655
378.25	0.050734
378.50	0.050937
378.75	0.048820
379.00	0.049471
379.25	0.050283
379.50	0.049618
379.75	0.052733
380.00	0.050612
380.25	0.047774
380.50	0.050023
380.75	0.050238
381.00	0.047946
381.25	0.049938
381.50	0.049544
381.75	0.050327
382.00	0.046912
382.25	0.049163
382.50	0.046544
382.75	0.050318
383.00	0.046230
383.25	0.046158
383.50	0.048175
383.75	0.047569
384.00	0.047716
384.25	0.046221
384.50	0.042108
384.75	0.046643
385.00	0.047499
385.25	0.045775
385.50	0.045504
385.75	0.048128
386.00	0.046945
386.25	0.044858
386.50	0.047454
386.75	0.045604
387.00	0.046723
387.25	0.045181
387.50	0.044600
387.75	0.045547
388.00	0.044169
388.25	0.044696
388.50	0.046140
388.75	0.043879
389.00	0.047159
389.25	0.043972
389.50	0.046455
389.75	0.042942
390.00	0.043651
390.25	0.041831
390.50	0.044763
390.75	0.044766
391.00	0.043054
391.25	0.044239
391.50	0.043934
391.75	0.042189
392.00	0.043617
392.25	0.042650
392.50	0.042911
392.75	0.045515
393.00	0.042075
393.25	0.044022
393.50	0.042700
393.75	0.043650
394.00	0.043335
394.25	0.042377
394.50	0.044777
394.75	0.044058
395.00	0.042286
395.25	0.043455
395.50	0.041644
395.75	0.043072
396.00	0.042216
396.25	0.043056
396.50	0.044946
396.75	0.042469
397.00	0.039741
397.25	0.044145
397.50	0.041160
397.75	0.041585
398.00	0.041420
398.25	0.043256
398.50	0.041318
398.75	0.042559
399.00	0.042464
399.25	0.043012
399.50	0.043555
399.75	0.040683
400.00	0.044297
400.25	0.040675
400.50	0.044123
400.75	0.044199
401.00	0.044019
401.25	0.041934
401.50	0.044398
401.75	0.042876
402.00	0.042074
402.25	0.042176
402.50	0.042023
402.75	0.044193
403.00	0.043451
403.25	0.042997
403.50	0.041192
403.75	0.041877
404.00	0.042683
404.25	0.044049
404.50	0.042952
404.75	0.044152
405.00	0.043849
405.25	0.040943
405.50	0.044201
405.75	0.044287
406.00	0.044687
406.25	0.042756
406.50	0.043359
406.75	0.045220
407.00	0.042889
407.25	0.041685
407.50	0.044356
407.75	0.044227
408.00	0.044093
408.25	0.043118
408.50	0.045461
408.75	0.043164
409.00	0.044193
409.25	0.043462
409.50	0.043906
409.75	0.045440
410.00	0.045300
410.25	0.042820
410.50	0.042856
410.75	0.041801
411.00	0.042432
411.25	0.042760
411.50	0.044069
411.75	0.043421
412.00	0.041462
412.25	0.043285
412.50	0.043922
412.75	0.043635
413.00	0.041711
413.25	0.042326
413.50	0.041125
413.75	0.044018
414.00	0.043928
414.25	0.043208
414.50	0.041032
414.75	0.043299
415.00	0.042476
415.25	0.040948
415.50	0.041392
415.75	0.041428
416.00	0.043853
416.25	0.041177
416.50	0.042020
416.75	0.041106
417.00	0.042094
417.25	0.042210
417.50	0.039269
417.75	0.041617
418.00	0.042420
418.25	0.042836
418.50	0.042506
418.75	0.039895
419.00	0.041752
419.25	0.041161
419.50	0.040577
419.75	0.038620
420.00	0.040674
420.25	0.041970
420.50	0.040860
420.75	0.040180
421.00	0.040812
421.25	0.040952
421.50	0.039724
421.75	0.039994
422.00	0.039998
422.25	0.040104
422.50	0.040769
422.75	0.040721
423.00	0.039363
423.25	0.038564
423.50	0.040968
423.75	0.038527
424.00	0.038270
424.25	0.037599
424.50	0.040265
424.75	0.040382
425.00	0.037926
425.25	0.037478
425.50	0.038118
425.75	0.037858
426.00	0.036727
426.25	0.037928
426.50	0.036401
426.75	0.037351
427.00	0.038070
427.25	0.037940
427.50	0.037905
427.75	0.039119
428.00	0.039187
428.25	0.038934
428.50	0.035540
428.75	0.036589
429.00	0.036676
429.25	0.037590
429.50	0.037094
429.75	0.036541
430.00	0.037523
430.25	0.038003
430.50	0.036478
430.75	0.036412
431.00	0.034847
431.25	0.037485
431.50	0.035409
431.75	0.036842
432.00	0.034821
432.25	0.035219
432.50	0.035858
432.75	0.036975
433.00	0.036049
433.25	0.037026
433.50	0.036136
433.75	0.036089
434.00	0.035017
434.25	0.036588
434.50	0.034663
434.75	0.034741
435.00	0.035559
435.25	0.035959
435.50	0.034293
435.75	0.035197
436.00	0.037055
436.25	0.034791
436.50	0.035561
436.75	0.035775
437.00	0.035075
437.25	0.036572
437.50	0.034645
437.75	0.034280
438.00	0.033247
438.25	0.034642
438.50	0.035964
438.75	0.034865
439.00	0.034004
439.25	0.034101
439.50	0.034056
439.75	0.035460
440.00	0.034334
440.25	0.034947
440.50	0.034111
440.75	0.034616
441.00	0.034323
441.25	0.033826
441.50	0.035217
441.75	0.035133
442.00	0.035127
442.25	0.034145
442.50	0.035336
442.75	0.034252
443.00	0.034392
443.25	0.034784
443.50	0.033333
443.75	0.034187
444.00	0.033899
444.25	0.034601
444.50	0.033940
444.75	0.034818
445.00	0.032493
445.25	0.033702
445.50	0.034393
445.75	0.033130
446.00	0.034583
446.25	0.034217
446.50	0.032889
446.75	0.033453
447.00	0.033650
447.25	0.033552
447.50	0.033802
447.75	0.033265
448.00	0.033736
448.25	0.035429
448.50	0.032093
448.75	0.033338
449.00	0.031859
449.25	0.033860
449.50	0.033453
449.75	0.034247
450.00	0.035220
450.25	0.033637
450.50	0.032848
450.75	0.034190
451.00	0.034766
451.25	0.033233
451.50	0.033270
451.75	0.032271
452.00	0.033782
452.25	0.033804
452.50	0.035071
452.75	0.033775
453.00	0.035212
453.25	0.033101
453.50	0.033448
453.75	0.033337
454.00	0.034042
454.25	0.033652
454.50	0.033520
454.75	0.032968
455.00	0.032867
455.25	0.034013
455.50	0.033970
455.75	0.032874
456.00	0.033362
456.25	0.033315
456.50	0.033486
456.75	0.034302
457.00	0.032507
457.25	0.032553
457.50	0.032347
457.75	0.033129
458.00	0.032901
458.25	0.034248
458.50	0.032654
458.75	0.033296
459.00	0.034731
459.25	0.033736
459.50	0.033349
459.75	0.034276
460.00	0.033386
460.25	0.033304
460.50	0.033871
460.75	0.034249
461.00	0.035080
461.25	0.035289
461.50	0.034506
461.75	0.035775
462.00	0.033718
462.25	0.034532
462.50	0.034175
462.75	0.033895
463.00	0.034091
463.25	0.034269
463.50	0.035149
463.75	0.036103
464.00	0.036405
464.25	0.035574
464.50	0.035965
464.75	0.036264
465.00	0.036408
465.25	0.035477
465.50	0.035417
465.75	0.036620
466.00	0.037449
466.25	0.037527
466.50	0.034865
466.75	0.036219
467.00	0.037159
467.25	0.037289
467.50	0.037291
467.75	0.036870
468.00	0.037124
468.25	0.037956
468.50	0.037874
468.75	0.038502
469.00	0.038444
469.25	0.038126
469.50	0.039080
469.75	0.039506
470.00	0.040028
470.25	0.041013
470.50	0.039001
470.75	0.040628
471.00	0.041338
471.25	0.039053
471.50	0.040737
471.75	0.038742
472.00	0.041290
472.25	0.041456
472.50	0.041170
472.75	0.040734
473.00	0.042059
473.25	0.041707
473.50	0.042248
473.75	0.042644
474.00	0.041166
474.25	0.044935
474.50	0.042316
474.75	0.043722
475.00	0.044278
475.25	0.045036
475.50	0.043465
475.75	0.045605
476.00	0.044780
476.25	0.044800
476.50	0.044358
476.75	0.045980
477.00	0.045805
477.25	0.045281
477.50	0.046933
477.75	0.045509
478.00	0.046873
478.25	0.048105
478.50	0.049126
478.75	0.047125
479.00	0.048213
479.25	0.048889
479.50	0.048539
479.75	0.047887
480.00	0.048499
480.25	0.048235
480.50	0.047966
480.75	0.050865
481.00	0.049798
481.25	0.051719
481.50	0.051082
481.75	0.051428
482.00	0.051763
482.25	0.051064
482.50	0.050353
482.75	0.052857
483.00	0.053235
483.25	0.053547
483.50	0.052477
483.75	0.053043
484.00	0.054160
484.25	0.054394
484.50	0.055178
484.75	0.054217
485.00	0.056238
485.25	0.056245
485.50	0.056098
485.75	0.056237
486.00	0.056257
486.25	0.056208
486.50	0.056705
486.75	0.058879
487.00	0.057762
487.25	0.058189
487.50	0.059089
487.75	0.059865
488.00	0.061166
488.25	0.060040
488.50	0.060009
488.75	0.061661
489.00	0.061019
489.25	0.061442
489.50	0.062769
489.75	0.062877
490.00	0.061899
490.25	0.063178
490.50	0.064032
490.75	0.064068
491.00	0.063731
491.25	0.063759
491.50	0.066158
491.75	0.065216
492.00	0.065059
492.25	0.067760
492.50	0.067057
492.75	0.067739
493.00	0.068066
493.25	0.068671
493.50	0.067755
493.75	0.069503
494.00	0.070372
494.25	0.070846
494.50	0.071708
494.75	0.071830
495.00	0.071677
495.25	0.072461
495.50	0.074242
495.75	0.074067
496.00	0.075079
496.25	0.076145
496.50	0.076040
496.75	0.076257
497.00	0.077098
497.25	0.077696
497.50	0.077442
497.75	0.078094
498.00	0.079204
498.25	0.080092
498.50	0.080177
498.75	0.079672
499.00	0.082292
499.25	0.083137
499.50	0.082896
499.75	0.082832
500.00	0.084821
500.25	0.083877
500.50	0.084857
500.75	0.084692
501.00	0.086764
501.25	0.086481
501.50	0.087104
501.75	0.087821
502.00	0.088320
502.25	0.090939
502.50	0.090182
502.75	0.091029
503.00	0.091776
503.25	0.093635
503.50	0.092716
503.75	0.094710
504.00	0.093987
504.25	0.095225
504.50	0.095552
504.75	0.096481
505.00	0.096413
505.25	0.099187
505.50	0.098079
505.75	0.10078
506.00	0.10077
506.25	0.10155
506.50	0.10244
506.75	0.10421
507.00	0.10304
507.25	0.10444
507.50	0.10560
507.75	0.10572
508.00	0.10642
508.25	0.10671
508.50	0.10922
508.75	0.10933
509.00	0.10936
509.25	0.11088
509.50	0.11202
509.75	0.11244
510.00	0.11334
510.25	0.11633
510.50	0.11501
510.75	0.11607
511.00	0.11664
511.25	0.11850
511.50	0.11857
511.75	0.11918
512.00	0.12282
512.25	0.12341
512.50	0.12386
512.75	0.12144
513.00	0.12383
513.25	0.12374
513.50	0.12588
513.75	0.12586
514.00	0.12927
514.25	0.12803
514.50	0.12986
514.75	0.13045
515.00	0.13046
515.25	0.13240
515.50	0.13385
515.75	0.13210
516.00	0.13448
516.25	0.13407
516.50	0.13501
516.75	0.13787
517.00	0.13659
517.25	0.13907
517.50	0.13973
517.75	0.14274
518.00	0.14109
518.25	0.14498
518.50	0.14381
518.75	0.14356
519.00	0.14740
519.25	0.14759
519.50	0.14823
519.75	0.14945
520.00	0.14954
520.25	0.15141
520.50	0.15134
520.75	0.15361
521.00	0.15385
521.25	0.15458
521.50	0.15519
521.75	0.15759
522.00	0.15858
522.25	0.15951
522.50	0.15825
522.75	0.16063
523.00	0.16289
523.25	0.16322
523.50	0.16440
523.75	0.16479
524.00	0.16617
524.25	0.16894
524.50	0.16907
524.75	0.17151
525.00	0.17171
525.25	0.17154
525.50	0.17456
525.75	0.17454
526.00	0.17800
526.25	0.17520
526.50	0.17828
526.75	0.17947
527.00	0.18058
527.25	0.18230
527.50	0.18402
527.75	0.18500
528.00	0.18567
528.25	0.18647
528.50	0.18867
528.75	0.18923
529.00	0.19090
529.25	0.19072
529.50	0.19200
529.75	0.19379
530.00	0.19309
530.25	0.19485
530.50	0.19676
530.75	0.19892
531.00	0.20034
531.25	0.20389
531.50	0.20130
531.75	0.20322
532.00	0.20528
532.25	0.20606
532.50	0.20926
532.75	0.20930
533.00	0.21018
533.25	0.21475
533.50	0.21457
533.75	0.21761
534.00	0.21859
534.25	0.21986
534.50	0.22189
534.75	0.22344
535.00	0.22305
535.25	0.22759
535.50	0.22804
535.75	0.22918
536.00	0.23001
536.25	0.23328
536.50	0.23473
536.75	0.23692
537.00	0.23780
537.25	0.23979
537.50	0.24204
537.75	0.24175
538.00	0.24465
538.25	0.24588
538.50	0.24738
538.75	0.24979
539.00	0.25211
539.25	0.25283
539.50	0.25641
539.75	0.25801
540.00	0.25862
540.25	0.26249
540.50	0.26374
540.75	0.26339
541.00	0.26857
541.25	0.26901
541.50	0.27204
541.75	0.27425
542.00	0.27576
542.25	0.27871
542.50	0.27928
542.75	0.28215
543.00	0.28318
543.25	0.28470
543.50	0.28903
543.75	0.28989
544.00	0.29532
544.25	0.29516
544.50	0.29812
544.75	0.29989
545.00	0.30183
545.25	0.30367
545.50	0.30671
545.75	0.30684
546.00	0.31042
546.25	0.31347
546.50	0.31621
546.75	0.31796
547.00	0.32190
547.25	0.32175
547.50	0.32342
547.75	0.32786
548.00	0.32819
548.25	0.33057
548.50	0.33337
548.75	0.33574
549.00	0.33898
549.25	0.34130
549.50	0.34545
549.75	0.34720
550.00	0.34982
550.25	0.35385
550.50	0.35501
550.75	0.35771
551.00	0.35932
551.25	0.36068
551.50	0.36336
551.75	0.36651
552.00	0.36749
552.25	0.36989
552.50	0.37181
552.75	0.37446
553.00	0.37747
553.25	0.37977
553.50	0.38308
553.75	0.38414
554.00	0.38602
554.25	0.39025
554.50	0.39030
554.75	0.39279
555.00	0.39634
555.25	0.39832
555.50	0.39989
555.75	0.40205
556.00	0.40454
556.25	0.40821
556.50	0.41033
556.75	0.41285
557.00	0.41339
557.25	0.41601
557.50	0.41801
557.75	0.41995
558.00	0.42104
558.25	0.42449
558.50	0.42695
558.75	0.42824
559.00	0.43011
559.25	0.43243
559.50	0.43550
559.75	0.43746
560.00	0.43998
560.25	0.44142
560.50	0.44302
560.75	0.44736
561.00	0.44836
561.25	0.45202
561.50	0.45572
561.75	0.45591
562.00	0.45937
562.25	0.46100
562.50	0.46467
562.75	0.46489
563.00	0.46828
563.25	0.46962
563.50	0.47396
563.75	0.47318
564.00	0.47807
564.25	0.48050
564.50	0.48339
564.75	0.48239
565.00	0.48756
565.25	0.49102
565.50	0.49068
565.75	0.49521
566.00	0.49463
566.25	0.49899
566.50	0.49955
566.75	0.50317
567.00	0.50725
567.25	0.50872
567.50	0.50843
567.75	0.51298
568.00	0.51308
568.25	0.51530
568.50	0.51756
568.75	0.51990
569.00	0.52147
569.25	0.52415
569.50	0.52783
569.75	0.53076
570.00	0.53138
570.25	0.53697
570.50	0.53758
570.75	0.53997
571.00	0.54058
571.25	0.54200
571.50	0.54842
571.75	0.54902
572.00	0.55005
572.25	0.55255
572.50	0.55380
572.75	0.55753
573.00	0.56188
573.25	0.56272
573.50	0.56556
573.75	0.56650
574.00	0.56785
574.25	0.57040
574.50	0.57534
574.75	0.57665
575.00	0.57826
575.25	0.58221
575.50	0.58284
575.75	0.58420
576.00	0.58622
576.25	0.58926
576.50	0.59294
576.75	0.59417
577.00	0.59767
577.25	0.59506
577.50	0.60010
577.75	0.60074
578.00	0.60526
578.25	0.60648
578.50	0.60826
578.75	0.61113
579.00	0.61161
579.25	0.61551
579.50	0.61812
579.75	0.61845
580.00	0.62316
580.25	0.62732
580.50	0.62672
580.75	0.62934
581.00	0.63372
581.25	0.63522
581.50	0.63372
581.75	0.63884
582.00	0.63808
582.25	0.64183
582.50	0.64751
582.75	0.64995
583.00	0.65026
583.25	0.65480
583.50	0.65610
583.75	0.66002
584.00	0.66071
584.25	0.66234
584.50	0.66740
584.75	0.67095
585.00	0.67292
585.25	0.67613
585.50	0.67940
585.75	0.68286
586.00	0.68842
586.25	0.68764
586.50	0.69204
586.75	0.69549
587.00	0.69647
587.25	0.70042
587.50	0.70705
587.75	0.70988
588.00	0.71266
588.25	0.71579
588.50	0.71855
588.75	0.72362
589.00	0.72924
589.25	0.73460
589.50	0.73858
589.75	0.74280
590.00	0.74576
590.25	0.75389
590.50	0.75383
590.75	0.75743
591.00	0.76255
591.25	0.76771
591.50	0.77088
591.75	0.77339
592.00	0.78025
592.25	0.78243
592.50	0.78531
592.75	0.78780
593.00	0.79321
593.25	0.79852
593.50	0.80303
593.75	0.81069
594.00	0.81089
594.25	0.81322
594.50	0.81760
594.75	0.82379
595.00	0.82636
595.25	0.83119
595.50	0.83717
595.75	0.84079
596.00	0.84282
596.25	0.84623
596.50	0.85159
596.75	0.85772
597.00	0.85929
597.25	0.86397
597.50	0.87127
597.75	0.87147
598.00	0.87686
598.25	0.87762
598.50	0.88315
598.75	0.88696
599.00	0.89138
599.25	0.89375
599.50	0.89722
599.75	0.90085
600.00	0.90322
600.25	0.90387
600.50	0.91228
600.75	0.91367
601.00	0.91681
601.25	0.92177
601.50	0.92531
601.75	0.92511
602.00	0.93235
602.25	0.93520
602.50	0.93709
602.75	0.93715
603.00	0.94432
603.25	0.94535
603.50	0.94617
603.75	0.94880
604.00	0.95285
604.25	0.95672
604.50	0.95936
604.75	0.95751
605.00	0.96284
605.25	0.96614
605.50	0.96631
605.75	0.97092
606.00	0.97216
606.25	0.97397
606.50	0.97927
606.75	0.98048
607.00	0.97662
607.25	0.97999
607.50	0.98100
