Wavelength (nm)	Q16 abs N
571.50	0.0034483
571.75	0.0040504
572.00	0.0044486
572.25	0.0043942
572.50	0.0046835
572.75	0.0054020
573.00	0.0050361
573.25	0.0042346
573.50	0.0047784
573.75	0.0049082
574.00	0.0043125
574.25	0.0044746
574.50	0.0050506
574.75	0.0053944
575.00	0.0063674
575.25	0.0059889
575.50	0.0061205
575.75	0.0077805
576.00	0.0057401
576.25	0.0070758
576.50	0.0065631
576.75	0.0057591
577.00	0.0068669
577.25	0.0070303
577.50	0.0072601
577.75	0.0074652
578.00	0.0083654
578.25	0.0069581
578.50	0.0077842
578.75	0.0075962
579.00	0.0098898
579.25	0.0080717
579.50	0.0090675
579.75	0.0083401
580.00	0.0097708
580.25	0.0096664
580.50	0.0097309
580.75	0.010173
581.00	0.011376
581.25	0.011186
581.50	0.010729
581.75	0.012466
582.00	0.011453
582.25	0.012585
582.50	0.011790
582.75	0.013591
583.00	0.012820
583.25	0.014512
583.50	0.014603
583.75	0.015242
584.00	0.015615
584.25	0.015693
584.50	0.016157
584.75	0.016682
585.00	0.016699
585.25	0.017893
585.50	0.018078
585.75	0.018201
586.00	0.019642
586.25	0.018621
586.50	0.017426
586.75	0.019016
587.00	0.018190
587.25	0.019842
587.50	0.018819
587.75	0.018749
588.00	0.020121
588.25	0.019906
588.50	0.018774
588.75	0.019328
589.00	0.019844
589.25	0.019351
589.50	0.019912
589.75	0.018936
590.00	0.019399
590.25	0.019273
590.50	0.017954
590.75	0.019285
591.00	0.017940
591.25	0.018776
591.50	0.017802
591.75	0.017000
592.00	0.017695
592.25	0.017458
592.50	0.017534
592.75	0.018284
593.00	0.018094
593.25	0.017708
593.50	0.018144
593.75	0.016447
594.00	0.017520
594.25	0.017686
594.50	0.014085
594.75	0.016799
595.00	0.016551
595.25	0.015989
595.50	0.016139
595.75	0.016155
596.00	0.014516
596.25	0.015628
596.50	0.014847
596.75	0.013565
597.00	0.014994
597.25	0.013975
597.50	0.013286
597.75	0.013256
598.00	0.013058
598.25	0.013086
598.50	0.012463
598.75	0.012075
599.00	0.012640
599.25	0.011410
599.50	0.010466
599.75	0.012520
600.00	0.011334
600.25	0.011043
600.50	0.010362
600.75	0.0092346
601.00	0.010983
601.25	0.0092188
601.50	0.0093644
601.75	0.010436
602.00	0.0091042
602.25	0.0069999
602.50	0.0089909
602.75	0.0076152
603.00	0.0077051
603.25	0.0071278
603.50	0.0075532
603.75	0.0071645
604.00	0.0070708
604.25	0.0070334
604.50	0.0057033
604.75	0.0063079
605.00	0.0064567
605.25	0.0073949
605.50	0.0064909
605.75	0.0072879
606.00	0.0069929
606.25	0.0055160
606.50	0.0075411
606.75	0.0052969
607.00	0.0056115
607.25	0.0055185
607.50	0.0060990
607.75	0.0058008
608.00	0.0051779
608.25	0.0054925
608.50	0.0040827
608.75	0.0050582
609.00	0.0047158
609.25	0.0046651
609.50	0.0035072
609.75	0.0040270
610.00	0.0039630
610.25	0.0043226
610.50	0.0040795
610.75	0.0041922
611.00	0.0043264
611.25	0.0030103
611.50	0.0042125
611.75	0.0043878
612.00	0.0046923
612.25	0.0069619
612.50	0.0057736
612.75	0.0044074
613.00	0.0031812
613.25	0.0041048
613.50	0.0049424
613.75	0.0037269
614.00	0.0035154
614.25	0.0020543
614.50	0.0027298
614.75	0.0033338
615.00	0.0033863
615.25	0.0038833
615.50	0.0031103
615.75	0.0035851
616.00	0.0041662
616.25	0.0029229
616.50	0.0026095
616.75	0.0026842
617.00	0.0037775
617.25	0.0028482
617.50	0.0015213
617.75	0.0014238
618.00	0.0017631
618.25	0.0020885
618.50	0.0034439
618.75	0.0024924
619.00	0.0022518
619.25	0.0021189
619.50	0.0025044
619.75	0.0026842
620.00	0.00093378
620.25	0.0025399
620.50	0.0020049
620.75	0.0028368
621.00	0.0024677
621.25	0.00060775
621.50	0.0015542
621.75	0.0025570
622.00	0.0026488
622.25	0.0011205
622.50	0.0021594
622.75	0.0018188
623.00	0.0015453
623.25	0.0023487
623.50	0.0014580
623.75	0.0031090
624.00	0.0023189
624.25	0.0026336
624.50	0.0019891
624.75	0.0013276
625.00	0.0013598
625.25	0.0021670
625.50	0.0020075
625.75	0.0011402
626.00	0.00087301
626.25	0.00080907
626.50	0.0021189
626.75	0.0012193
627.00	0.0016574
627.25	0.0025519
627.50	0.00038554
