Wavelength (nm)	Q19 abs N
422.50	0.14129
422.75	0.14173
423.00	0.14441
423.25	0.14578
423.50	0.14571
423.75	0.14622
424.00	0.14747
424.25	0.14566
424.50	0.14918
424.75	0.15041
425.00	0.14919
425.25	0.15224
425.50	0.15061
425.75	0.15239
426.00	0.15332
426.25	0.15189
426.50	0.15474
426.75	0.15575
427.00	0.15537
427.25	0.15698
427.50	0.15632
427.75	0.16053
428.00	0.16219
428.25	0.16165
428.50	0.16475
428.75	0.16448
429.00	0.16776
429.25	0.17011
429.50	0.16982
429.75	0.17312
430.00	0.17650
430.25	0.18169
430.50	0.18166
430.75	0.18782
431.00	0.19207
431.25	0.19723
431.50	0.20059
431.75	0.20807
432.00	0.21461
432.25	0.22044
432.50	0.22666
432.75	0.23639
433.00	0.24622
433.25	0.25591
433.50	0.26753
433.75	0.27961
434.00	0.29075
434.25	0.30683
434.50	0.32272
434.75	0.33802
435.00	0.35311
435.25	0.37145
435.50	0.39359
435.75	0.41211
436.00	0.42962
436.25	0.45086
436.50	0.47118
436.75	0.49725
437.00	0.51676
437.25	0.54038
437.50	0.56236
437.75	0.58603
438.00	0.60764
438.25	0.62938
438.50	0.65135
438.75	0.67550
439.00	0.69749
439.25	0.72051
439.50	0.73964
439.75	0.76534
440.00	0.78273
440.25	0.80421
440.50	0.82572
440.75	0.84745
441.00	0.86304
441.25	0.88041
441.50	0.89327
441.75	0.90733
442.00	0.92058
442.25	0.93263
442.50	0.94607
442.75	0.95542
443.00	0.96676
443.25	0.97361
443.50	0.97652
443.75	0.98331
444.00	0.99159
444.25	0.99387
444.50	1.0000
444.75	0.99288
445.00	0.99704
445.25	0.99852
445.50	0.98816
445.75	0.99205
446.00	0.98469
446.25	0.97426
446.50	0.96775
446.75	0.95830
447.00	0.94577
447.25	0.93778
447.50	0.91962
447.75	0.90846
448.00	0.89414
448.25	0.87933
448.50	0.85992
448.75	0.84256
449.00	0.82246
449.25	0.80444
449.50	0.78528
449.75	0.76444
450.00	0.74729
450.25	0.72346
450.50	0.69935
450.75	0.68111
451.00	0.65954
451.25	0.63429
451.50	0.61581
451.75	0.59539
452.00	0.57782
452.25	0.55776
452.50	0.53929
452.75	0.52369
453.00	0.50522
453.25	0.48774
453.50	0.46952
453.75	0.44787
454.00	0.43146
454.25	0.41321
454.50	0.39386
454.75	0.37591
455.00	0.35655
455.25	0.34191
455.50	0.32512
455.75	0.30815
456.00	0.29342
456.25	0.27861
456.50	0.26375
456.75	0.25104
457.00	0.23792
457.25	0.22487
457.50	0.21382
457.75	0.20157
