Wavelength (nm)	K08 abs N
410.25	0.0075111
410.50	0.0052403
410.75	0.0050315
411.00	0.0065781
411.25	0.0058666
411.50	0.0059986
411.75	0.0039835
412.00	0.0047887
412.25	0.0064715
412.50	0.0059816
412.75	0.0055769
413.00	0.0062031
413.25	0.0048867
413.50	0.0054107
413.75	0.0071106
414.00	0.0068252
414.25	0.0044521
414.50	0.0069870
414.75	0.0050912
415.00	0.0051977
415.25	0.0041198
415.50	0.0060072
415.75	0.0062585
416.00	0.0057515
416.25	0.0057388
416.50	0.0050443
416.75	0.0061137
417.00	0.0048057
417.25	0.0047163
417.50	0.0058027
417.75	0.0056876
418.00	0.0058453
418.25	0.0057388
418.50	0.0030930
418.75	0.0065056
419.00	0.0056237
419.25	0.0039664
419.50	0.0061776
419.75	0.0051849
420.00	0.0050017
420.25	0.0050656
420.50	0.0039707
420.75	0.0045288
421.00	0.0061861
421.25	0.0065397
421.50	0.0036980
421.75	0.0053638
422.00	0.0058708
422.25	0.0057217
422.50	0.0047546
422.75	0.0048185
423.00	0.0029397
423.25	0.0064971
423.50	0.0064758
423.75	0.0059773
424.00	0.0078306
424.25	0.0059347
424.50	0.0059134
424.75	0.0060881
425.00	0.0058367
425.25	0.0073918
425.50	0.0067570
425.75	0.0037193
426.00	0.0051721
426.25	0.0057984
426.50	0.0058708
426.75	0.0062585
427.00	0.0065269
427.25	0.0052786
427.50	0.0027181
427.75	0.0071106
428.00	0.0054959
428.25	0.0056621
428.50	0.0029397
428.75	0.0053042
429.00	0.0053937
429.25	0.0055854
429.50	0.0057941
429.75	0.0075026
430.00	0.0053170
430.25	0.0059603
430.50	0.0047887
430.75	0.0058495
431.00	0.0068422
431.25	0.0036256
431.50	0.0045160
431.75	0.0074173
432.00	0.0041667
432.25	0.0051253
432.50	0.0055300
432.75	0.0071958
433.00	0.0062969
433.25	0.0073577
433.50	0.0052488
433.75	0.0043839
434.00	0.0066973
434.25	0.0050997
434.50	0.0068081
434.75	0.0062500
435.00	0.0045842
435.25	0.0076900
435.50	0.0046268
435.75	0.0072555
436.00	0.0060498
436.25	0.0055598
436.50	0.0051977
436.75	0.0060029
437.00	0.0069359
437.25	0.0067783
437.50	0.0056663
437.75	0.0073151
438.00	0.0069700
438.25	0.0049719
438.50	0.0055130
438.75	0.0041624
439.00	0.0054448
439.25	0.0047844
439.50	0.0078988
439.75	0.0068209
440.00	0.0080607
440.25	0.0059262
440.50	0.0059305
440.75	0.0062500
441.00	0.0071404
441.25	0.0062159
441.50	0.0075324
441.75	0.0057984
442.00	0.0063139
442.25	0.0061989
442.50	0.0079755
442.75	0.0055087
443.00	0.0075153
443.25	0.0074855
443.50	0.0063054
443.75	0.0075111
444.00	0.0075579
444.25	0.0080053
444.50	0.0061691
444.75	0.0073151
445.00	0.0064673
445.25	0.0062330
445.50	0.0083504
445.75	0.0041454
446.00	0.0053085
446.25	0.0063096
446.50	0.0080521
446.75	0.0090363
447.00	0.0081203
447.25	0.0066164
447.50	0.0077624
447.75	0.0085165
448.00	0.0077539
448.25	0.0068976
448.50	0.0083333
448.75	0.0086614
449.00	0.0076772
449.25	0.0088148
449.50	0.0078732
449.75	0.0077156
450.00	0.0084356
450.25	0.0079712
450.50	0.0082652
450.75	0.0072043
451.00	0.0073790
451.25	0.0074940
451.50	0.0074301
451.75	0.0072895
452.00	0.010191
452.25	0.0088659
452.50	0.0092110
452.75	0.0095135
453.00	0.0092621
453.25	0.0076474
453.50	0.0091598
453.75	0.0085677
454.00	0.0076772
454.25	0.0070083
454.50	0.0093558
454.75	0.0079882
455.00	0.0088531
455.25	0.0098032
455.50	0.0088020
455.75	0.0090107
456.00	0.0093132
456.25	0.0093771
456.50	0.0082907
456.75	0.010902
457.00	0.0093473
457.25	0.0097094
457.50	0.0091854
457.75	0.0091812
458.00	0.0086486
458.25	0.0081587
458.50	0.011017
458.75	0.010621
459.00	0.010327
459.25	0.010391
459.50	0.011844
459.75	0.011005
460.00	0.0099352
460.25	0.012342
460.50	0.011350
460.75	0.010894
461.00	0.010395
461.25	0.011473
461.50	0.010574
461.75	0.012283
462.00	0.011282
462.25	0.010476
462.50	0.013182
462.75	0.010263
463.00	0.012202
463.25	0.012530
463.50	0.013454
463.75	0.012087
464.00	0.011767
464.25	0.013194
464.50	0.011103
464.75	0.012922
465.00	0.012594
465.25	0.013476
465.50	0.013889
465.75	0.013893
466.00	0.014093
466.25	0.012871
466.50	0.014051
466.75	0.013075
467.00	0.015218
467.25	0.014413
467.50	0.014051
467.75	0.015239
468.00	0.014025
468.25	0.014549
468.50	0.014366
468.75	0.012325
469.00	0.012943
469.25	0.014873
469.50	0.016130
469.75	0.016569
470.00	0.013071
470.25	0.013109
470.50	0.015133
470.75	0.014813
471.00	0.015218
471.25	0.016415
471.50	0.015925
471.75	0.017540
472.00	0.017033
472.25	0.014669
472.50	0.016564
472.75	0.015418
473.00	0.018379
473.25	0.015878
473.50	0.016709
473.75	0.019883
474.00	0.017953
474.25	0.017114
474.50	0.017928
474.75	0.016875
475.00	0.018831
475.25	0.016594
475.50	0.020084
475.75	0.019040
476.00	0.018737
476.25	0.020659
476.50	0.019819
476.75	0.017966
477.00	0.019981
477.25	0.020846
477.50	0.019947
477.75	0.020224
478.00	0.020015
478.25	0.021136
478.50	0.020143
478.75	0.021724
479.00	0.020015
479.25	0.022252
479.50	0.023160
479.75	0.022065
480.00	0.022120
480.25	0.022942
480.50	0.022878
480.75	0.023956
481.00	0.023057
481.25	0.024024
481.50	0.024608
481.75	0.025524
482.00	0.024625
482.25	0.024715
482.50	0.023926
482.75	0.025822
483.00	0.023901
483.25	0.024374
483.50	0.025290
483.75	0.026802
484.00	0.027658
484.25	0.026581
484.50	0.026346
484.75	0.027126
485.00	0.026389
485.25	0.029418
485.50	0.027079
485.75	0.028131
486.00	0.030360
486.25	0.030210
486.50	0.028894
486.75	0.030108
487.00	0.028885
487.25	0.030790
487.50	0.030905
487.75	0.030509
488.00	0.031288
488.25	0.033764
488.50	0.034237
488.75	0.033610
489.00	0.031706
489.25	0.034104
489.50	0.034373
489.75	0.033150
490.00	0.033989
490.25	0.036627
490.50	0.036401
490.75	0.036984
491.00	0.035966
491.25	0.036567
491.50	0.038608
491.75	0.038186
492.00	0.037832
492.25	0.038373
492.50	0.037807
492.75	0.038535
493.00	0.039860
493.25	0.039404
493.50	0.040866
493.75	0.041552
494.00	0.041334
494.25	0.042054
494.50	0.040508
494.75	0.042549
495.00	0.043609
495.25	0.044082
495.50	0.045569
495.75	0.045642
496.00	0.045936
496.25	0.046647
496.50	0.047043
496.75	0.047823
497.00	0.047393
497.25	0.049067
497.50	0.047188
497.75	0.047457
498.00	0.048108
498.25	0.050405
498.50	0.049225
498.75	0.050498
499.00	0.051449
499.25	0.052399
499.50	0.052795
499.75	0.053438
500.00	0.053434
500.25	0.053907
500.50	0.054976
500.75	0.056327
501.00	0.056357
501.25	0.057860
501.50	0.058188
501.75	0.058525
502.00	0.058461
502.25	0.058678
502.50	0.060157
502.75	0.062530
503.00	0.060838
503.25	0.061729
503.50	0.061691
503.75	0.062180
504.00	0.063275
504.25	0.066253
504.50	0.064409
504.75	0.064498
505.00	0.065124
505.25	0.067600
505.50	0.069726
505.75	0.068401
506.00	0.070152
506.25	0.070360
506.50	0.070322
506.75	0.071426
507.00	0.070118
507.25	0.071289
507.50	0.071924
507.75	0.072601
508.00	0.075051
508.25	0.074399
508.50	0.076116
508.75	0.074604
509.00	0.075613
509.25	0.077177
509.50	0.078229
509.75	0.078293
510.00	0.081927
510.25	0.079963
510.50	0.080521
510.75	0.082400
511.00	0.081825
511.25	0.085127
511.50	0.084714
511.75	0.086405
512.00	0.085097
512.25	0.086209
512.50	0.088591
512.75	0.089924
513.00	0.089971
513.25	0.091569
513.50	0.090729
513.75	0.091978
514.00	0.093209
514.25	0.094679
514.50	0.097026
514.75	0.097465
515.00	0.096702
515.25	0.098837
515.50	0.099506
515.75	0.10265
516.00	0.10269
516.25	0.10494
516.50	0.10338
516.75	0.10566
517.00	0.10818
517.25	0.10883
517.50	0.11120
517.75	0.11191
518.00	0.11235
518.25	0.11256
518.50	0.11643
518.75	0.11699
519.00	0.11736
519.25	0.11877
519.50	0.11960
519.75	0.12156
520.00	0.12178
520.25	0.12431
520.50	0.12456
520.75	0.12713
521.00	0.12920
521.25	0.12914
521.50	0.13321
521.75	0.13377
522.00	0.13414
522.25	0.13721
522.50	0.13885
522.75	0.13953
523.00	0.14034
523.25	0.14340
523.50	0.14395
523.75	0.14593
524.00	0.14942
524.25	0.15401
524.50	0.15131
524.75	0.15489
525.00	0.15562
525.25	0.15953
525.50	0.16013
525.75	0.16191
526.00	0.16483
526.25	0.16447
526.50	0.16866
526.75	0.16782
527.00	0.16996
527.25	0.17533
527.50	0.17763
527.75	0.17762
528.00	0.18067
528.25	0.18326
528.50	0.18724
528.75	0.18862
529.00	0.19086
529.25	0.19344
529.50	0.19473
529.75	0.19757
530.00	0.20020
530.25	0.20081
530.50	0.20683
530.75	0.20674
531.00	0.20780
531.25	0.21066
531.50	0.21481
531.75	0.21690
532.00	0.22106
532.25	0.22313
532.50	0.22493
532.75	0.22614
533.00	0.22898
533.25	0.23117
533.50	0.23372
533.75	0.23384
534.00	0.23910
534.25	0.23996
534.50	0.24244
534.75	0.24528
535.00	0.24646
535.25	0.24873
535.50	0.25016
535.75	0.25374
536.00	0.25700
536.25	0.25854
536.50	0.26176
536.75	0.26499
537.00	0.26454
537.25	0.27072
537.50	0.27091
537.75	0.27327
538.00	0.27486
538.25	0.27742
538.50	0.28040
538.75	0.28313
539.00	0.28553
539.25	0.28875
539.50	0.29279
539.75	0.29222
540.00	0.29540
540.25	0.29574
540.50	0.29760
540.75	0.30220
541.00	0.30249
541.25	0.30469
