Wavelength (nm)	I11 abs N
556.00	0.30399
557.00	0.31213
558.00	0.32057
559.00	0.32824
560.00	0.33484
561.00	0.34108
562.00	0.34713
563.00	0.35277
564.00	0.35694
565.00	0.36186
566.00	0.36680
567.00	0.37114
568.00	0.37538
569.00	0.38048
570.00	0.38568
571.00	0.39203
572.00	0.39852
573.00	0.40609
574.00	0.41341
575.00	0.42246
576.00	0.43242
577.00	0.44294
578.00	0.45426
579.00	0.46879
580.00	0.48411
581.00	0.50099
582.00	0.51750
583.00	0.53758
584.00	0.55987
585.00	0.57955
586.00	0.59997
587.00	0.62124
588.00	0.63974
589.00	0.65757
590.00	0.67516
591.00	0.69098
592.00	0.70770
593.00	0.72326
594.00	0.74227
595.00	0.76269
596.00	0.78563
597.00	0.81458
598.00	0.84398
599.00	0.87693
600.00	0.90937
601.00	0.94013
602.00	0.96645
603.00	0.98803
604.00	0.99928
605.00	1.00000
606.00	0.98998
607.00	0.96773
608.00	0.93352
609.00	0.88743
610.00	0.83111
611.00	0.77130
612.00	0.70508
613.00	0.63735
614.00	0.57312
615.00	0.51211
616.00	0.45584
617.00	0.40409
618.00	0.35870
619.00	0.31722
620.00	0.28105
621.00	0.25210
622.00	0.22159
623.00	0.19778
624.00	0.17615
625.00	0.15637
626.00	0.13817
627.00	0.12141
628.00	0.10706
629.00	0.093444
630.00	0.081771
631.00	0.071631
632.00	0.061908
633.00	0.053876
634.00	0.047248
635.00	0.041209
636.00	0.035807
637.00	0.031591
638.00	0.027810
639.00	0.024594
640.00	0.022381
641.00	0.020250
642.00	0.018480
643.00	0.016415
644.00	0.014932
645.00	0.013872
646.00	0.012714
647.00	0.011464
648.00	0.010686
649.00	0.0093335
650.00	0.0091988
651.00	0.0085933
652.00	0.0077064
653.00	0.0071688
654.00	0.0073294
655.00	0.0025141
656.00	0.0012535
657.00	0.010813
658.00	0.0078145
659.00	0.0057729
660.00	0.0056973
661.00	0.0053181
662.00	0.0049753
663.00	0.0049190
664.00	0.0049052
665.00	0.0048202
666.00	0.0046535
667.00	0.0043996
668.00	0.0041468
669.00	0.0042500
670.00	0.0038449
671.00	0.0038979
672.00	0.0036771
673.00	0.0038250
674.00	0.0037069
675.00	0.0035590
676.00	0.0035143
677.00	0.0036092
678.00	0.0035866
679.00	0.0034740
680.00	0.0031406
681.00	0.0032477
682.00	0.0031743
683.00	0.0029905
684.00	0.0030953
685.00	0.0028558
686.00	0.0029568
687.00	0.0029143
688.00	0.0029347
689.00	0.0027730
690.00	0.0027680
691.00	0.0026648
692.00	0.0028277
693.00	0.0025351
694.00	0.0027824
695.00	0.0025506
696.00	0.0026223
697.00	0.0024722
698.00	0.0025026
699.00	0.0025622
700.00	0.0024192
