Wavelength (nm)	I19 abs N
669.17	0.0043645
669.44	0.0021763
669.72	0.0018482
670.00	0.0016590
670.28	-0.00093641
670.56	0.0014101
670.83	0.0013874
671.11	0.0020126
671.39	0.0035447
671.67	0.0024856
671.94	0.0025184
672.22	-0.00022503
672.50	0.0033523
672.78	0.0033759
673.06	0.0020669
673.33	0.0017019
673.61	0.0017625
673.89	0.00045347
674.17	0.0032905
674.44	-0.0010170
674.72	0.0017182
675.00	0.0025377
675.28	0.0022467
675.56	0.0022055
675.83	0.00021163
676.11	0.0027525
676.39	0.0020172
676.67	0.0021797
676.94	8.4020e-05
677.22	-0.0024651
677.50	0.0011678
677.78	0.0013210
678.06	0.0031770
678.33	0.00071114
678.61	0.0020304
678.89	0.0032293
679.17	0.0029198
679.44	0.0022956
679.72	0.0015141
680.00	0.0035274
680.28	0.0015521
680.56	0.00075205
680.83	0.0038852
681.11	0.0026317
681.39	0.0027108
681.67	-0.00084703
681.94	-0.00029590
682.22	0.0012547
682.50	0.0016115
682.78	0.0018757
683.06	0.0028618
683.33	0.0037091
683.61	0.0014191
683.89	0.0042839
684.17	0.0018828
684.44	0.0028504
684.72	0.0048545
685.00	0.0029717
685.28	0.0021994
685.56	0.00063126
685.83	0.0028204
686.11	0.0022425
686.39	0.0012204
686.67	0.0027895
686.94	0.0044697
687.22	0.0028090
687.50	0.00010253
687.78	0.0020233
688.06	0.0028428
688.33	0.0046248
688.61	0.0012243
688.89	0.00097027
689.17	0.0038628
689.44	0.0039419
689.72	0.0025774
690.00	0.0013702
690.28	0.0036889
690.56	0.0021485
690.83	0.0032827
691.11	0.0026492
691.39	0.0017381
691.67	0.0039829
691.94	0.0042841
692.22	0.0033360
692.50	0.0038686
692.78	0.0029390
693.06	0.0024352
693.33	0.0031066
693.61	0.0024361
693.89	0.0024320
694.17	0.0029646
694.44	0.0037749
694.72	0.0037892
695.00	0.0048864
695.28	0.0040586
695.56	0.0048226
695.83	0.0013295
696.11	0.0014364
696.39	0.0042086
696.67	0.0024554
696.94	0.0035155
697.22	0.0030024
697.50	0.0023597
697.78	0.0030866
698.06	0.0047761
698.33	0.0026804
698.61	0.0050824
698.89	0.0051616
699.17	0.0049631
699.44	0.0038022
699.72	0.0021692
700.00	0.0019985
