Wavelength (nm)	H12 abs N
595.25	-8.3640e-05
595.50	0.0011862
595.75	0.0013611
596.00	0.0010949
596.25	0.0022811
596.50	0.0012014
596.75	0.0019617
597.00	-0.00074516
597.25	0.00061590
597.50	0.0015207
597.75	0.0025928
598.00	0.00050184
598.25	0.0015055
598.50	0.0027525
598.75	0.0011558
599.00	0.00091244
599.25	9.8848e-05
599.50	0.0028514
599.75	0.0013991
600.00	0.0032240
