Wavelength (nm)	I02 abs N
590.00	-0.00016191
590.25	0.00086211
590.50	0.0013035
590.75	-0.00020730
591.00	0.0012252
591.25	0.0022672
591.50	0.00062428
591.75	-0.0010006
592.00	0.00047990
592.25	0.00042272
592.50	0.0014948
592.75	0.00032639
593.00	0.0016447
593.25	0.00018200
593.50	0.00076153
593.75	0.00034996
594.00	-7.9628e-05
594.25	-5.2711e-05
594.50	0.00039467
594.75	0.0015869
595.00	-2.6019e-05
595.25	0.0011902
595.50	-6.8294e-05
595.75	0.00064338
596.00	0.00058621
596.25	-4.1602e-05
596.50	0.0011506
596.75	-3.5821e-05
597.00	0.00049566
597.25	0.0023246
597.50	0.00047741
597.75	0.0014053
598.00	-0.00090435
598.25	0.0019337
598.50	-0.00042404
598.75	-0.00027699
599.00	0.00021244
599.25	0.00019130
599.50	0.0016718
599.75	-0.00010325
600.00	0.00061443
