Wavelength (nm)	O08 abs N
607.75	0.38751
608.00	0.39338
608.25	0.39895
608.50	0.40325
608.75	0.40991
609.00	0.41646
609.25	0.42231
609.50	0.42859
609.75	0.43633
610.00	0.44371
610.25	0.45037
610.50	0.45934
610.75	0.46773
611.00	0.47322
611.25	0.48334
611.50	0.49201
611.75	0.49990
612.00	0.50999
612.25	0.51773
612.50	0.52670
612.75	0.53316
613.00	0.54499
613.25	0.55351
613.50	0.56051
613.75	0.57190
614.00	0.58461
614.25	0.59185
614.50	0.60106
614.75	0.60955
615.00	0.61897
615.25	0.62998
615.50	0.64005
615.75	0.64881
616.00	0.66239
616.25	0.66935
616.50	0.67718
616.75	0.69206
617.00	0.69774
617.25	0.71047
617.50	0.71807
617.75	0.72948
618.00	0.74217
618.25	0.74950
618.50	0.75968
618.75	0.76839
619.00	0.77869
619.25	0.78840
619.50	0.79824
619.75	0.80845
620.00	0.81408
620.25	0.82624
620.50	0.83634
620.75	0.84244
621.00	0.85022
621.25	0.86105
621.50	0.86933
621.75	0.87718
622.00	0.88330
622.25	0.88973
622.50	0.89628
622.75	0.90828
623.00	0.91997
623.25	0.92063
623.50	0.93554
623.75	0.93885
624.00	0.93630
624.25	0.95123
624.50	0.95148
624.75	0.96175
625.00	0.96526
625.25	0.97015
625.50	0.96865
625.75	0.97552
626.00	0.98176
626.25	0.98125
626.50	0.98459
626.75	0.99067
627.00	0.98938
627.25	1.0000
627.50	0.99534
627.75	0.99591
628.00	0.99450
628.25	0.99349
628.50	0.99201
628.75	0.99728
629.00	0.99386
629.25	0.99811
629.50	0.99424
629.75	0.98918
630.00	0.98803
630.25	0.98780
630.50	0.98281
630.75	0.97841
631.00	0.97268
631.25	0.97099
631.50	0.96400
631.75	0.95659
632.00	0.95543
632.25	0.94425
632.50	0.93810
632.75	0.93419
633.00	0.92206
633.25	0.91644
633.50	0.91031
633.75	0.90118
634.00	0.88604
634.25	0.87920
634.50	0.87148
634.75	0.85728
635.00	0.84870
635.25	0.84049
635.50	0.82664
635.75	0.81801
636.00	0.80618
636.25	0.79817
636.50	0.78577
636.75	0.77479
637.00	0.76392
637.25	0.74827
637.50	0.73954
637.75	0.73030
638.00	0.71313
638.25	0.70423
638.50	0.69490
638.75	0.68319
639.00	0.66869
639.25	0.65669
639.50	0.64878
639.75	0.63498
640.00	0.62459
640.25	0.61033
640.50	0.59890
640.75	0.59119
641.00	0.57638
641.25	0.56577
641.50	0.55296
641.75	0.54445
642.00	0.53217
642.25	0.51993
642.50	0.50903
642.75	0.49794
643.00	0.48721
643.25	0.47590
643.50	0.46662
643.75	0.45418
644.00	0.44238
644.25	0.43565
644.50	0.42258
644.75	0.41302
645.00	0.40294
645.25	0.39338
645.50	0.38226
645.75	0.37338
646.00	0.36470
646.25	0.35441
646.50	0.34625
646.75	0.33542
647.00	0.32972
647.25	0.31743
647.50	0.31257
647.75	0.30147
648.00	0.29415
648.25	0.28697
648.50	0.28105
648.75	0.27305
649.00	0.26686
649.25	0.26087
649.50	0.25572
649.75	0.24794
650.00	0.23941
650.25	0.23435
650.50	0.22746
650.75	0.22085
651.00	0.21568
651.25	0.20673
651.50	0.20114
651.75	0.19553
652.00	0.18768
652.25	0.18146
652.50	0.17696
652.75	0.16785
653.00	0.16386
653.25	0.16009
653.50	0.15518
653.75	0.14863
654.00	0.14290
654.25	0.13869
654.50	0.13421
654.75	0.13016
655.00	0.12569
655.25	0.12032
655.50	0.11716
655.75	0.11259
656.00	0.10967
656.25	0.10448
656.50	0.10248
656.75	0.097494
657.00	0.094759
657.25	0.089435
657.50	0.088129
657.75	0.083745
658.00	0.080966
658.25	0.078567
658.50	0.076698
658.75	0.074004
659.00	0.070844
659.25	0.067189
659.50	0.066358
659.75	0.062424
660.00	0.062513
660.25	0.057349
660.50	0.057475
660.75	0.053122
661.00	0.051835
661.25	0.049611
661.50	0.047134
661.75	0.050324
662.00	0.043934
662.25	0.043516
662.50	0.041506
662.75	0.039410
663.00	0.038651
663.25	0.037687
663.50	0.036569
663.75	0.035886
664.00	0.032742
664.25	0.031309
664.50	0.031355
664.75	0.029719
665.00	0.029174
665.25	0.026370
665.50	0.026784
665.75	0.024114
666.00	0.024887
666.25	0.024186
666.50	0.023869
666.75	0.022016
667.00	0.021082
667.25	0.020761
667.50	0.019804
667.75	0.019908
668.00	0.018935
668.25	0.017861
668.50	0.015965
668.75	0.016335
669.00	0.016591
669.25	0.014543
669.50	0.016374
669.75	0.015541
670.00	0.015189
670.25	0.014627
670.50	0.012650
670.75	0.012491
671.00	0.011754
671.25	0.013284
671.50	0.010608
671.75	0.010014
672.00	0.0098869
672.25	0.010188
672.50	0.011577
672.75	0.0079941
673.00	0.0086960
673.25	0.0090606
673.50	0.0084818
673.75	0.0092978
674.00	0.0073844
674.25	0.0069045
674.50	0.0096345
674.75	0.0057979
675.00	0.0060327
675.25	0.0056984
675.50	0.0069391
675.75	0.0061777
676.00	0.0051094
676.25	0.0057451
676.50	0.0060315
676.75	0.0051712
677.00	0.0058082
677.25	0.0052531
677.50	0.0051815
677.75	0.0040349
678.00	0.0034174
678.25	0.0051294
678.50	0.0025165
678.75	0.0042169
679.00	0.0026760
679.25	0.0035896
679.50	0.0036412
679.75	0.0033106
680.00	0.0043164
680.25	0.0040028
680.50	0.0048861
680.75	0.0040307
681.00	0.0036540
681.25	0.0044748
681.50	0.0046750
681.75	0.0027409
682.00	0.0019680
682.25	0.0035448
682.50	0.0015033
682.75	0.0028659
683.00	0.0013874
683.25	0.0024012
683.50	0.0013280
683.75	0.0015634
684.00	0.0022671
684.25	0.0013705
684.50	0.0021858
684.75	0.0025189
685.00	0.0013328
685.25	0.0017751
685.50	0.0015415
685.75	0.0029369
686.00	0.0017787
686.25	0.0017454
686.50	0.00087360
686.75	0.0027136
687.00	0.0034920
687.25	0.0014293
687.50	0.0019341
687.75	0.00095004
688.00	0.00065162
688.25	0.0016307
688.50	0.0011023
688.75	0.0020815
689.00	0.00061783
689.25	0.0014475
689.50	0.00076258
689.75	0.0014414
690.00	0.0017072
690.25	0.0016143
690.50	0.0021446
690.75	0.0010884
691.00	0.0022507
691.25	0.0011199
691.50	0.0017066
691.75	0.00054539
692.00	0.0025195
692.25	-0.00051324
692.50	0.00081900
692.75	0.0022974
693.00	0.00093669
693.25	-0.00023235
693.50	-0.0020633
693.75	0.0015804
694.00	0.00091303
694.25	-0.00077289
694.50	-0.00036582
694.75	-0.00093123
695.00	0.0021889
695.25	0.0016708
695.50	0.00030637
695.75	-0.0017126
696.00	6.4913e-05
696.25	0.00043377
696.50	2.9727e-05
696.75	0.00071890
697.00	-4.9140e-05
697.25	0.0019389
697.50	-0.00018382
697.75	-0.0017308
698.00	-0.00014560
698.25	0.0016683
698.50	0.00029727
698.75	-0.00023660
699.00	-0.0013183
699.25	0.0010774
699.50	-0.00057876
699.75	0.0018843
700.00	0.00014803
