Wavelength (nm)	Q23 abs N
740.00	0.0012395
741.00	0.0013193
742.00	0.00097893
743.00	0.0013801
744.00	0.0014109
745.00	0.0011464
746.00	0.0012954
747.00	0.0016066
748.00	0.0013438
749.00	0.0010810
750.00	0.0014526
751.00	0.0015505
752.00	0.0010051
753.00	0.0012789
754.00	0.0013842
755.00	0.0010804
756.00	0.0017457
757.00	0.0018889
758.00	0.0020110
759.00	0.0011570
760.00	0.0015309
761.00	0.0020259
762.00	0.0012663
763.00	0.0020069
764.00	0.0017128
765.00	0.0019998
766.00	0.0012058
767.00	0.0012045
768.00	0.0020813
769.00	0.0020200
770.00	0.0016060
771.00	0.0017250
772.00	0.0012273
773.00	0.0015424
774.00	0.0015045
775.00	0.0015635
776.00	0.0010169
777.00	0.0014220
778.00	0.0012813
779.00	0.0016111
780.00	0.0017684
781.00	0.0014616
782.00	0.0012208
783.00	0.0016065
784.00	0.0013076
785.00	0.0014513
786.00	0.0014412
787.00	0.0011585
788.00	0.0016990
789.00	0.0015614
790.00	0.0013463
791.00	0.0012859
792.00	0.0015054
793.00	0.0010724
794.00	0.0019876
795.00	0.0021608
796.00	0.0013492
797.00	0.0012500
798.00	0.0017221
799.00	0.0015634
800.00	0.0013191
