Wavelength (nm)	S02 abs N
713.25	0.0097937
713.50	0.010071
713.75	0.0091562
714.00	0.010844
714.25	0.0084084
714.50	0.010062
714.75	0.0076056
715.00	0.0094316
715.25	0.0095431
715.50	0.0077612
715.75	0.0090432
716.00	0.0082528
716.25	0.0088807
716.50	0.0083175
716.75	0.0082638
717.00	0.0080724
717.25	0.0072062
717.50	0.0085158
717.75	0.0067477
718.00	0.0086838
718.25	0.0068399
718.50	0.0074472
718.75	0.0078273
719.00	0.0066719
719.25	0.0077956
719.50	0.0075904
719.75	0.0072820
720.00	0.0083850
720.25	0.0075326
720.50	0.0069900
720.75	0.0066953
721.00	0.0075574
721.25	0.0069528
721.50	0.0077323
721.75	0.0081261
722.00	0.0083891
722.25	0.0065590
722.50	0.0069666
722.75	0.0075532
723.00	0.0080504
723.25	0.0068675
723.50	0.0075780
723.75	0.0069804
724.00	0.0072916
724.25	0.0071897
724.50	0.0078452
724.75	0.0060426
725.00	0.0077240
725.25	0.0072021
725.50	0.0073205
725.75	0.0059724
726.00	0.0070479
726.25	0.0056377
726.50	0.0073054
726.75	0.0067697
727.00	0.0068537
727.25	0.0063111
727.50	0.0068978
727.75	0.0066857
728.00	0.0051103
728.25	0.0059517
728.50	0.0074954
728.75	0.0080683
729.00	0.0070850
729.25	0.0060398
729.50	0.0069639
729.75	0.0068138
730.00	0.0065259
730.25	0.0067132
730.50	0.0057369
730.75	0.0064130
731.00	0.0073302
731.25	0.0070974
731.50	0.0068441
731.75	0.0064048
732.00	0.0066609
732.25	0.0074197
732.50	0.0055000
732.75	0.0063552
733.00	0.0076304
733.25	0.0064681
733.50	0.0084112
733.75	0.0054587
734.00	0.0080421
734.25	0.0059916
734.50	0.0073012
734.75	0.0056295
735.00	0.0057204
735.25	0.0075464
735.50	0.0069281
735.75	0.0055592
736.00	0.0059531
736.25	0.0050938
736.50	0.0069060
736.75	0.0053788
737.00	0.0056694
737.25	0.0059944
737.50	0.0067463
737.75	0.0051916
738.00	0.0072792
738.25	0.0065232
738.50	0.0058705
738.75	0.0067325
739.00	0.0064516
739.25	0.0072792
739.50	0.0078108
739.75	0.0069308
740.00	0.0060509
740.25	0.0072159
740.50	0.0059228
740.75	0.0065714
741.00	0.0055468
741.25	0.0058718
741.50	0.0064998
741.75	0.0058746
742.00	0.0058071
742.25	0.0050373
742.50	0.0049492
742.75	0.0066099
743.00	0.0058539
743.25	0.0058484
743.50	0.0065590
743.75	0.0051351
744.00	0.0073054
744.25	0.0052962
744.50	0.0051392
744.75	0.0053334
745.00	0.0057135
745.25	0.0073949
745.50	0.0059572
745.75	0.0050910
746.00	0.0063249
746.25	0.0074417
746.50	0.0048335
746.75	0.0043323
747.00	0.0057933
747.25	0.0054987
747.50	0.0059063
747.75	0.0053568
748.00	0.0045664
748.25	0.0060412
748.50	0.0057672
748.75	0.0041505
749.00	0.0043997
749.25	0.0060192
749.50	0.0050773
749.75	0.0048445
750.00	0.0049492
750.25	0.0047234
750.50	0.0041601
750.75	0.0035694
751.00	0.0038255
751.25	0.0037511
751.50	0.0073123
751.75	0.0053788
752.00	0.0049464
752.25	0.0049134
752.50	0.0031246
752.75	0.0048542
753.00	0.0044424
753.25	0.0042923
753.50	0.0044039
753.75	0.0045980
754.00	0.0059903
754.25	0.0042910
754.50	0.0042166
754.75	0.0048445
755.00	0.0040128
755.25	0.0028368
755.50	0.0035336
755.75	0.0044714
756.00	0.0026825
756.25	0.0049285
756.50	0.0042620
756.75	0.0040500
757.00	0.0036038
757.25	0.0037085
757.50	0.0035515
757.75	0.0033601
758.00	0.0034165
758.25	0.0037002
758.50	0.0040252
758.75	0.0028767
759.00	0.0037663
759.25	0.0023424
759.50	0.0025366
759.75	0.0037704
760.00	0.0023672
760.25	0.0042207
760.50	0.0034923
760.75	0.0032871
761.00	0.0038255
761.25	0.0031315
761.50	0.0032912
761.75	0.0018467
762.00	0.0023025
762.25	0.0023796
762.50	0.0031452
762.75	0.0019348
763.00	0.0031824
763.25	0.0012283
763.50	0.0024691
763.75	0.0038682
764.00	0.0024305
764.25	0.0036093
764.50	0.0017448
764.75	0.0016084
765.00	0.0031246
765.25	0.0021964
765.50	0.0027418
765.75	0.0020339
766.00	0.0029648
766.25	0.00044617
766.50	0.0015905
766.75	0.0025490
767.00	0.0017585
767.25	0.00029332
767.50	0.00085929
767.75	0.0016387
768.00	0.0021840
768.25	0.0025572
768.50	-0.00042276
768.75	0.0017475
769.00	0.0033050
769.25	0.0015506
769.50	0.0017792
769.75	0.00051365
770.00	0.0017894
770.25	0.0014253
770.50	0.00095707
770.75	0.0024994
771.00	0.0016181
771.25	0.0033187
771.50	0.0019486
771.75	0.0023135
772.00	0.0024787
772.25	0.00093641
772.50	0.0024787
772.75	0.0021413
773.00	0.0025614
773.25	0.0017971
773.50	0.0022791
773.75	0.0018453
774.00	0.0024581
774.25	0.0014941
774.50	0.0016938
774.75	0.0026784
775.00	0.0020587
775.25	0.0013840
775.50	0.0013495
775.75	0.0024030
776.00	0.0022446
776.25	0.0013151
776.50	0.0027404
776.75	0.0028643
777.00	0.00090887
777.25	-0.00058526
777.50	0.0019899
777.75	0.0031053
778.00	0.0018384
778.25	0.0014941
778.50	0.0021482
778.75	0.0015767
779.00	0.00060591
779.25	0.0021895
779.50	0.0026440
779.75	0.0021482
780.00	0.0016043
780.25	0.0021551
780.50	0.0026371
780.75	-0.00019279
781.00	0.0022515
781.25	0.0014115
781.50	-0.00067477
781.75	0.00057837
782.00	0.00019279
782.25	0.0029400
782.50	0.00068165
782.75	0.0020518
783.00	0.00053706
783.25	0.0017007
783.50	0.00079182
783.75	0.00070231
784.00	0.0013289
784.25	0.00079182
784.50	0.0026577
784.75	0.00049575
785.00	0.0021827
785.25	-0.00015836
785.50	0.0010397
785.75	0.0012876
786.00	0.0011774
786.25	0.0023273
786.50	0.0016456
786.75	0.0021620
787.00	0.00053706
787.25	0.0018315
787.50	0.0013840
787.75	0.00050952
788.00	0.0017420
788.25	0.00057149
788.50	0.0020381
788.75	0.0013358
789.00	0.0017695
789.25	0.0011912
789.50	0.00058525
789.75	0.0015699
790.00	0.00025476
790.25	0.0019761
790.50	0.0014253
790.75	0.0024994
791.00	0.0027197
791.25	0.00011705
791.50	0.00018590
791.75	0.0014666
792.00	0.0016594
792.25	0.0020932
792.50	0.0027886
792.75	0.0028643
793.00	0.0021413
793.25	0.0015423
793.50	0.0027128
793.75	0.0017764
794.00	0.0014735
794.25	0.0020725
794.50	0.0014390
794.75	0.00028919
795.00	0.0017213
795.25	0.0020450
795.50	0.0013013
795.75	0.0014459
796.00	0.0027886
796.25	0.0024994
796.50	0.00044066
796.75	0.0016869
797.00	0.0028092
797.25	0.0031260
797.50	0.0021207
797.75	0.0035046
798.00	0.0025338
798.25	0.0023341
798.50	0.0034289
798.75	0.0020381
799.00	0.0036492
799.25	0.0027955
799.50	0.0022859
799.75	0.0021345
800.00	0.0028712
