Wavelength (nm)	Q18 abs N
416.00	0.31172
417.00	0.32843
418.00	0.34554
419.00	0.36290
420.00	0.38008
421.00	0.39859
422.00	0.41609
423.00	0.43340
424.00	0.45254
425.00	0.47356
426.00	0.49669
427.00	0.52371
428.00	0.55218
429.00	0.58593
430.00	0.62241
431.00	0.65963
432.00	0.69874
433.00	0.74615
434.00	0.79499
435.00	0.83795
436.00	0.88520
437.00	0.92613
438.00	0.95946
439.00	0.98530
440.00	1.0000
441.00	0.99973
442.00	0.98621
443.00	0.95745
444.00	0.91782
445.00	0.87023
446.00	0.81419
447.00	0.75596
448.00	0.69863
449.00	0.64178
450.00	0.58902
451.00	0.54181
452.00	0.49721
453.00	0.45772
454.00	0.42274
455.00	0.39060
456.00	0.36299
457.00	0.33581
458.00	0.31008
459.00	0.28552
460.00	0.26178
461.00	0.23801
462.00	0.21519
463.00	0.19063
464.00	0.16767
465.00	0.14737
466.00	0.12978
467.00	0.11394
468.00	0.097896
469.00	0.085491
470.00	0.074620
471.00	0.064311
472.00	0.056030
473.00	0.049028
474.00	0.043962
475.00	0.039173
476.00	0.035517
477.00	0.032559
478.00	0.029842
479.00	0.027619
480.00	0.025578
481.00	0.024426
482.00	0.022903
483.00	0.021884
484.00	0.020861
485.00	0.019266
486.00	0.018543
487.00	0.020651
488.00	0.019792
489.00	0.018897
490.00	0.018447
491.00	0.018478
492.00	0.018330
493.00	0.018642
494.00	0.019160
495.00	0.019599
496.00	0.019929
497.00	0.020661
498.00	0.021481
499.00	0.021884
500.00	0.022682
501.00	0.023337
502.00	0.023766
503.00	0.024157
504.00	0.024920
505.00	0.025012
506.00	0.025266
507.00	0.025562
508.00	0.025363
509.00	0.025677
510.00	0.025590
511.00	0.025540
512.00	0.025113
513.00	0.024822
514.00	0.024539
515.00	0.024608
516.00	0.024217
517.00	0.023881
518.00	0.024078
519.00	0.023698
520.00	0.023961
521.00	0.024160
522.00	0.024638
523.00	0.025299
524.00	0.026125
525.00	0.027057
526.00	0.028129
527.00	0.029552
528.00	0.031007
529.00	0.032736
530.00	0.034562
531.00	0.036388
532.00	0.038336
533.00	0.040276
534.00	0.042183
535.00	0.044066
536.00	0.045540
537.00	0.046859
538.00	0.047866
539.00	0.048981
540.00	0.049740
541.00	0.049886
542.00	0.049789
543.00	0.050004
544.00	0.049426
545.00	0.048895
546.00	0.048206
547.00	0.046887
548.00	0.046045
549.00	0.044933
550.00	0.043627
551.00	0.042029
552.00	0.040178
553.00	0.039090
554.00	0.037715
555.00	0.035943
556.00	0.034615
557.00	0.033387
558.00	0.032250
559.00	0.031145
560.00	0.029874
561.00	0.029108
562.00	0.028783
563.00	0.028466
564.00	0.028540
565.00	0.028760
566.00	0.029431
567.00	0.030047
568.00	0.031261
569.00	0.032775
570.00	0.034918
571.00	0.037138
572.00	0.039814
573.00	0.042620
574.00	0.045465
575.00	0.048667
576.00	0.051840
577.00	0.054702
578.00	0.057528
579.00	0.060339
580.00	0.062653
581.00	0.064105
582.00	0.065845
583.00	0.067448
584.00	0.067441
585.00	0.066957
586.00	0.067179
587.00	0.066111
588.00	0.064765
589.00	0.063364
590.00	0.061268
591.00	0.058834
592.00	0.056335
593.00	0.053428
594.00	0.051607
595.00	0.048479
596.00	0.046090
597.00	0.043259
598.00	0.040168
599.00	0.037828
600.00	0.035589
601.00	0.033234
602.00	0.030989
603.00	0.028623
604.00	0.026952
605.00	0.024979
606.00	0.023078
607.00	0.021613
608.00	0.020116
609.00	0.018843
610.00	0.017440
611.00	0.016311
612.00	0.015420
613.00	0.014287
614.00	0.013413
615.00	0.012477
616.00	0.011855
617.00	0.011048
618.00	0.010325
619.00	0.0098295
620.00	0.0091584
621.00	0.0091119
622.00	0.0084024
623.00	0.0080600
624.00	0.0077349
625.00	0.0072583
626.00	0.0070629
627.00	0.0066584
628.00	0.0064511
629.00	0.0062192
630.00	0.0060640
631.00	0.0060274
632.00	0.0058956
633.00	0.0057327
634.00	0.0055595
635.00	0.0053382
636.00	0.0051554
637.00	0.0052668
638.00	0.0052303
639.00	0.0054411
640.00	0.0055664
641.00	0.0056709
642.00	0.0055795
643.00	0.0058067
644.00	0.0061051
645.00	0.0061480
646.00	0.0063132
647.00	0.0067616
648.00	0.0068967
649.00	0.0073469
650.00	0.0076637
651.00	0.0077769
652.00	0.0080609
653.00	0.0083549
654.00	0.0090543
655.00	0.0082225
656.00	0.0079394
657.00	0.011820
658.00	0.010897
659.00	0.010285
660.00	0.010407
661.00	0.010670
662.00	0.011069
663.00	0.011289
664.00	0.011353
665.00	0.011601
666.00	0.011853
667.00	0.012005
668.00	0.012223
669.00	0.012179
670.00	0.012302
671.00	0.012192
672.00	0.012280
673.00	0.012347
674.00	0.012402
675.00	0.012291
676.00	0.012335
677.00	0.012395
678.00	0.012273
679.00	0.012325
680.00	0.012358
681.00	0.012380
682.00	0.012388
683.00	0.012541
684.00	0.012472
685.00	0.012556
686.00	0.012708
687.00	0.012866
688.00	0.012856
689.00	0.013043
690.00	0.013152
691.00	0.013337
692.00	0.013532
693.00	0.013801
694.00	0.014168
695.00	0.014288
696.00	0.014740
697.00	0.015162
698.00	0.015615
699.00	0.016082
700.00	0.016812
701.00	0.017509
702.00	0.018175
703.00	0.019105
704.00	0.020099
705.00	0.021114
706.00	0.022395
707.00	0.023771
708.00	0.025323
709.00	0.026934
710.00	0.028698
711.00	0.030707
712.00	0.032659
713.00	0.034923
714.00	0.037245
715.00	0.039722
716.00	0.042293
717.00	0.044726
718.00	0.047293
719.00	0.049905
720.00	0.052268
721.00	0.054628
722.00	0.056711
723.00	0.058616
724.00	0.060395
725.00	0.061775
726.00	0.062882
727.00	0.063766
728.00	0.064097
729.00	0.064307
730.00	0.064011
731.00	0.063470
732.00	0.062664
733.00	0.061702
734.00	0.060273
735.00	0.058621
736.00	0.056894
737.00	0.054969
738.00	0.052877
739.00	0.050530
740.00	0.048300
741.00	0.046010
742.00	0.043617
743.00	0.041210
744.00	0.039017
745.00	0.036593
746.00	0.034361
747.00	0.032210
748.00	0.030239
749.00	0.028186
750.00	0.026195
751.00	0.024254
752.00	0.022604
753.00	0.020923
754.00	0.019356
755.00	0.017962
756.00	0.016539
757.00	0.015329
758.00	0.014125
759.00	0.013042
760.00	0.011945
761.00	0.011212
762.00	0.010337
763.00	0.0095565
764.00	0.0089986
765.00	0.0082700
766.00	0.0077724
767.00	0.0072373
768.00	0.0067570
769.00	0.0062913
770.00	0.0059672
771.00	0.0056770
772.00	0.0052947
773.00	0.0049978
774.00	0.0047862
775.00	0.0044718
776.00	0.0043760
777.00	0.0041662
778.00	0.0038196
779.00	0.0036263
780.00	0.0035340
781.00	0.0033146
782.00	0.0031996
783.00	0.0031073
784.00	0.0028391
785.00	0.0027172
786.00	0.0026954
787.00	0.0025491
788.00	0.0023941
789.00	0.0022008
790.00	0.0022061
791.00	0.0020084
792.00	0.0019195
793.00	0.0018438
794.00	0.0017027
795.00	0.0016357
796.00	0.0014902
797.00	0.0013509
798.00	0.0012760
799.00	0.0010967
800.00	0.0011088
