Wavelength (nm)	H07 abs N
358.00	0.016176
358.25	0.015456
358.50	0.017666
358.75	0.017529
359.00	0.017109
359.25	0.019079
359.50	0.017186
359.75	0.018488
360.00	0.018299
360.25	0.020766
360.50	0.021947
360.75	0.017683
361.00	0.021776
361.25	0.019053
361.50	0.021177
361.75	0.022821
362.00	0.023583
362.25	0.022504
362.50	0.024054
362.75	0.025287
363.00	0.024970
363.25	0.023874
363.50	0.028104
363.75	0.024122
364.00	0.027017
364.25	0.026058
364.50	0.027368
364.75	0.025801
365.00	0.026794
365.25	0.029920
365.50	0.030605
365.75	0.029517
366.00	0.030784
366.25	0.028584
366.50	0.028678
366.75	0.032154
367.00	0.029945
367.25	0.031418
367.50	0.034407
367.75	0.032437
368.00	0.034681
368.25	0.034980
368.50	0.034595
368.75	0.035982
369.00	0.036736
369.25	0.036736
369.50	0.040760
369.75	0.038577
370.00	0.040546
370.25	0.041685
370.50	0.040007
370.75	0.040957
371.00	0.045427
371.25	0.042113
371.50	0.045213
371.75	0.043963
372.00	0.045239
372.25	0.047106
372.50	0.045616
372.75	0.047123
373.00	0.048844
373.25	0.052278
373.50	0.050214
373.75	0.053853
374.00	0.052757
374.25	0.052740
374.50	0.051927
374.75	0.050719
375.00	0.052655
375.25	0.055283
375.50	0.056508
375.75	0.057356
376.00	0.061175
376.25	0.062956
376.50	0.060207
376.75	0.063607
377.00	0.062057
377.25	0.064934
377.50	0.066801
377.75	0.067075
378.00	0.069310
378.25	0.065902
378.50	0.072555
378.75	0.071733
379.00	0.071305
379.25	0.074533
379.50	0.074782
379.75	0.076152
380.00	0.079132
380.25	0.078978
380.50	0.082369
380.75	0.083148
381.00	0.082214
381.25	0.082977
381.50	0.087018
381.75	0.086051
382.00	0.088166
382.25	0.090426
382.50	0.089613
382.75	0.093518
383.00	0.093980
383.25	0.097440
383.50	0.098990
383.75	0.097876
384.00	0.10204
384.25	0.10575
384.50	0.10205
384.75	0.10765
385.00	0.10860
385.25	0.10666
385.50	0.11355
385.75	0.11249
386.00	0.11588
386.25	0.11577
386.50	0.12063
386.75	0.12160
387.00	0.12255
387.25	0.12423
387.50	0.12692
387.75	0.12945
388.00	0.13061
388.25	0.13142
388.50	0.13325
388.75	0.13642
389.00	0.13878
389.25	0.13959
389.50	0.14291
389.75	0.14422
390.00	0.14695
390.25	0.14780
390.50	0.14532
390.75	0.15253
391.00	0.15376
391.25	0.15791
391.50	0.15593
391.75	0.16119
392.00	0.16519
392.25	0.16641
392.50	0.16625
392.75	0.17083
393.00	0.17255
393.25	0.17679
393.50	0.17872
393.75	0.18020
394.00	0.18333
394.25	0.18604
394.50	0.18799
394.75	0.18967
395.00	0.19109
395.25	0.19419
395.50	0.20087
395.75	0.20362
396.00	0.20647
396.25	0.20741
396.50	0.20933
396.75	0.21318
397.00	0.21435
397.25	0.21834
397.50	0.22161
397.75	0.22207
398.00	0.22639
398.25	0.22974
398.50	0.23553
398.75	0.23775
399.00	0.23855
399.25	0.24075
399.50	0.24415
399.75	0.24787
400.00	0.25009
400.25	0.25337
400.50	0.25575
400.75	0.25923
401.00	0.26007
401.25	0.26213
401.50	0.26755
401.75	0.27073
402.00	0.27234
402.25	0.27660
402.50	0.28072
402.75	0.28351
403.00	0.28602
403.25	0.29209
403.50	0.29303
403.75	0.29136
404.00	0.30051
404.25	0.30453
404.50	0.30476
404.75	0.30997
405.00	0.31237
405.25	0.31610
405.50	0.31979
405.75	0.32259
406.00	0.32760
406.25	0.33316
406.50	0.33446
406.75	0.33842
407.00	0.34305
407.25	0.34455
407.50	0.35189
407.75	0.35477
408.00	0.35710
408.25	0.35998
408.50	0.36513
408.75	0.36987
409.00	0.37078
409.25	0.37614
409.50	0.38171
409.75	0.38494
410.00	0.38937
410.25	0.39350
410.50	0.39482
410.75	0.39978
411.00	0.40557
411.25	0.40874
411.50	0.41444
411.75	0.41833
412.00	0.42018
412.25	0.42733
412.50	0.43098
412.75	0.43583
413.00	0.43639
413.25	0.44272
413.50	0.44613
413.75	0.45154
414.00	0.45445
414.25	0.46004
414.50	0.45962
414.75	0.46400
415.00	0.46577
415.25	0.47363
415.50	0.47525
415.75	0.48034
416.00	0.48333
416.25	0.49050
416.50	0.49461
416.75	0.49830
417.00	0.50345
417.25	0.50695
417.50	0.51370
417.75	0.51719
418.00	0.52148
418.25	0.52511
418.50	0.52791
418.75	0.53526
419.00	0.53980
419.25	0.54441
419.50	0.54744
419.75	0.55419
420.00	0.55572
420.25	0.56260
420.50	0.56932
420.75	0.57146
421.00	0.57750
421.25	0.57884
421.50	0.58571
421.75	0.59164
422.00	0.59535
422.25	0.59854
422.50	0.60470
422.75	0.60861
423.00	0.61422
423.25	0.62107
423.50	0.62701
423.75	0.63042
424.00	0.63409
424.25	0.64096
424.50	0.64270
424.75	0.64699
425.00	0.65308
425.25	0.65630
425.50	0.66517
425.75	0.66356
426.00	0.66878
426.25	0.67845
426.50	0.67937
426.75	0.68601
427.00	0.69180
427.25	0.69681
427.50	0.69824
427.75	0.70400
428.00	0.71167
428.25	0.71484
428.50	0.71989
428.75	0.72582
429.00	0.72913
429.25	0.73536
429.50	0.73972
429.75	0.74465
430.00	0.74834
430.25	0.75674
430.50	0.76075
430.75	0.76489
431.00	0.77276
431.25	0.77444
431.50	0.77794
431.75	0.78578
432.00	0.79019
432.25	0.79427
432.50	0.79854
432.75	0.80467
433.00	0.80785
433.25	0.81441
433.50	0.81536
433.75	0.82168
434.00	0.83013
434.25	0.83047
434.50	0.83692
434.75	0.84329
435.00	0.84565
435.25	0.85189
435.50	0.85647
435.75	0.85944
436.00	0.86970
436.25	0.87284
436.50	0.87681
436.75	0.87864
437.00	0.88587
437.25	0.89051
437.50	0.89145
437.75	0.89423
438.00	0.90013
438.25	0.90176
438.50	0.90575
438.75	0.90822
439.00	0.91183
439.25	0.91505
439.50	0.91880
439.75	0.92595
440.00	0.92551
440.25	0.92904
440.50	0.93382
440.75	0.93448
441.00	0.93820
441.25	0.93762
441.50	0.94433
441.75	0.94704
442.00	0.94867
442.25	0.94751
442.50	0.95169
442.75	0.95344
443.00	0.95681
443.25	0.96001
443.50	0.96112
443.75	0.96356
444.00	0.96523
444.25	0.96681
444.50	0.97019
444.75	0.97034
445.00	0.96863
445.25	0.97305
445.50	0.97347
445.75	0.97324
446.00	0.97480
446.25	0.97692
446.50	0.98177
446.75	0.98105
447.00	0.98432
447.25	0.98036
447.50	0.98171
447.75	0.98375
448.00	0.98414
448.25	0.98279
448.50	0.98644
448.75	0.98788
449.00	0.98704
449.25	0.98693
449.50	0.98853
449.75	0.99109
450.00	0.98974
450.25	0.99109
450.50	0.99148
450.75	0.98799
451.00	0.99260
451.25	0.98975
451.50	0.99110
451.75	0.99260
452.00	0.99592
452.25	0.99514
452.50	0.99390
452.75	0.99504
453.00	0.99539
453.25	0.99326
453.50	0.99306
453.75	0.99467
454.00	0.99547
454.25	0.99604
454.50	0.99581
454.75	0.99415
455.00	0.99827
455.25	0.99848
455.50	0.99869
455.75	0.99542
456.00	0.99879
456.25	0.99675
456.50	0.99949
456.75	0.99740
457.00	0.99730
457.25	0.99805
457.50	0.99815
457.75	0.99782
458.00	0.99597
458.25	0.99578
458.50	0.99568
458.75	0.99725
459.00	0.99626
459.25	1.0000
459.50	0.99789
459.75	0.99997
460.00	0.99419
460.25	0.99613
460.50	0.99645
460.75	0.99485
461.00	0.99526
461.25	0.99313
461.50	0.99353
461.75	0.99444
462.00	0.99116
462.25	0.99085
462.50	0.99111
462.75	0.98511
463.00	0.98510
463.25	0.98389
463.50	0.98379
463.75	0.98103
464.00	0.97911
464.25	0.97553
464.50	0.97255
464.75	0.97456
465.00	0.96657
465.25	0.96380
465.50	0.96356
465.75	0.96006
466.00	0.95549
466.25	0.95355
466.50	0.94816
466.75	0.94774
467.00	0.94216
467.25	0.93554
467.50	0.93425
467.75	0.92949
468.00	0.92458
468.25	0.92284
468.50	0.91518
468.75	0.91147
469.00	0.90379
469.25	0.89939
469.50	0.89343
469.75	0.88875
470.00	0.88109
470.25	0.87489
470.50	0.86835
470.75	0.86313
471.00	0.85448
471.25	0.85018
471.50	0.83972
471.75	0.83361
472.00	0.82749
472.25	0.81749
472.50	0.81070
472.75	0.80337
473.00	0.79664
473.25	0.78649
473.50	0.77854
473.75	0.77309
474.00	0.76196
474.25	0.75330
474.50	0.74832
474.75	0.73813
475.00	0.72843
475.25	0.71576
475.50	0.70687
475.75	0.69122
476.00	0.68264
476.25	0.67355
476.50	0.66175
476.75	0.65080
477.00	0.64338
477.25	0.63451
477.50	0.62488
477.75	0.61626
478.00	0.60279
478.25	0.59582
478.50	0.58554
478.75	0.57792
479.00	0.56522
479.25	0.55775
479.50	0.54882
479.75	0.53787
480.00	0.52859
480.25	0.51925
480.50	0.50947
480.75	0.50127
481.00	0.49026
481.25	0.48276
481.50	0.47127
481.75	0.46354
482.00	0.45181
482.25	0.44273
482.50	0.43488
482.75	0.42456
483.00	0.41570
483.25	0.40736
483.50	0.39925
483.75	0.38926
484.00	0.38222
484.25	0.37138
484.50	0.36345
484.75	0.35579
485.00	0.34546
485.25	0.33787
485.50	0.32935
485.75	0.32161
486.00	0.31380
486.25	0.30468
486.50	0.29595
486.75	0.28854
487.00	0.28260
487.25	0.27376
487.50	0.26778
487.75	0.25962
488.00	0.25200
488.25	0.24632
488.50	0.23817
488.75	0.23211
489.00	0.22390
489.25	0.21817
489.50	0.21104
489.75	0.20354
490.00	0.19812
490.25	0.19236
490.50	0.18820
490.75	0.17899
491.00	0.17383
491.25	0.16964
491.50	0.16424
491.75	0.15933
492.00	0.15392
492.25	0.14900
492.50	0.14120
492.75	0.13817
493.00	0.13496
493.25	0.13114
493.50	0.12599
493.75	0.12019
494.00	0.11624
494.25	0.11558
494.50	0.11191
494.75	0.10889
495.00	0.10470
495.25	0.10191
495.50	0.098219
495.75	0.095016
496.00	0.090829
496.25	0.088423
496.50	0.085391
496.75	0.083345
497.00	0.076571
497.25	0.075193
497.50	0.072067
497.75	0.068077
498.00	0.067280
498.25	0.064009
498.50	0.059925
498.75	0.058769
499.00	0.055206
499.25	0.054573
499.50	0.053048
499.75	0.050428
500.00	0.046857
500.25	0.044751
500.50	0.043364
500.75	0.041976
501.00	0.039613
501.25	0.040341
501.50	0.035922
501.75	0.035897
502.00	0.033268
502.25	0.031538
502.50	0.032206
502.75	0.031255
503.00	0.027411
503.25	0.028130
503.50	0.027325
503.75	0.024550
504.00	0.024276
504.25	0.022701
504.50	0.022786
504.75	0.019961
505.00	0.021605
505.25	0.018676
505.50	0.021005
505.75	0.017452
506.00	0.018060
506.25	0.017529
506.50	0.015225
506.75	0.017289
507.00	0.013290
507.25	0.013787
507.50	0.013787
507.75	0.012973
508.00	0.013710
508.25	0.012391
508.50	0.012297
508.75	0.0099589
509.00	0.010053
509.25	0.0092225
509.50	0.010104
509.75	0.0091711
510.00	0.010670
510.25	0.0092995
510.50	0.0064052
510.75	0.0086316
511.00	0.0076554
511.25	0.0074756
511.50	0.0065850
511.75	0.0067991
512.00	0.0045641
512.25	0.0052064
512.50	0.0062853
512.75	0.0069019
513.00	0.0058229
513.25	0.0066535
513.50	0.0047268
513.75	0.0053177
514.00	0.0041702
514.25	0.0056773
514.50	0.0042387
514.75	0.0037164
515.00	0.0037250
515.25	0.0042302
515.50	0.0037592
515.75	0.0030057
516.00	0.0028258
516.25	0.0050694
516.50	0.0010361
516.75	0.0025347
517.00	0.0041360
517.25	0.0035280
517.50	0.0032625
517.75	0.0023805
518.00	0.0032369
518.25	0.0028858
518.50	0.0029885
518.75	0.0025689
519.00	0.0037250
519.25	0.00033396
519.50	0.0027573
519.75	0.0017212
520.00	0.0027488
520.25	-0.00061654
520.50	0.00025689
520.75	0.0011903
521.00	0.00055660
521.25	0.00099332
521.50	5.9942e-05
521.75	0.0028686
522.00	0.00045384
522.25	0.0033396
522.50	0.0017297
522.75	0.00027402
523.00	0.0010704
523.25	0.0020295
523.50	0.0013787
523.75	-0.00014557
524.00	0.0015328
524.25	0.0041360
524.50	-4.2816e-05
524.75	0.00062511
525.00	0.00011132
525.25	0.0035023
525.50	0.0020209
525.75	0.0016612
526.00	0.0012845
526.25	-0.00065936
526.50	0.0029971
526.75	0.0020380
527.00	-0.00062511
527.25	-0.0011903
527.50	0.0020209
527.75	0.0015585
528.00	0.00011988
528.25	0.0017640
528.50	0.0012074
528.75	0.0025775
529.00	0.0010961
529.25	0.00059942
529.50	-0.00047953
529.75	-2.5689e-05
530.00	0.0028943
530.25	-0.0017640
530.50	0.00080493
530.75	0.0013958
531.00	-0.00073643
531.25	0.00054804
531.50	-0.00065936
531.75	0.0012759
532.00	0.0013958
532.25	0.0037763
532.50	0.00083062
532.75	0.00053091
533.00	-0.00089913
533.25	0.0024319
533.50	0.0022178
533.75	-0.0022864
534.00	0.0012588
534.25	-0.00024833
534.50	0.0030142
534.75	-0.0012673
535.00	0.00038534
535.25	0.0010790
535.50	-0.00089913
535.75	0.0024662
536.00	0.00054804
536.25	0.0016698
536.50	0.00045384
536.75	0.0011817
537.00	5.9942e-05
537.25	-0.00020551
537.50	0.0018753
537.75	0.0016013
538.00	0.0015071
538.25	-0.00051379
538.50	0.00041959
538.75	0.00037678
539.00	0.00029971
539.25	0.0016527
539.50	0.00076212
539.75	0.00076212
540.00	0.0020551
540.25	-0.0012930
540.50	0.00025689
540.75	-0.00020551
541.00	0.0013787
541.25	-1.7126e-05
541.50	0.0017126
541.75	-0.00031684
542.00	0.0010875
542.25	0.0033310
542.50	0.0014557
542.75	0.00069361
543.00	0.00089056
543.25	0.0021922
543.50	0.00036821
543.75	0.0030656
544.00	0.0013615
544.25	0.0014300
544.50	0.0014472
544.75	-0.00051379
545.00	-0.0012074
545.25	0.00044528
545.50	0.0011988
545.75	-0.00012845
546.00	0.00014557
546.25	0.0020723
546.50	0.00053091
546.75	0.0033910
547.00	-0.0014472
547.25	-0.0011303
547.50	0.00096763
547.75	0.0013444
548.00	0.0031769
548.25	-8.5631e-05
548.50	0.00011132
548.75	0.00074499
549.00	0.0032283
549.25	0.00015414
549.50	0.0011560
549.75	0.00024833
550.00	-0.00032540
550.25	0.00018839
550.50	-0.0019353
550.75	0.0024405
551.00	0.0013872
551.25	0.0024576
551.50	0.00021408
551.75	-0.00098476
552.00	0.0022435
552.25	0.0010447
552.50	0.0022007
552.75	-0.00015414
553.00	0.00038534
553.25	0.0024833
553.50	0.00053948
553.75	0.0012160
554.00	-0.00041103
554.25	0.00068505
554.50	0.0021493
554.75	0.00011132
555.00	-0.00085631
555.25	0.0014472
555.50	0.0010104
555.75	0.0011731
556.00	0.0014643
556.25	0.0010961
556.50	0.00018839
556.75	0.0035109
557.00	0.0018668
557.25	-0.00042816
557.50	2.5689e-05
557.75	0.0014729
558.00	0.0025004
558.25	0.0011903
558.50	0.00053948
558.75	0.0016955
559.00	0.0032625
559.25	-0.0019438
559.50	0.0022435
559.75	-9.4194e-05
560.00	0.0011132
560.25	0.0032968
560.50	-0.00041959
560.75	0.0030399
561.00	0.0019524
561.25	0.0028686
561.50	0.0023463
561.75	0.0027830
562.00	-0.00065936
562.25	0.0012417
562.50	0.0034424
562.75	0.0017126
563.00	0.0039305
563.25	-0.00011132
563.50	0.0031769
563.75	0.00017983
564.00	0.0010533
564.25	0.0051379
564.50	0.0017897
564.75	0.0014900
565.00	0.00059085
565.25	0.0019610
565.50	0.00074499
565.75	0.0045128
566.00	0.0032112
566.25	0.0021750
566.50	0.0022607
566.75	0.0020038
567.00	0.0025176
567.25	0.0015071
567.50	0.0019181
567.75	0.0026289
568.00	0.0010961
568.25	0.0026974
568.50	0.0011988
568.75	0.0041874
569.00	0.0025090
569.25	0.0023377
569.50	0.0031427
569.75	5.9942e-05
570.00	0.0011988
570.25	0.0025604
570.50	0.00022264
570.75	0.0027916
571.00	0.0053177
571.25	0.0022521
571.50	0.0021750
571.75	0.0020980
572.00	0.0039990
572.25	0.0035451
572.50	0.0019524
572.75	0.0042987
573.00	0.0010961
573.25	0.0030913
573.50	0.0018668
573.75	0.0030742
574.00	0.0023120
574.25	0.0021493
574.50	0.0038791
574.75	0.0033653
575.00	0.0032711
575.25	0.0028430
575.50	0.0045984
575.75	0.0019952
576.00	0.0028087
576.25	-0.00023977
576.50	0.0046583
576.75	0.0019952
577.00	0.0028858
577.25	0.0029115
577.50	0.0037506
577.75	0.0032882
578.00	0.0031769
578.25	0.0028344
578.50	0.0025689
578.75	0.0029457
579.00	0.0028344
579.25	0.0040589
579.50	0.0034681
579.75	0.0043929
580.00	0.0025432
580.25	0.0024234
580.50	0.0020894
580.75	0.0017297
581.00	7.7068e-05
581.25	0.0034233
581.50	0.0013273
581.75	0.0025090
582.00	0.0046669
582.25	0.0030570
582.50	0.0017897
582.75	0.0012245
583.00	0.0040247
583.25	0.0023634
583.50	0.0032283
583.75	0.0042045
584.00	0.0020894
584.25	0.0047611
584.50	0.0014044
584.75	0.0018239
585.00	0.0013273
585.25	0.0028001
585.50	0.0048039
585.75	0.00094194
586.00	0.0036993
586.25	0.0032112
586.50	0.0019010
586.75	0.0030399
587.00	0.0028943
587.25	0.0023120
587.50	0.0027059
587.75	0.0027659
588.00	0.0026032
588.25	0.0045299
588.50	0.0016698
588.75	0.0039305
589.00	0.0036993
589.25	0.0017469
589.50	0.0022692
589.75	0.0024405
590.00	0.0051892
590.25	0.00071930
590.50	0.00078781
590.75	0.0027145
591.00	0.0031512
591.25	0.0031684
591.50	0.0019695
591.75	0.0036564
592.00	0.0033482
592.25	0.0039904
592.50	0.0026546
592.75	0.0023634
593.00	0.0022264
593.25	0.0040846
593.50	0.0037592
593.75	0.0027744
594.00	0.0034509
594.25	0.0041017
594.50	0.0015842
594.75	0.0026032
595.00	0.0014814
595.25	0.0057373
595.50	0.0013787
595.75	0.0025861
596.00	0.0019781
596.25	0.0016356
