Wavelength (nm)	Q21 abs N
479.00	0.018266
480.00	0.019215
481.00	0.019903
482.00	0.020501
483.00	0.021295
484.00	0.022138
485.00	0.023978
486.00	0.025932
487.00	0.026118
488.00	0.027642
489.00	0.030372
490.00	0.032855
491.00	0.035284
492.00	0.038296
493.00	0.041549
494.00	0.044650
495.00	0.047447
496.00	0.051529
497.00	0.054803
498.00	0.058889
499.00	0.062832
500.00	0.066593
501.00	0.070228
502.00	0.074177
503.00	0.077506
504.00	0.079966
505.00	0.081443
506.00	0.082209
507.00	0.081982
508.00	0.081369
509.00	0.079994
510.00	0.078188
511.00	0.075660
512.00	0.072410
513.00	0.068963
514.00	0.064895
515.00	0.060586
516.00	0.055975
517.00	0.050722
518.00	0.045819
519.00	0.040557
520.00	0.036167
521.00	0.032301
522.00	0.029295
523.00	0.026599
524.00	0.025147
525.00	0.024377
526.00	0.024364
527.00	0.025047
528.00	0.026750
529.00	0.028551
530.00	0.031255
531.00	0.034644
532.00	0.038132
533.00	0.042694
534.00	0.046575
535.00	0.050892
536.00	0.054893
537.00	0.058755
538.00	0.062424
539.00	0.065391
540.00	0.067130
541.00	0.068281
542.00	0.068489
543.00	0.067643
544.00	0.065218
545.00	0.061868
546.00	0.056713
547.00	0.050895
548.00	0.045097
549.00	0.039355
550.00	0.033875
551.00	0.029169
552.00	0.025130
553.00	0.021956
554.00	0.019598
555.00	0.017493
556.00	0.016037
557.00	0.014797
558.00	0.014495
559.00	0.014198
560.00	0.014489
561.00	0.014546
562.00	0.015196
563.00	0.016299
564.00	0.017227
565.00	0.018487
566.00	0.020115
567.00	0.021898
568.00	0.024164
569.00	0.026512
570.00	0.029277
571.00	0.032034
572.00	0.034605
573.00	0.036931
574.00	0.039165
575.00	0.040190
576.00	0.040567
577.00	0.040459
578.00	0.039509
579.00	0.038149
580.00	0.037026
581.00	0.035915
582.00	0.034420
583.00	0.032742
584.00	0.031319
585.00	0.029868
586.00	0.027861
587.00	0.025848
588.00	0.023992
589.00	0.021725
590.00	0.019691
591.00	0.017667
592.00	0.015861
593.00	0.014250
594.00	0.012663
595.00	0.011437
596.00	0.010459
597.00	0.0096674
598.00	0.0092908
599.00	0.0089177
600.00	0.0087552
601.00	0.0086760
602.00	0.0086137
603.00	0.0086102
604.00	0.0086183
605.00	0.0084932
606.00	0.0082451
607.00	0.0078801
608.00	0.0075865
609.00	0.0072809
610.00	0.0072820
611.00	0.0070894
612.00	0.0069238
613.00	0.0072269
614.00	0.0073841
615.00	0.0079421
616.00	0.0085931
617.00	0.0093526
618.00	0.010187
619.00	0.011157
620.00	0.012626
621.00	0.013694
622.00	0.015451
623.00	0.017277
624.00	0.019306
625.00	0.021696
626.00	0.023947
627.00	0.026360
628.00	0.028611
629.00	0.030297
630.00	0.031688
631.00	0.032084
632.00	0.031737
633.00	0.030238
634.00	0.028008
635.00	0.024883
636.00	0.021426
637.00	0.017735
638.00	0.014264
639.00	0.011274
640.00	0.0089938
641.00	0.0071027
642.00	0.0056313
643.00	0.0046729
644.00	0.0036655
645.00	0.0033539
646.00	0.0024830
647.00	0.0022228
648.00	0.0020240
649.00	0.0017039
650.00	0.0014570
651.00	0.0012426
652.00	0.0011702
653.00	0.0011095
654.00	0.00084512
655.00	0.00092903
656.00	0.00085205
657.00	0.0010202
658.00	0.00085968
659.00	0.00093631
660.00	0.00098904
661.00	0.0012471
662.00	0.0011749
663.00	0.0012753
664.00	0.0012400
665.00	0.0013757
666.00	0.0015836
667.00	0.0011184
668.00	0.0014058
669.00	0.0014823
670.00	0.0013688
671.00	0.0012859
672.00	0.0013170
673.00	0.0010993
674.00	0.0011448
675.00	0.0012055
676.00	0.0012291
677.00	0.0010427
678.00	0.0010761
679.00	0.00091591
680.00	0.00096635
681.00	0.00082772
682.00	0.00074862
683.00	0.00083786
684.00	0.00084289
685.00	0.00088400
686.00	0.00067354
687.00	0.00071187
688.00	0.00060356
689.00	0.00067613
690.00	0.00071779
691.00	0.00063825
692.00	0.00067809
693.00	0.00068259
694.00	0.00056662
695.00	0.00057005
696.00	0.00068026
697.00	0.00069449
698.00	0.00058286
699.00	0.00045400
700.00	0.00053770
