Wavelength (nm)	K11 abs N
542.50	0.067573
542.75	0.066510
543.00	0.068541
543.25	0.069820
543.50	0.069940
543.75	0.070453
544.00	0.070972
544.25	0.070706
544.50	0.072105
544.75	0.073042
545.00	0.071105
545.25	0.075960
545.50	0.075213
545.75	0.077118
546.00	0.075092
546.25	0.075459
546.50	0.077877
546.75	0.075478
547.00	0.078941
547.25	0.078409
547.50	0.081232
547.75	0.079795
548.00	0.081415
548.25	0.081599
548.50	0.083397
548.75	0.083884
549.00	0.084840
549.25	0.085492
549.50	0.086352
549.75	0.086909
550.00	0.087131
550.25	0.087036
550.50	0.089156
550.75	0.088175
551.00	0.090043
551.25	0.088606
551.50	0.091397
551.75	0.092081
552.00	0.093005
552.25	0.093100
552.50	0.092739
552.75	0.096068
553.00	0.094290
553.25	0.096353
553.50	0.097631
553.75	0.097119
554.00	0.097600
554.25	0.098524
554.50	0.099859
554.75	0.098695
555.00	0.10138
555.25	0.10135
555.50	0.10420
555.75	0.10351
556.00	0.10402
556.25	0.10619
556.50	0.10567
556.75	0.10821
557.00	0.10561
557.25	0.10903
557.50	0.10870
557.75	0.11052
558.00	0.11051
558.25	0.11114
558.50	0.11253
558.75	0.11423
559.00	0.11452
559.25	0.11423
559.50	0.11635
559.75	0.11690
560.00	0.11770
560.25	0.11928
560.50	0.11968
560.75	0.12073
561.00	0.12309
561.25	0.12192
561.50	0.12387
561.75	0.12497
562.00	0.12741
562.25	0.12678
562.50	0.12607
562.75	0.12915
563.00	0.12982
563.25	0.13351
563.50	0.13073
563.75	0.13423
564.00	0.13677
564.25	0.13680
564.50	0.13886
564.75	0.13709
565.00	0.14103
565.25	0.14158
565.50	0.14486
565.75	0.14276
566.00	0.14637
566.25	0.14737
566.50	0.14853
566.75	0.15031
567.00	0.14994
567.25	0.15359
567.50	0.15434
567.75	0.15794
568.00	0.15777
568.25	0.16048
568.50	0.16229
568.75	0.16207
569.00	0.16529
569.25	0.16656
569.50	0.16941
569.75	0.17191
570.00	0.17396
570.25	0.17398
570.50	0.17722
570.75	0.17881
571.00	0.18288
571.25	0.18436
571.50	0.18448
571.75	0.18808
572.00	0.18749
572.25	0.19298
572.50	0.19478
572.75	0.19529
573.00	0.19838
573.25	0.20033
573.50	0.20361
573.75	0.20235
574.00	0.20545
574.25	0.20583
574.50	0.20876
574.75	0.21184
575.00	0.21390
575.25	0.21663
575.50	0.21975
575.75	0.22101
576.00	0.22357
576.25	0.22579
576.50	0.22906
576.75	0.23275
577.00	0.23470
577.25	0.23620
577.50	0.23954
577.75	0.24184
578.00	0.24476
578.25	0.24608
578.50	0.24895
578.75	0.25235
579.00	0.25478
579.25	0.25751
579.50	0.25893
579.75	0.26191
580.00	0.26563
580.25	0.26875
580.50	0.27151
580.75	0.27446
581.00	0.27522
581.25	0.27917
581.50	0.28101
581.75	0.28388
582.00	0.28638
582.25	0.28915
582.50	0.29082
582.75	0.29470
583.00	0.29800
583.25	0.30086
583.50	0.30029
583.75	0.30437
584.00	0.30644
584.25	0.30855
584.50	0.31131
584.75	0.31344
585.00	0.31605
585.25	0.31806
585.50	0.32015
585.75	0.32266
586.00	0.32518
586.25	0.32805
586.50	0.32831
586.75	0.33098
587.00	0.33242
587.25	0.33552
587.50	0.33707
587.75	0.33818
588.00	0.34125
588.25	0.34302
588.50	0.34473
588.75	0.34559
589.00	0.34744
589.25	0.34968
589.50	0.34864
589.75	0.35210
590.00	0.35208
590.25	0.35523
590.50	0.35671
590.75	0.35771
591.00	0.35854
591.25	0.36015
591.50	0.36206
591.75	0.36250
592.00	0.36323
592.25	0.36508
592.50	0.36640
592.75	0.36772
