Wavelength (nm)	K12 abs N
371.25	0.019922
371.50	0.019431
371.75	0.017246
372.00	0.018465
372.25	0.017295
372.50	0.016230
372.75	0.015313
373.00	0.015425
373.25	0.013288
373.50	0.015102
373.75	0.015186
374.00	0.014892
374.25	0.014416
374.50	0.012651
374.75	0.012216
375.00	0.013148
375.25	0.013120
375.50	0.011691
375.75	0.014003
376.00	0.012903
376.25	0.014185
376.50	0.011250
376.75	0.011068
377.00	0.012588
377.25	0.0095966
377.50	0.0095616
377.75	0.0094635
378.00	0.012307
378.25	0.0084969
378.50	0.0092604
378.75	0.010213
379.00	0.0096947
379.25	0.0095546
379.50	0.0097998
379.75	0.0097717
380.00	0.011775
380.25	0.010675
380.50	0.0089592
380.75	0.0077824
381.00	0.0095616
381.25	0.0069908
381.50	0.0076703
381.75	0.0091973
382.00	0.0087000
382.25	0.0092604
382.50	0.0090012
382.75	0.0079855
383.00	0.0080626
383.25	0.0084548
383.50	0.0091413
383.75	0.011306
384.00	0.0094355
384.25	0.0081887
384.50	0.0087771
384.75	0.0091903
385.00	0.010332
385.25	0.0075862
385.50	0.0084829
385.75	0.010129
386.00	0.0075652
386.25	0.0079295
386.50	0.0076843
386.75	0.0092044
387.00	0.0099258
387.25	0.0077824
387.50	0.0096176
387.75	0.0085879
388.00	0.0068507
388.25	0.0069628
388.50	0.010661
388.75	0.010486
389.00	0.0096877
389.25	0.011152
389.50	0.011376
389.75	0.0083568
390.00	0.0086860
390.25	0.0089942
390.50	0.0098768
390.75	0.0084338
391.00	0.0076563
391.25	0.010500
391.50	0.010234
391.75	0.010521
392.00	0.0085459
392.25	0.011943
392.50	0.011411
392.75	0.011089
393.00	0.0087210
393.25	0.012798
393.50	0.010066
393.75	0.0094775
394.00	0.0085529
394.25	0.010815
394.50	0.011159
394.75	0.0098908
395.00	0.012455
395.25	0.011110
395.50	0.010998
395.75	0.012469
396.00	0.012392
396.25	0.012441
396.50	0.012244
396.75	0.012532
397.00	0.012644
397.25	0.011509
397.50	0.011537
397.75	0.014458
398.00	0.011194
398.25	0.013807
398.50	0.012441
398.75	0.013267
399.00	0.011964
399.25	0.012448
399.50	0.013631
399.75	0.011467
400.00	0.014794
400.25	0.014983
400.50	0.012672
400.75	0.014108
401.00	0.012595
401.25	0.014248
401.50	0.012819
401.75	0.012735
402.00	0.012307
402.25	0.012868
402.50	0.015705
402.75	0.014290
403.00	0.014416
403.25	0.014738
403.50	0.015271
403.75	0.014696
404.00	0.013814
404.25	0.015102
404.50	0.011747
404.75	0.015796
405.00	0.015011
405.25	0.013624
405.50	0.015523
405.75	0.013134
406.00	0.015418
406.25	0.012980
406.50	0.016286
406.75	0.015551
407.00	0.014815
407.25	0.014724
407.50	0.014864
407.75	0.014969
408.00	0.014500
408.25	0.013337
408.50	0.014584
408.75	0.015985
409.00	0.015824
409.25	0.014416
409.50	0.014325
409.75	0.015383
410.00	0.016342
410.25	0.014311
410.50	0.013169
410.75	0.014717
411.00	0.014213
411.25	0.015964
411.50	0.014381
411.75	0.013113
412.00	0.016251
412.25	0.016090
412.50	0.016714
412.75	0.015425
413.00	0.014311
413.25	0.016714
413.50	0.015684
413.75	0.015600
414.00	0.016952
414.25	0.014843
414.50	0.015565
414.75	0.015306
415.00	0.016195
415.25	0.015922
415.50	0.014563
415.75	0.015845
416.00	0.014717
416.25	0.015264
416.50	0.016538
416.75	0.016987
417.00	0.017365
417.25	0.014353
417.50	0.016405
417.75	0.014899
418.00	0.016440
418.25	0.015817
418.50	0.016819
418.75	0.018058
419.00	0.017400
419.25	0.016650
419.50	0.018822
419.75	0.015544
420.00	0.016538
420.25	0.015586
420.50	0.018892
420.75	0.017799
421.00	0.016749
421.25	0.018150
421.50	0.017449
421.75	0.018093
422.00	0.017225
422.25	0.018269
422.50	0.016545
422.75	0.018521
423.00	0.017582
423.25	0.016384
423.50	0.018626
423.75	0.017757
424.00	0.017575
424.25	0.016847
424.50	0.018213
424.75	0.018058
425.00	0.017911
425.25	0.017792
425.50	0.017806
425.75	0.018192
426.00	0.017218
426.25	0.018696
426.50	0.017568
426.75	0.015453
427.00	0.017813
427.25	0.015852
427.50	0.016735
427.75	0.017232
428.00	0.017841
428.25	0.016377
428.50	0.017498
428.75	0.016328
429.00	0.015985
429.25	0.015299
429.50	0.014780
429.75	0.015432
430.00	0.014220
430.25	0.015495
430.50	0.014311
430.75	0.014906
431.00	0.015691
431.25	0.016286
431.50	0.014017
431.75	0.013218
432.00	0.013905
432.25	0.013933
432.50	0.012146
432.75	0.013043
433.00	0.013141
433.25	0.013211
433.50	0.013253
433.75	0.011432
434.00	0.012062
434.25	0.012973
434.50	0.012006
434.75	0.012371
435.00	0.012118
435.25	0.0091973
435.50	0.012216
435.75	0.010956
436.00	0.010136
436.25	0.0096176
436.50	0.010584
436.75	0.0089101
437.00	0.0096597
437.25	0.0081746
437.50	0.0094845
437.75	0.0085669
438.00	0.0092114
438.25	0.0079085
438.50	0.0078034
438.75	0.0075022
439.00	0.0072990
439.25	0.0077824
439.50	0.0064725
439.75	0.0063884
440.00	0.0077684
440.25	0.0055899
440.50	0.0055688
440.75	0.0083428
441.00	0.0062063
441.25	0.0049104
441.50	0.0055058
441.75	0.0045391
442.00	0.0054217
442.25	0.0053167
442.50	0.0066476
442.75	0.0052746
443.00	0.0059821
443.25	0.0057440
443.50	0.0037616
443.75	0.0044551
444.00	0.0040348
444.25	0.0043220
444.50	0.0059681
444.75	0.0045531
445.00	0.0046372
445.25	0.0029420
445.50	0.0038457
445.75	0.0039928
446.00	0.0049034
446.25	0.0032502
446.50	0.0036986
446.75	0.0043710
447.00	0.0043850
447.25	0.0043640
447.50	0.0037966
447.75	0.0030401
448.00	0.0029771
448.25	0.0027879
448.50	0.0032152
448.75	0.0028300
449.00	0.0033133
449.25	0.0033903
449.50	0.0021995
449.75	0.0020944
450.00	0.0027249
450.25	0.0032643
450.50	0.0023186
450.75	0.0034464
451.00	0.0036145
451.25	0.0034254
451.50	0.0027739
451.75	0.0022415
452.00	0.0011138
452.25	0.0020384
452.50	0.0028440
452.75	0.0014220
453.00	0.0029911
453.25	0.0037616
453.50	0.0021575
453.75	0.0023046
454.00	0.0037966
454.25	0.0016321
454.50	0.0016041
454.75	0.0018213
455.00	0.0036215
455.25	0.0022906
455.50	0.0034954
455.75	0.0029350
456.00	0.0027669
456.25	0.0013449
456.50	0.0023746
456.75	0.0026198
457.00	0.0015481
457.25	0.0018633
457.50	0.0010157
457.75	0.0018773
458.00	0.0013099
458.25	0.0017442
458.50	0.0013659
458.75	0.0028580
459.00	0.0013309
459.25	0.0026478
459.50	0.0011558
459.75	0.00045531
460.00	0.0019123
460.25	0.0016181
460.50	0.0029911
460.75	0.0022626
461.00	0.0017092
461.25	0.0016882
461.50	0.0013940
461.75	0.0019824
462.00	0.0021505
462.25	0.00086860
462.50	0.0026688
462.75	0.0035024
463.00	0.0028930
463.25	0.0017932
463.50	0.0020384
463.75	0.0023746
464.00	0.0026338
464.25	0.0018072
464.50	0.00085459
464.75	0.0011278
465.00	0.0024237
465.25	0.0020034
465.50	0.0030191
465.75	0.0012118
466.00	0.0023746
466.25	0.00089662
466.50	0.0014850
466.75	0.0014360
467.00	0.0015200
467.25	0.0016742
467.50	0.0023746
467.75	0.0024867
468.00	0.0017652
468.25	0.0019403
468.50	0.0030051
468.75	0.0011278
469.00	0.0018002
469.25	0.0028370
469.50	0.0019754
469.75	0.0017932
470.00	0.0011068
470.25	0.0026688
470.50	0.0030821
470.75	0.00072150
471.00	0.0014500
471.25	0.00078454
471.50	0.0010717
471.75	0.0023816
472.00	0.0017792
472.25	0.0028159
472.50	0.00071449
472.75	0.0014920
473.00	0.0022275
473.25	0.00044130
473.50	0.0021645
473.75	0.0014430
474.00	0.0023957
474.25	0.0010928
474.50	0.0015831
474.75	0.0016672
475.00	0.0012399
475.25	0.0019614
475.50	0.0025147
475.75	0.00077053
476.00	0.0011558
476.25	0.0031872
476.50	0.0013029
476.75	0.0016321
477.00	0.0029841
477.25	0.0024027
477.50	0.0020804
477.75	0.00051135
478.00	0.0015551
478.25	0.0012609
478.50	0.0011208
478.75	0.0020524
479.00	0.0010087
479.25	0.0019053
479.50	0.0012258
479.75	0.0010998
480.00	0.0015411
480.25	0.0012749
480.50	0.0015551
480.75	0.0015060
481.00	0.0022766
481.25	0.00078454
481.50	0.0032152
481.75	0.0017302
482.00	0.0027809
482.25	0.00072990
482.50	0.00014010
482.75	0.0018983
483.00	0.0016111
483.25	0.0024167
483.50	0.0021155
483.75	0.0014850
484.00	0.0017372
484.25	0.00075582
484.50	0.0013589
484.75	0.0020804
485.00	0.0025077
485.25	0.0016742
485.50	0.0018423
485.75	0.0014850
486.00	0.0016531
486.25	0.0038457
486.50	0.0015271
486.75	0.00083358
487.00	0.0011628
487.25	0.0019543
487.50	0.0022696
487.75	0.00065145
488.00	0.00094565
488.25	0.0019053
488.50	0.0036915
488.75	0.0015411
489.00	0.0027179
489.25	0.0014715
489.50	0.0012819
489.75	0.0018633
490.00	0.0016321
490.25	0.0011138
490.50	0.0017512
490.75	0.0019824
491.00	0.0021014
491.25	0.0023256
491.50	0.0010017
491.75	0.00047633
492.00	0.00092464
492.25	0.00085459
492.50	0.0012048
492.75	0.00070889
493.00	0.0021715
493.25	0.0018563
493.50	0.00082657
493.75	0.0019263
494.00	0.00056739
