Wavelength (nm)	K03 abs N
804.00	0.0017459
805.00	0.0014203
806.00	0.0010426
807.00	0.00098459
808.00	0.00071149
809.00	0.0012133
810.00	0.0010485
811.00	0.0015118
812.00	0.0011845
813.00	0.0015411
814.00	0.00070932
815.00	0.0014896
816.00	0.0013401
817.00	0.0011184
818.00	0.00046873
819.00	0.00087297
820.00	0.00075213
821.00	0.00095804
822.00	0.0010805
823.00	0.00065025
824.00	0.0011732
825.00	0.0013043
826.00	0.0012799
827.00	0.00085617
828.00	0.00072558
829.00	0.00083070
830.00	0.00083774
831.00	0.0012284
832.00	0.0012859
833.00	0.0011233
834.00	0.00086375
835.00	0.0010409
836.00	0.00068277
837.00	0.0011081
838.00	0.0013720
839.00	0.00085725
840.00	0.00070444
841.00	0.00053646
842.00	0.00086213
843.00	0.00087459
844.00	0.00052616
845.00	0.00085888
846.00	0.00060745
847.00	0.00026173
848.00	0.00089681
849.00	0.00053646
850.00	0.0010258
851.00	0.00083558
852.00	0.00076784
853.00	0.00084533
854.00	0.00094720
855.00	0.0010101
856.00	0.0010041
857.00	0.00080632
858.00	0.0012133
859.00	0.00058415
860.00	0.00046439
861.00	0.0015048
862.00	0.00075971
863.00	0.00062750
864.00	0.00065784
865.00	0.00063346
866.00	0.0015221
867.00	0.0011184
868.00	0.0010496
869.00	0.00033596
870.00	0.0010036
871.00	0.00034572
872.00	0.00077109
873.00	0.00091848
874.00	0.00067301
875.00	0.0015173
876.00	0.0010821
877.00	0.00059498
878.00	0.00058631
879.00	0.00043079
880.00	0.00084045
881.00	0.00076567
882.00	0.0010480
883.00	0.00062479
884.00	0.0010372
885.00	0.00055651
886.00	0.00069252
887.00	0.0011011
888.00	0.0013975
889.00	0.00044542
890.00	0.00091740
891.00	0.00058035
892.00	0.00096671
893.00	0.00079277
894.00	0.00092715
895.00	0.00020754
896.00	0.00069306
897.00	0.0014479
898.00	0.00082528
899.00	0.00079602
900.00	3.7932e-06
