Wavelength (nm)	K07 abs N 
427.25	0.11858
427.50	0.11826
427.75	0.12431
428.00	0.12523
428.25	0.12639
428.50	0.12751
428.75	0.12965
429.00	0.13160
429.25	0.13364
429.50	0.13495
429.75	0.13911
430.00	0.14030
430.25	0.14203
430.50	0.14261
430.75	0.14465
431.00	0.14716
431.25	0.14938
431.50	0.15005
431.75	0.15422
432.00	0.15561
432.25	0.15670
432.50	0.16009
432.75	0.16229
433.00	0.16246
433.25	0.16848
433.50	0.16664
433.75	0.16855
434.00	0.17397
434.25	0.17480
434.50	0.17742
434.75	0.17950
435.00	0.17937
435.25	0.18548
435.50	0.18645
435.75	0.18965
436.00	0.19378
436.25	0.19550
436.50	0.19732
436.75	0.20077
437.00	0.20181
437.25	0.20287
437.50	0.20584
437.75	0.20904
438.00	0.21219
438.25	0.21314
438.50	0.21620
438.75	0.21707
439.00	0.22117
439.25	0.22369
439.50	0.22637
439.75	0.22820
440.00	0.23128
440.25	0.23519
440.50	0.23656
440.75	0.24106
441.00	0.24264
441.25	0.24471
441.50	0.25010
441.75	0.25138
442.00	0.25684
442.25	0.25769
442.50	0.26335
442.75	0.26498
443.00	0.26925
443.25	0.27111
443.50	0.27512
443.75	0.27933
444.00	0.28286
444.25	0.28767
444.50	0.28849
444.75	0.29440
445.00	0.29647
445.25	0.30066
445.50	0.30628
445.75	0.30878
446.00	0.31324
446.25	0.31847
446.50	0.32467
446.75	0.32814
447.00	0.33334
447.25	0.33681
447.50	0.34094
447.75	0.34628
448.00	0.35066
448.25	0.35582
448.50	0.36013
448.75	0.36588
449.00	0.37020
449.25	0.37594
449.50	0.37976
449.75	0.38653
450.00	0.39308
450.25	0.39859
450.50	0.40330
450.75	0.40815
451.00	0.41220
451.25	0.41741
451.50	0.42254
451.75	0.42743
452.00	0.43723
452.25	0.44115
452.50	0.44591
452.75	0.45227
453.00	0.45654
453.25	0.46011
453.50	0.46646
453.75	0.47104
454.00	0.47706
454.25	0.48215
454.50	0.48595
454.75	0.48764
455.00	0.49190
455.25	0.49609
455.50	0.50069
455.75	0.50615
456.00	0.50859
456.25	0.51430
456.50	0.51823
456.75	0.52355
457.00	0.52796
457.25	0.53103
457.50	0.53686
457.75	0.53992
458.00	0.54203
