Wavelength (nm)	K16 abs N
438.75	0.0085045
439.00	0.0080097
439.25	0.0076888
439.50	0.0079629
439.75	0.0087318
440.00	0.0084109
440.25	0.0084643
440.50	0.0081033
440.75	0.0090661
441.00	0.0091396
441.25	0.0077088
441.50	0.0077891
441.75	0.0098149
442.00	0.0083507
442.25	0.0069801
442.50	0.0070804
442.75	0.0077088
443.00	0.0076019
443.25	0.0093937
443.50	0.010263
443.75	0.0078426
444.00	0.0090193
444.25	0.0078091
444.50	0.0076019
444.75	0.0079228
445.00	0.0072208
445.25	0.0082103
445.50	0.0087719
445.75	0.0093736
446.00	0.0077891
446.25	0.0081635
446.50	0.0084242
446.75	0.0086516
447.00	0.0077490
447.25	0.0062847
447.50	0.0074347
447.75	0.0065923
448.00	0.0087786
448.25	0.0072943
448.50	0.0082972
448.75	0.0081568
449.00	0.0066993
449.25	0.0084777
449.50	0.0076620
449.75	0.0076353
450.00	0.0073545
450.25	0.0071673
450.50	0.0081301
450.75	0.0081702
451.00	0.0094338
451.25	0.0074213
451.50	0.0080164
451.75	0.0067795
452.00	0.0082437
452.25	0.0069667
452.50	0.0085379
452.75	0.0072876
453.00	0.0074748
453.25	0.0085713
453.50	0.0077824
453.75	0.0073144
454.00	0.0092867
454.25	0.0083908
454.50	0.0086048
454.75	0.0072007
455.00	0.0090260
455.25	0.0080966
455.50	0.0076086
455.75	0.0063315
456.00	0.0079562
456.25	0.0071740
456.50	0.0069801
456.75	0.0078559
457.00	0.0071606
457.25	0.0081902
457.50	0.0071673
457.75	0.0067594
458.00	0.0073077
458.25	0.0067594
458.50	0.0078559
458.75	0.0063984
459.00	0.0069600
459.25	0.0078760
459.50	0.0059638
459.75	0.0079830
460.00	0.0071071
460.25	0.0057967
460.50	0.0070202
460.75	0.0075551
461.00	0.0068932
461.25	0.0067060
461.50	0.0072943
461.75	0.0065522
462.00	0.0076687
462.25	0.0070871
462.50	0.0083039
462.75	0.0061577
463.00	0.0075551
463.25	0.0058435
463.50	0.0058970
463.75	0.0068932
464.00	0.0073144
464.25	0.0091129
464.50	0.0071606
464.75	0.0079896
465.00	0.0065254
465.25	0.0071405
465.50	0.0060842
465.75	0.0055493
466.00	0.0082170
466.25	0.0067060
466.50	0.0063449
466.75	0.0069065
467.00	0.0058769
467.25	0.0063249
467.50	0.0066525
467.75	0.0076420
468.00	0.0058167
468.25	0.0073545
468.50	0.0072141
468.75	0.0066658
469.00	0.0058635
469.25	0.0065388
469.50	0.0081367
469.75	0.0074213
470.00	0.0054089
470.25	0.0043191
470.50	0.0055760
470.75	0.0070336
471.00	0.0067193
471.25	0.0068263
471.50	0.0066926
471.75	0.0080833
472.00	0.0059973
472.25	0.0059438
472.50	0.0068865
472.75	0.0065990
473.00	0.0077155
473.25	0.0056696
473.50	0.0065054
473.75	0.0055827
474.00	0.0061176
474.25	0.0067260
474.50	0.0069199
474.75	0.0059638
475.00	0.0062179
475.25	0.0088588
475.50	0.0069801
475.75	0.0064118
476.00	0.0063449
476.25	0.0075150
476.50	0.0077490
476.75	0.0055560
477.00	0.0080231
477.25	0.0054691
477.50	0.0067594
477.75	0.0055560
478.00	0.0058568
478.25	0.0063182
478.50	0.0078960
478.75	0.0068397
479.00	0.0053554
479.25	0.0067260
479.50	0.0059705
479.75	0.0075684
480.00	0.0065522
480.25	0.0051348
480.50	0.0071004
480.75	0.0058100
481.00	0.0065054
481.25	0.0058234
481.50	0.0069466
481.75	0.0076286
482.00	0.0058769
482.25	0.0074481
482.50	0.0072408
482.75	0.0078091
483.00	0.0078693
483.25	0.0059705
483.50	0.0074615
483.75	0.0063783
484.00	0.0058635
484.25	0.0059103
484.50	0.0075618
484.75	0.0049141
485.00	0.0068998
485.25	0.0077824
485.50	0.0072341
485.75	0.0073077
486.00	0.0067594
486.25	0.0070737
486.50	0.0075216
486.75	0.0064318
487.00	0.0072676
487.25	0.0057031
487.50	0.0081902
487.75	0.0056630
488.00	0.0069333
488.25	0.0062847
488.50	0.0080231
488.75	0.0067528
489.00	0.0062379
489.25	0.0071807
489.50	0.0065990
489.75	0.0073879
490.00	0.0062112
490.25	0.0077623
490.50	0.0075016
490.75	0.0054490
491.00	0.0077690
491.25	0.0054758
491.50	0.0065656
491.75	0.0075885
492.00	0.0072475
492.25	0.0067461
492.50	0.0079963
492.75	0.0072743
