Wavelength (nm)	N10 abs N
589.00	7.6459e-05
589.25	0.00067284
589.50	0.0033413
589.75	0.0035477
590.00	0.0039453
590.25	-0.00012233
590.50	0.0025461
590.75	0.0019803
591.00	0.0010169
591.25	0.0032113
591.50	0.0017815
591.75	0.0036242
592.00	0.0020185
592.25	0.0014680
592.50	0.0031042
592.75	0.0015827
593.00	0.0034407
593.25	0.0031807
593.50	0.0041517
593.75	0.0016668
594.00	0.0035248
594.25	0.0026761
594.50	0.0017662
594.75	0.0037847
595.00	0.0021103
595.25	0.0037236
595.50	-0.00084105
595.75	0.0029284
596.00	0.0021944
596.25	0.0023549
596.50	0.0029666
596.75	0.0020185
597.00	0.0035630
597.25	0.00082576
597.50	0.0033489
597.75	0.0036624
598.00	0.0019803
598.25	0.0033795
598.50	0.0031425
598.75	0.0038383
599.00	0.00029055
599.25	0.00097103
599.50	0.0022173
599.75	0.0052604
600.00	0.0031425
