Wavelength (nm)	N08 abs N
601.25	0.0051540
601.50	0.0053787
601.75	0.0029864
602.00	0.0038337
602.25	0.0025606
602.50	0.0045187
602.75	0.0031109
603.00	0.0050774
603.25	0.0030049
603.50	0.0030697
603.75	0.0019059
604.00	0.0035274
604.25	0.0029948
604.50	0.0038506
604.75	0.0053038
605.00	0.0037529
605.25	0.0029090
605.50	7.0683e-05
605.75	0.0019699
606.00	0.0021441
606.25	0.0025959
606.50	0.0046298
606.75	0.0037605
607.00	0.0047257
607.25	0.00070094
607.50	0.0027516
607.75	0.0022021
608.00	0.0022417
608.25	0.0018437
608.50	0.0038270
608.75	0.0031765
609.00	0.0020969
609.25	0.0039709
609.50	0.0015870
609.75	0.00084399
610.00	0.0034921
610.25	0.0022274
610.50	0.0011478
610.75	0.00069084
611.00	0.0033810
611.25	0.0019312
611.50	0.0046802
611.75	8.3305e-05
612.00	0.0028576
612.25	0.0026616
612.50	0.0022888
612.75	0.00033406
613.00	0.00086166
613.25	0.0020204
613.50	0.0012353
613.75	0.0015862
614.00	0.0019960
614.25	0.0018925
614.50	0.0028913
614.75	0.0028635
615.00	0.0012622
615.25	0.0024377
615.50	0.0033272
615.75	0.0015828
616.00	0.00067991
616.25	0.00015567
616.50	0.0040912
616.75	0.0039036
617.00	0.0033625
617.25	-0.00066223
617.50	0.0027348
617.75	0.0013186
618.00	0.0017031
618.25	0.0020624
618.50	-0.00017839
618.75	0.0024024
619.00	0.0034601
619.25	0.0025151
619.50	0.0014355
619.75	0.0020978
620.00	0.0030125
620.25	0.0012597
620.50	0.0014170
620.75	0.0023065
621.00	0.0024217
621.25	0.0022930
621.50	0.00073376
621.75	0.0010257
622.00	0.0019236
622.25	0.0022913
622.50	0.00094244
622.75	0.0022947
623.00	0.0015012
623.25	0.0021382
623.50	0.0020852
623.75	0.0031092
624.00	-0.00046112
624.25	0.00043672
624.50	0.0036907
624.75	0.00030545
625.00	0.0030125
625.25	0.0025387
625.50	0.0020565
625.75	0.0010443
626.00	0.0022871
626.25	0.00077836
626.50	0.0026271
626.75	0.0017326
627.00	0.0025799
627.25	0.00077667
627.50	0.0019690
627.75	0.0028585
628.00	0.0012992
628.25	0.0024663
628.50	0.00041064
628.75	0.0013506
629.00	0.0024756
629.25	0.0019934
629.50	0.00068664
629.75	-0.00014053
630.00	-0.00019354
630.25	5.6378e-05
630.50	0.0025025
630.75	0.0029376
631.00	0.0019000
631.25	0.0016703
631.50	0.0024251
631.75	0.0010847
632.00	0.00098115
632.25	0.0013825
632.50	0.00062269
632.75	0.00035089
633.00	0.0011141
633.25	0.0031227
633.50	0.0025480
633.75	0.00083726
634.00	0.0012471
634.25	0.00089953
634.50	0.0014776
634.75	0.0011890
635.00	0.00016829
635.25	0.0022526
635.50	0.0025446
635.75	0.0034929
636.00	0.00099125
636.25	0.0019648
636.50	0.00064961
636.75	0.0023216
637.00	0.0012168
637.25	0.00080192
637.50	0.0016577
637.75	0.0015205
638.00	0.0021154
638.25	0.0020877
638.50	0.0010838
638.75	-0.00050067
639.00	0.0011377
639.25	0.0014801
639.50	0.0028324
639.75	0.0020052
640.00	0.0011444
640.25	-0.00028021
640.50	0.0019640
640.75	0.00074975
641.00	0.0014204
641.25	0.0017881
641.50	0.0013060
641.75	0.0027255
642.00	0.0025884
642.25	0.0015761
642.50	0.0015315
642.75	0.0014364
643.00	0.00082800
643.25	0.0022391
643.50	0.0024470
643.75	0.0031681
644.00	0.0020801
644.25	-4.2915e-05
644.50	0.00076237
644.75	0.0014414
645.00	0.00047964
645.25	0.0033549
645.50	0.0032262
645.75	0.0013051
646.00	0.0021693
646.25	0.0030251
646.50	0.0014322
646.75	0.0014970
647.00	0.0012420
647.25	0.0017528
647.50	0.0015735
647.75	0.0036242
648.00	0.0025867
648.25	0.0022307
648.50	0.00041064
648.75	0.0023687
649.00	0.0014238
649.25	0.0017747
649.50	0.0023359
649.75	0.0036040
650.00	0.0011444
650.25	0.0020675
650.50	0.0013581
650.75	0.0023065
651.00	-0.00049815
651.25	0.0025791
651.50	0.0016005
651.75	0.0026161
652.00	0.00067822
652.25	0.0011806
652.50	0.00014305
652.75	0.0022526
653.00	0.0032767
653.25	0.0025757
653.50	0.0029435
653.75	0.0020490
654.00	0.0024335
654.25	0.0034071
654.50	0.0021003
654.75	0.0013573
655.00	0.0013127
655.25	0.0013607
655.50	0.0026540
655.75	0.0015660
656.00	0.0024049
656.25	0.0029241
656.50	0.0035948
656.75	0.0028686
657.00	0.00024066
657.25	0.0017949
657.50	0.0026422
657.75	0.0018319
658.00	0.0013161
658.25	0.0014061
658.50	0.0018495
658.75	0.0028736
659.00	0.00040559
659.25	-0.00079182
659.50	0.0021340
659.75	0.0021146
660.00	0.0013800
660.25	0.0022189
660.50	0.0013497
660.75	0.0013556
661.00	0.0025059
661.25	0.0016535
661.50	0.0013817
661.75	0.00095843
662.00	0.0025547
662.25	0.00054106
662.50	0.0018344
662.75	0.0012344
663.00	0.0024689
663.25	-0.00082380
663.50	0.0022366
663.75	0.0012580
664.00	0.0019539
664.25	0.0027844
664.50	0.00050151
664.75	0.0013405
665.00	0.0018092
665.25	0.0023031
665.50	0.0013918
665.75	0.0014061
666.00	0.0032127
666.25	0.0013758
666.50	0.0016762
666.75	0.0018504
667.00	0.0012504
667.25	-0.00014053
667.50	0.0021205
667.75	0.0014869
668.00	0.0023006
668.25	0.0018016
668.50	0.0026994
668.75	0.0017629
669.00	0.00079266
669.25	0.0011351
669.50	0.00051834
669.75	0.0013657
670.00	0.0011612
670.25	0.0011755
670.50	0.0011225
670.75	0.0018689
671.00	0.0026994
671.25	0.0023351
671.50	0.00065803
671.75	0.00010855
672.00	0.0012588
672.25	-0.0010914
672.50	0.0018428
672.75	0.00080528
673.00	0.00093739
673.25	0.0029712
673.50	0.0022703
673.75	-5.4695e-05
674.00	0.0026944
674.25	0.0018840
674.50	0.0033036
674.75	-9.8452e-05
675.00	0.0010434
675.25	0.0011250
675.50	0.00012959
675.75	0.0022980
676.00	0.0017149
676.25	7.9939e-05
676.50	0.0019118
676.75	0.0015727
677.00	0.0011326
677.25	0.0015508
677.50	0.0013043
677.75	0.00043504
678.00	0.0010468
678.25	2.6085e-05
678.50	0.0013783
678.75	0.0014095
679.00	0.0014406
679.25	0.0025993
679.50	0.0012841
679.75	0.0024596
680.00	0.00084988
680.25	0.0017646
680.50	0.0013245
680.75	0.0021045
681.00	0.0020094
681.25	0.0016198
681.50	0.0032161
681.75	0.0012193
682.00	0.0029670
682.25	0.0014498
682.50	0.0011444
682.75	0.00077163
683.00	0.0026876
683.25	0.0031732
683.50	0.0010081
683.75	0.0015862
684.00	0.0035695
684.25	0.0020608
684.50	0.00083810
684.75	0.0026447
685.00	0.00093403
685.25	0.0019413
685.50	0.0023763
685.75	0.0031311
686.00	0.0033137
686.25	0.0012159
686.50	0.0021643
686.75	0.00025160
687.00	0.0014103
687.25	0.0024680
687.50	0.0019354
687.75	0.0032708
688.00	0.0027802
688.25	0.0027693
688.50	0.0017654
688.75	0.0023351
689.00	0.0014406
689.25	0.0012361
689.50	0.0025210
689.75	0.0019295
690.00	0.0035762
690.25	0.0033213
690.50	0.0030495
690.75	0.0017932
691.00	0.0032716
691.25	0.0034963
691.50	0.0019286
691.75	0.0021786
692.00	0.0012504
692.25	0.00012875
692.50	0.0014305
692.75	0.0038430
693.00	0.0013497
693.25	0.0018352
693.50	0.0036250
693.75	0.0025623
694.00	0.0014322
694.25	0.0012866
694.50	0.0017301
694.75	0.0022913
695.00	0.0019354
695.25	0.00057809
695.50	0.00020532
695.75	0.0014229
696.00	0.0020263
696.25	0.0028652
696.50	0.0020549
696.75	0.0017915
697.00	0.0014776
697.25	0.00076826
697.50	0.0014642
697.75	0.0029931
698.00	0.0040424
698.25	0.0022560
698.50	0.0019337
698.75	0.0016535
699.00	0.0018866
699.25	0.0013034
699.50	-0.0012487
699.75	0.0018201
700.00	0.0033827
