Wavelength (nm)	Q01 abs N
437.75	0.0067784
438.00	0.0068090
438.25	0.0053601
438.50	0.0059453
438.75	0.0073303
439.00	0.0085764
439.25	0.0069620
439.50	0.0068556
439.75	0.0084541
440.00	0.0064087
440.25	0.0059100
440.50	0.0065730
440.75	0.0081575
441.00	0.0067060
441.25	0.0057152
441.50	0.0074155
441.75	0.0057498
442.00	0.0058921
442.25	0.0049591
442.50	0.0059127
442.75	0.0065843
443.00	0.0065889
443.25	0.0065903
443.50	0.0056700
443.75	0.0071229
444.00	0.0064633
444.25	0.0060078
444.50	0.0068469
444.75	0.0066807
445.00	0.0052630
445.25	0.0077606
445.50	0.0061467
445.75	0.0065763
446.00	0.0058089
446.25	0.0052863
446.50	0.0059925
446.75	0.0060237
447.00	0.0066075
447.25	0.0073270
447.50	0.0074015
447.75	0.0066248
448.00	0.0057671
448.25	0.0070737
448.50	0.0061886
448.75	0.0051972
449.00	0.0069726
449.25	0.0062192
449.50	0.0047570
449.75	0.0071721
450.00	0.0076635
450.25	0.0051440
450.50	0.0056154
450.75	0.0055443
451.00	0.0061514
451.25	0.0060596
451.50	0.0058495
451.75	0.0058216
452.00	0.0058562
452.25	0.0071076
452.50	0.0064852
452.75	0.0070697
453.00	0.0059034
453.25	0.0066408
453.50	0.0066328
453.75	0.0061913
454.00	0.0077619
454.25	0.0069094
454.50	0.0062252
454.75	0.0068802
455.00	0.0066381
455.25	0.0077665
455.50	0.0069354
455.75	0.0072592
456.00	0.0063688
456.25	0.0078796
456.50	0.0086256
456.75	0.0072412
457.00	0.0089488
457.25	0.0080997
457.50	0.0074041
457.75	0.0066202
458.00	0.0073862
458.25	0.0066621
458.50	0.0069360
458.75	0.0086609
459.00	0.0086276
459.25	0.0084687
459.50	0.0072545
459.75	0.0077100
460.00	0.0095193
460.25	0.0082134
460.50	0.010297
460.75	0.0090146
461.00	0.0084986
461.25	0.0093092
461.50	0.0092766
461.75	0.0096098
462.00	0.0088132
462.25	0.0089821
462.50	0.0096902
462.75	0.0089082
463.00	0.0087999
463.25	0.0090692
463.50	0.0087280
463.75	0.0097487
464.00	0.0087573
464.25	0.0090831
464.50	0.010499
464.75	0.0085831
465.00	0.0086409
465.25	0.0090918
465.50	0.0084102
465.75	0.0090259
466.00	0.0096995
466.25	0.0088963
466.50	0.0088544
466.75	0.010487
467.00	0.0091044
467.25	0.010182
467.50	0.0097866
467.75	0.010064
468.00	0.0098179
468.25	0.010457
468.50	0.010658
468.75	0.010746
469.00	0.0099356
469.25	0.0098465
469.50	0.011452
469.75	0.011180
470.00	0.011436
470.25	0.011606
470.50	0.012657
470.75	0.012940
471.00	0.011930
471.25	0.012140
471.50	0.014016
471.75	0.013238
472.00	0.013538
472.25	0.013696
472.50	0.013200
472.75	0.013899
473.00	0.014278
473.25	0.014742
473.50	0.013540
473.75	0.015997
474.00	0.014908
474.25	0.016225
474.50	0.018128
474.75	0.018087
475.00	0.019870
475.25	0.021395
475.50	0.022863
475.75	0.022556
476.00	0.023623
476.25	0.026322
476.50	0.029493
476.75	0.029167
477.00	0.031226
477.25	0.032209
477.50	0.033391
477.75	0.034369
478.00	0.035457
478.25	0.036964
478.50	0.039186
478.75	0.039835
479.00	0.039468
479.25	0.042064
479.50	0.043571
479.75	0.042990
480.00	0.044209
480.25	0.045843
480.50	0.047252
480.75	0.045948
481.00	0.048606
481.25	0.049137
481.50	0.049945
481.75	0.049786
482.00	0.051351
482.25	0.052322
482.50	0.052381
482.75	0.052283
483.00	0.053630
483.25	0.054868
483.50	0.054570
483.75	0.055765
484.00	0.054226
484.25	0.056196
484.50	0.057308
484.75	0.058082
485.00	0.057835
