Wavelength (nm)	N15 abs N
607.50	0.035486
607.75	0.031178
608.00	0.031378
608.25	0.031636
608.50	0.028111
608.75	0.028936
609.00	0.026011
609.25	0.026236
609.50	0.023152
609.75	0.024710
610.00	0.021752
610.25	0.022110
610.50	0.020602
610.75	0.020685
611.00	0.018277
611.25	0.017001
611.50	0.017676
611.75	0.018227
612.00	0.017726
612.25	0.016735
612.50	0.013976
612.75	0.016026
613.00	0.014410
613.25	0.014368
613.50	0.011793
613.75	0.013268
614.00	0.013634
614.25	0.011401
614.50	0.011576
614.75	0.0094091
615.00	0.013434
615.25	0.010043
615.50	0.010584
615.75	0.011093
616.00	0.0088341
616.25	0.0086924
616.50	0.0083424
616.75	0.0087341
617.00	0.0072256
617.25	0.0071339
617.50	0.0078757
617.75	0.0071756
618.00	0.0059255
618.25	0.0062672
618.50	0.0081590
618.75	0.0076090
619.00	0.0074923
619.25	0.0057838
619.50	0.0060838
619.75	0.0051588
620.00	0.0045420
620.25	0.0044670
620.50	0.0027502
620.75	0.0057088
621.00	0.0060088
621.25	0.0038170
621.50	0.0050338
621.75	0.0040337
622.00	0.0052004
622.25	0.0050754
622.50	0.0040920
622.75	0.0043420
623.00	0.0035670
623.25	0.0040253
623.50	0.0017918
623.75	0.0036086
624.00	0.0033253
624.25	0.0035503
624.50	0.0024085
624.75	0.0040170
625.00	0.0043587
625.25	0.0044420
625.50	0.0014585
625.75	0.0035253
626.00	0.0021918
626.25	0.0037170
626.50	0.0031753
626.75	0.0045504
627.00	0.0025502
627.25	0.0027086
627.50	0.0021835
627.75	0.0019752
628.00	-0.00021668
628.25	0.00090007
628.50	0.0039587
628.75	-0.00070006
629.00	0.0027836
629.25	0.0021752
629.50	0.00095841
629.75	-0.00068339
630.00	0.0026669
630.25	0.0031003
630.50	0.0017918
630.75	0.0021752
631.00	0.0012168
631.25	0.0016668
631.50	0.0012501
631.75	0.0026502
632.00	0.0031503
632.25	0.00062505
632.50	0.0023752
632.75	0.00078340
633.00	0.0016585
633.25	0.0010084
633.50	0.0010418
633.75	0.0014751
634.00	0.0020168
634.25	0.00068339
634.50	0.0014418
634.75	0.0016668
635.00	0.00094175
635.25	0.0039003
635.50	0.0022335
635.75	0.00093341
636.00	0.0027002
636.25	0.00013334
636.50	0.00060005
636.75	0.0018668
637.00	0.0012001
637.25	0.00055005
637.50	0.0013251
637.75	0.0025585
638.00	0.0011751
638.25	0.0021168
638.50	0.0023919
638.75	0.00060005
639.00	0.0038087
639.25	0.00039170
639.50	0.0017418
639.75	6.6672e-05
640.00	0.0026169
640.25	-0.0011668
640.50	0.00058338
640.75	-0.00013334
641.00	0.00071673
641.25	0.0023002
641.50	0.0012418
641.75	0.00040837
642.00	0.0016751
642.25	0.00012501
642.50	-0.00054171
642.75	0.0016168
643.00	0.00016668
643.25	0.0013918
643.50	0.0016001
643.75	1.6668e-05
644.00	0.0018502
644.25	0.0025002
644.50	0.00025835
644.75	0.0013334
645.00	0.0012918
645.25	0.0027752
645.50	0.0039503
645.75	0.0036586
646.00	-0.00016668
646.25	0.0010084
646.50	0.0035670
646.75	0.0012418
647.00	0.00085840
647.25	0.00011668
647.50	0.0021752
647.75	0.00025002
648.00	0.0029836
648.25	0.00026669
648.50	-0.00090841
648.75	0.0022835
649.00	0.0012501
649.25	0.0035836
649.50	0.00045004
649.75	0.00041670
650.00	0.0017001
650.25	0.0016751
650.50	0.0011584
650.75	0.00052504
651.00	0.00081673
651.25	0.0012168
651.50	0.0011251
651.75	-0.00034170
652.00	0.0020252
652.25	0.0014501
652.50	0.00080840
652.75	0.00075840
653.00	0.00084174
653.25	0.0019002
653.50	0.0020835
653.75	0.00039170
654.00	0.00045837
654.25	-0.00062505
654.50	0.0013084
654.75	0.00077506
655.00	-8.3340e-05
655.25	0.00057505
655.50	0.0011751
655.75	0.0026502
656.00	0.00039170
656.25	0.00037503
656.50	-0.00085007
656.75	0.0013001
657.00	0.00070006
657.25	-0.00072506
657.50	-0.00060838
657.75	0.00025002
658.00	0.0012584
658.25	0.0015585
658.50	0.00069172
658.75	0.0010084
659.00	0.00060838
659.25	0.0016418
659.50	0.00035003
659.75	0.0011418
660.00	-0.0011584
660.25	0.00072506
660.50	0.00080007
660.75	-0.00091674
661.00	0.00015001
661.25	0.0012834
661.50	0.00099175
661.75	0.00022502
662.00	0.00044170
662.25	0.0013334
662.50	0.0030503
662.75	0.0023585
663.00	0.0011834
663.25	0.0020668
663.50	0.00022502
663.75	0.0025335
664.00	-0.00058338
664.25	-0.00041670
664.50	0.0021835
664.75	0.00070006
665.00	0.00097508
665.25	-0.00055005
665.50	0.0027669
665.75	0.0013584
666.00	0.0014918
666.25	0.00084174
666.50	0.0024419
666.75	0.00080007
667.00	0.0014918
667.25	0.00034170
667.50	0.0019668
667.75	-0.00079173
668.00	0.0022252
668.25	0.0010168
668.50	0.0025835
668.75	-0.00078340
669.00	0.0027002
669.25	0.0035253
669.50	0.00056671
669.75	-5.0004e-05
670.00	0.00070006
670.25	0.0025002
670.50	0.00062505
670.75	-0.00029169
671.00	-0.00020835
671.25	0.0013584
671.50	0.0030002
671.75	-0.00069172
672.00	0.0012084
672.25	0.0021502
672.50	0.0035253
672.75	0.0010668
673.00	-0.00061672
673.25	8.3340e-06
673.50	0.0020002
673.75	0.0013334
674.00	-0.00092508
674.25	0.0020835
674.50	0.0019002
674.75	0.0017835
675.00	0.0013918
675.25	0.00026669
675.50	0.0023335
675.75	0.0016835
676.00	0.0019168
676.25	0.0012918
676.50	0.00093341
676.75	0.0021502
677.00	0.0033503
677.25	0.0017251
677.50	0.0027502
677.75	0.0029002
678.00	0.0014335
678.25	0.0027419
678.50	0.0017501
678.75	0.00022502
679.00	0.0023919
679.25	0.0017501
679.50	-0.00022502
679.75	0.0011084
680.00	0.0012334
680.25	0.0015585
680.50	0.0024669
680.75	-0.00016668
681.00	0.00092508
681.25	0.00036670
681.50	0.0014085
681.75	0.00081673
682.00	-0.00090007
682.25	0.0012918
682.50	0.0011918
682.75	0.0017668
683.00	0.0012418
683.25	0.0013334
683.50	0.0028002
683.75	0.00038337
684.00	-8.3340e-05
684.25	0.00038337
684.50	-0.00031669
684.75	0.00050838
685.00	8.3340e-06
685.25	0.00097508
685.50	0.00087507
685.75	0.0016001
686.00	0.0014251
686.25	0.0023419
686.50	0.0016085
686.75	0.0020668
687.00	0.0018918
687.25	0.00094175
687.50	0.00099175
687.75	-5.0004e-05
688.00	-0.00037503
688.25	0.0021335
688.50	0.0012084
688.75	0.0010251
689.00	-0.00038337
689.25	0.0030086
689.50	0.00032503
689.75	0.00021668
690.00	0.00041670
690.25	-7.5006e-05
690.50	0.0020418
690.75	-0.00020002
691.00	0.0015918
691.25	0.0015001
691.50	0.0020002
691.75	0.0021668
692.00	0.00084174
692.25	0.00088341
692.50	0.0016835
692.75	0.0012584
693.00	0.00064172
693.25	0.00043337
693.50	-0.0015335
693.75	0.0019752
694.00	0.0021085
694.25	0.00055005
694.50	0.0020502
694.75	0.00091674
695.00	0.0016835
695.25	0.0013751
695.50	-0.00015835
695.75	0.0012668
696.00	0.00084174
696.25	0.00079173
696.50	0.00022502
696.75	0.0015751
697.00	0.0016835
697.25	0.0016418
697.50	0.00025002
697.75	0.00029169
698.00	0.0022169
698.25	0.00092508
698.50	0.00071673
698.75	0.00050838
699.00	0.00055005
699.25	0.0011751
699.50	0.0019585
699.75	0.0017168
700.00	0.00065839
