Wavelength (nm)	N11 abs N
603.75	-0.0012479
604.00	0.0018803
604.25	-3.3727e-05
604.50	0.0010371
604.75	-0.00053963
605.00	-0.00061551
605.25	0.0013322
605.50	-0.0011804
605.75	0.00035413
606.00	-0.0017622
606.25	-0.00043002
606.50	0.00075042
606.75	0.00018550
607.00	4.5074e-10
607.25	0.00042158
607.50	0.0029933
607.75	-0.0018718
608.00	0.0020152
608.25	0.0017032
608.50	3.3727e-05
608.75	0.00058179
609.00	-0.00091906
609.25	0.00092749
609.50	-0.00016020
609.75	0.0013153
610.00	-0.0017116
610.25	0.0025126
610.50	0.0018044
610.75	0.0011720
611.00	-0.00032040
611.25	0.00010118
611.50	0.00043845
611.75	0.0024621
612.00	0.00016863
612.25	0.00072513
612.50	4.5074e-10
612.75	0.0022091
613.00	-0.00076729
613.25	0.0017454
613.50	0.00029511
613.75	0.0018212
614.00	0.0017622
614.25	0.00049747
614.50	0.0015599
614.75	-0.00010118
615.00	0.0028583
615.25	-0.00088533
615.50	0.00095278
615.75	0.0016020
616.00	0.00033727
616.25	0.0019562
616.50	0.0018381
616.75	0.0031113
617.00	0.0012226
617.25	6.7453e-05
617.50	5.0589e-05
617.75	-0.00086846
618.00	3.3727e-05
618.25	0.00080101
618.50	0.0016863
618.75	0.0013828
619.00	0.0015177
619.25	-0.00063238
619.50	0.0024115
619.75	0.00073356
620.00	-0.0013153
620.25	0.0025970
620.50	-0.00014334
620.75	0.0017201
621.00	-0.00029511
621.25	0.00041315
621.50	0.0031619
621.75	0.0013322
622.00	0.0025464
622.25	0.00024452
622.50	0.00091905
622.75	0.0017622
623.00	0.00068297
623.25	0.0016610
623.50	-0.00065767
623.75	0.0018212
624.00	0.00027825
624.25	0.00060708
624.50	0.00048904
624.75	0.0023440
625.00	0.0020405
625.25	0.0018297
625.50	-0.00080101
625.75	0.0014587
626.00	0.00084317
626.25	0.00050590
626.50	0.00049747
626.75	0.0026054
627.00	0.0013828
627.25	0.0017201
627.50	-0.00030354
627.75	0.0016442
628.00	0.00080101
628.25	-0.00096965
628.50	0.0016695
628.75	-0.00024452
629.00	0.0015599
629.25	-0.00091906
629.50	0.00069140
629.75	-0.0012057
630.00	0.0034148
630.25	0.0018044
630.50	-0.00054806
630.75	0.0021585
631.00	-0.00028668
631.25	0.0025801
631.50	0.0017032
631.75	0.0015008
632.00	0.00032884
632.25	-0.00064081
632.50	0.0018803
632.75	0.00064924
633.00	0.0012395
633.25	0.00026138
633.50	0.0011636
633.75	0.0015936
634.00	0.0014334
634.25	-0.00076729
634.50	0.00065767
634.75	0.00069983
635.00	0.00053963
635.25	0.0018971
635.50	-0.00044688
635.75	0.0015346
636.00	0.0012057
636.25	-0.00016020
636.50	0.00096121
636.75	0.0016273
637.00	0.0013744
637.25	-0.0012142
637.50	0.0020320
637.75	0.0011383
638.00	-0.00033727
638.25	0.0032040
638.50	0.0018044
638.75	-0.00040472
639.00	0.0023524
639.25	8.4318e-06
639.50	0.0016358
639.75	-0.00043002
640.00	0.0020489
640.25	0.00011804
640.50	0.00032040
640.75	-0.00032884
641.00	0.00069140
641.25	0.0024115
641.50	0.00016863
641.75	0.0011214
642.00	0.0016020
642.25	0.00094435
642.50	-0.00094435
642.75	0.00086003
643.00	0.00093592
643.25	-0.00026138
643.50	0.0017875
643.75	-0.0012816
644.00	0.0016273
644.25	0.0012395
644.50	0.00059022
644.75	-0.00010961
645.00	0.00064924
645.25	0.00043845
645.50	0.0016526
645.75	0.00044688
646.00	-3.3727e-05
646.25	0.00013491
646.50	0.0015177
646.75	-0.0015177
647.00	0.0027234
647.25	0.00016863
647.50	0.0018550
647.75	-0.0010455
648.00	0.0024368
648.25	0.00088533
648.50	5.0591e-05
648.75	0.0016948
649.00	0.0012816
649.25	0.0026981
649.50	-0.00055649
649.75	-0.00021079
650.00	0.00075885
650.25	0.0010202
650.50	0.00020236
650.75	0.00098651
651.00	0.0015008
651.25	0.00080944
651.50	0.00097808
651.75	-0.0013406
652.00	-0.00068297
652.25	0.00097808
652.50	-3.3452e-10
652.75	0.0021417
653.00	0.00088533
653.25	0.00073356
653.50	0.0024030
653.75	0.00056492
654.00	0.00037943
654.25	-0.00022766
654.50	0.0020236
654.75	-0.00069140
655.00	-0.0011467
655.25	0.00088533
655.50	0.0012310
655.75	0.0023356
656.00	0.00093592
656.25	0.0010624
656.50	0.00089376
656.75	0.0014840
657.00	0.0020826
657.25	0.00020236
657.50	0.00024452
657.75	-0.00091906
658.00	0.0017960
658.25	0.00083474
658.50	0.0015261
658.75	0.0013238
659.00	-0.00071669
659.25	0.0022428
659.50	-0.00069140
659.75	0.0013659
660.00	-0.00016020
660.25	0.00075042
660.50	0.00073356
660.75	0.00037100
661.00	5.0590e-05
661.25	0.0022007
661.50	0.0032546
661.75	-0.00050590
662.00	-0.00032041
662.25	0.0010708
662.50	0.0030185
662.75	0.0019309
663.00	0.00086003
663.25	0.0021585
663.50	0.0014081
663.75	0.0020067
664.00	-0.0028415
664.25	0.00045531
664.50	0.0022175
664.75	0.0029595
665.00	-0.00041315
665.25	0.00024452
665.50	0.0018128
665.75	0.00052277
666.00	0.0010961
666.25	-0.0011214
666.50	0.00071670
666.75	0.0016610
667.00	0.0016105
667.25	5.0589e-05
667.50	0.0021585
667.75	0.00070826
668.00	0.0017116
668.25	0.0012479
668.50	0.0015093
668.75	-0.0010034
669.00	0.0038449
669.25	0.0020658
669.50	-0.0013997
669.75	-0.00010118
670.00	-0.00042158
670.25	0.0015093
670.50	-0.00019393
670.75	0.00046374
671.00	-0.00048904
671.25	0.0020573
671.50	0.0029595
671.75	5.0591e-05
672.00	-0.0014671
672.25	0.00018550
672.50	0.0014924
672.75	-0.0012395
673.00	-0.00025295
673.25	0.00093592
673.50	0.00044688
673.75	0.0013491
674.00	-0.00024452
674.25	0.0014755
674.50	-0.00048904
674.75	0.0016105
675.00	0.0020573
675.25	0.00033727
675.50	0.0017707
675.75	0.00073356
676.00	0.0028415
676.25	-9.2748e-05
676.50	0.00039629
676.75	0.0019983
677.00	0.0035582
677.25	0.0018634
677.50	0.0020826
677.75	0.00094435
678.00	0.00054806
678.25	0.0015177
678.50	0.00082631
678.75	0.00024452
679.00	0.0017032
679.25	0.00023609
679.50	0.00080944
679.75	-0.00026138
680.00	0.0011720
680.25	0.00074199
680.50	0.0025042
680.75	-0.00072513
681.00	0.0013659
681.25	0.0014250
681.50	0.00043845
681.75	0.0010540
682.00	0.00033727
682.25	0.00075885
682.50	0.0010287
682.75	0.0011130
683.00	-0.00037099
683.25	-0.00015177
683.50	0.0031197
683.75	0.00022766
684.00	8.4317e-05
684.25	-1.6863e-05
684.50	-9.2749e-05
684.75	0.00055649
685.00	-2.5295e-05
685.25	0.0016105
685.50	5.9023e-05
685.75	0.0031703
686.00	-0.00047218
686.25	0.00037099
686.50	0.0013828
686.75	0.0020573
687.00	0.00090219
687.25	0.00064081
687.50	0.0010877
687.75	0.00084317
688.00	0.00053120
688.25	0.0011636
688.50	0.00026981
688.75	0.0014250
689.00	0.0013828
689.25	0.0034486
689.50	0.0014671
689.75	0.00026138
690.00	0.00069140
690.25	0.00031197
690.50	0.0022766
690.75	-0.00043002
691.00	0.0026644
691.25	0.0017538
691.50	0.0016273
691.75	0.0017934
692.00	0.00027825
692.25	0.0021248
692.50	-0.00026981
692.75	0.0023440
693.00	0.00042158
693.25	0.00022766
693.50	6.7454e-05
693.75	-8.4317e-05
694.00	0.0022260
694.25	-4.2158e-05
694.50	0.00061551
694.75	-0.00012648
695.00	0.00078415
695.25	0.00010961
695.50	0.00040472
695.75	0.0035497
696.00	0.0010877
696.25	0.00034570
696.50	-0.00069140
696.75	0.0017454
697.00	0.0023946
697.25	0.0016020
697.50	0.0010708
697.75	0.00063238
698.00	0.0013659
698.25	0.00026981
698.50	-0.00087690
698.75	0.0012732
699.00	0.00096965
699.25	0.0010877
699.50	0.00026138
699.75	0.0015599
700.00	-0.00065767
