Wavelength (nm)	Q27 abs N
641.00	0.12615
642.00	0.12619
643.00	0.12598
644.00	0.12535
645.00	0.12449
646.00	0.12329
647.00	0.12168
648.00	0.11969
649.00	0.11723
650.00	0.11444
651.00	0.11116
652.00	0.10772
653.00	0.10381
654.00	0.099709
655.00	0.095463
656.00	0.091090
657.00	0.086616
658.00	0.082225
659.00	0.077833
660.00	0.073606
661.00	0.069370
662.00	0.065270
663.00	0.061372
664.00	0.057702
665.00	0.054223
666.00	0.051028
667.00	0.047896
668.00	0.044847
669.00	0.042263
670.00	0.039752
671.00	0.037369
672.00	0.035141
673.00	0.033142
674.00	0.031307
675.00	0.029663
676.00	0.028148
677.00	0.026924
678.00	0.025801
679.00	0.024898
680.00	0.024076
681.00	0.023446
682.00	0.023099
683.00	0.022925
684.00	0.022752
685.00	0.023044
686.00	0.023300
687.00	0.023820
688.00	0.024405
689.00	0.025345
690.00	0.026231
691.00	0.027326
692.00	0.028367
693.00	0.029517
694.00	0.030503
695.00	0.031526
696.00	0.032466
697.00	0.033233
698.00	0.033799
699.00	0.034101
700.00	0.034539
701.00	0.034493
702.00	0.034320
703.00	0.034119
704.00	0.033562
705.00	0.032923
706.00	0.032183
707.00	0.031261
708.00	0.030257
709.00	0.029070
710.00	0.027965
711.00	0.026915
712.00	0.025664
713.00	0.024450
714.00	0.023282
715.00	0.022113
716.00	0.020899
717.00	0.019931
718.00	0.018872
719.00	0.017804
720.00	0.016845
721.00	0.015777
722.00	0.015065
723.00	0.014005
724.00	0.013239
725.00	0.012408
726.00	0.011705
727.00	0.011011
728.00	0.010326
729.00	0.0097965
730.00	0.0089748
731.00	0.0084909
732.00	0.0078883
733.00	0.0074775
734.00	0.0069479
735.00	0.0065553
736.00	0.0061262
737.00	0.0057976
738.00	0.0055967
739.00	0.0052041
740.00	0.0049667
741.00	0.0046746
742.00	0.0044828
743.00	0.0041998
744.00	0.0039624
745.00	0.0037068
746.00	0.0034968
747.00	0.0033598
748.00	0.0031864
749.00	0.0030403
750.00	0.0029855
751.00	0.0027847
752.00	0.0027207
753.00	0.0026660
754.00	0.0026021
755.00	0.0024834
756.00	0.0022642
757.00	0.0022551
758.00	0.0021456
759.00	0.0021547
760.00	0.0020543
761.00	0.0020269
762.00	0.0019356
763.00	0.0019995
764.00	0.0017438
765.00	0.0018717
766.00	0.0017164
767.00	0.0017712
768.00	0.0017256
769.00	0.0014608
770.00	0.0016617
771.00	0.0015704
772.00	0.0014699
773.00	0.0016160
774.00	0.0013604
775.00	0.0015065
776.00	0.0014243
777.00	0.0013239
778.00	0.0013695
779.00	0.0013147
780.00	0.0012508
781.00	0.0013147
782.00	0.0013512
783.00	0.0013056
784.00	0.0011686
785.00	0.0012691
786.00	0.0012143
787.00	0.0011869
788.00	0.0011960
789.00	0.0011778
790.00	0.0011413
791.00	0.0011595
792.00	0.0010408
793.00	0.0011504
794.00	0.0010317
795.00	0.0010408
796.00	0.0010043
797.00	0.0010773
798.00	0.0010226
799.00	0.0010500
800.00	0.00099517
